pol	phi	weight
0.305986	-155.398	1
0.34498	-54.8782	1
0.321661	-70.6307	1
0.348114	38.61	1
0.337303	38.61	-0.065
-0.330921	79.6848	1
0.32009	178.8	1
0.335495	-85.5111	-0.065
0.334001	-85.5111	1
-0.321399	31.6489	-0.065
-0.351836	89.0611	-0.065
-0.329344	89.0611	1
0.310652	-122.901	1
0.350273	65.9478	-0.065
-0.351836	25.2392	-0.065
-0.35276	25.2392	1
0.321915	71.3549	-0.065
-0.353049	-132.085	-0.065
-0.327765	-132.085	-0.065
0.346121	159.424	1
0.346121	159.424	-0.065
-0.354988	-162.548	-0.065
0.34498	-60.8232	1
-0.344508	-3.52461	1
-0.354194	119.319	-0.065
0.310652	38.1267	1
-0.330921	-84.1829	1
-0.322991	-31.7745	-0.065
-0.355583	101.841	1
-0.320604	168.509	1
0.324608	42.3354	-0.065
0.307312	42.3354	1
-0.319033	-175.672	1
-0.315881	-175.672	-0.065
0.3293	53.1818	1
0.346379	-142.706	1
0.346379	-9.25795	1
0.352076	-151.45	1
0.345185	171.178	1
0.323034	-40.0214	-0.065
0.350892	-90.357	1
0.346756	-56.8117	1
-0.351906	78.8976	-0.065
-0.338932	78.8976	1
-0.319853	78.8976	-0.065
-0.350647	27.5786	1
-0.331003	-110.814	1
-0.353096	-9.12658	1
-0.3294	110.886	-0.065
-0.349305	161.833	-0.065
-0.319853	-120.909	1
-0.352209	-56.4267	-0.065
-0.342023	-56.4267	1
0.350892	-70.6155	1
-0.352209	83.8318	1
0.321422	81.2034	-0.065
-0.35624	-5.8717	-0.065
0.354174	-157.044	1
0.338734	-157.044	-0.065
-0.357741	-15.84	-0.065
-0.327586	-15.84	1
0.330974	-47.4643	-0.065
-0.35964	-51.7823	-0.065
0.353526	-87.0694	1
0.322352	-87.0694	-0.065
0.354174	-67.9825	1
-0.335603	-139.96	-0.065
0.318273	-165.52	-0.065
0.35183	176.961	-0.065
0.318273	49.2385	1
0.354612	33.9896	1
0.321422	-52.5001	1
-0.35455	-84.3657	1
0.348456	-95.2508	-0.065
0.34024	65.226	1
-0.359381	66.7331	1
0.354174	88.677	-0.065
0.354673	88.677	1
-0.346922	-104.84	-0.065
0.349729	-61.3508	1
-0.35624	-44.2595	1
0.355038	-150.762	-0.065
0.318273	-150.762	1
0.353526	-141.071	-0.065
0.3278	-141.071	1
-0.348013	171.068	1
-0.359853	-81.8758	1
-0.361786	-77.3422	1
-0.359875	-89.9152	1
0.327428	24.6982	1
0.302176	97.8037	1
0.308358	120.956	1
0.33604	166.314	-0.065
0.309918	-66.6373	1
-0.344087	102.121	-0.065
0.309918	40.1739	1
0.346894	164.879	-0.065
0.3193	-39.4354	-0.065
0.349111	5.23244	-0.065
-0.322501	26.1922	-0.065
-0.328868	41.2713	1
0.300608	56.8549	1
-0.344087	-101.709	1
0.316199	-60.6856	1
-0.316152	129.57	-0.065
0.311467	10.7856	1
-0.344087	25.6177	1
-0.332019	1.57025	1
-0.348305	162.518	1
0.302176	101.967	1
0.300608	29.2606	1
-0.354414	126.31	-0.065
-0.324094	126.31	-0.065
-0.324094	126.31	1
0.349439	81.8399	1
0.306815	15.1221	1
-0.348093	156.437	-0.065
-0.313038	156.437	-0.065
-0.330445	174.004	-0.065
-0.354876	-47.2077	1
-0.314614	9.26011	1
0.311483	-58.101	-0.065
0.306815	-23.9651	1
-0.354762	-87.5519	1
-0.341199	10.9966	-0.065
-0.319323	166.182	-0.065
-0.354762	-154.645	1
-0.351468	-43.8214	-0.065
