pol	phi	weight
-0.330808	-79.9157	1
-0.307542	-79.9157	-0.065
0.307351	-62.3391	-0.065
0.359418	-28.5212	1
-0.340523	87.0496	-0.065
-0.34746	87.0496	1
-0.351554	154.335	1
-0.341256	-24.6506	1
-0.357336	133.81	-0.065
0.348242	-151.368	1
0.328198	-151.368	-0.065
0.330259	121.087	-0.065
0.320388	90.8407	-0.065
0.293978	90.8407	1
-0.313645	-48.5564	1
0.337893	143.911	1
-0.292909	102.995	1
-0.309509	91.576	1
0.339177	112.843	-0.065
0.333744	128.127	1
0.296028	128.127	-0.065
0.330211	-128.274	1
-0.335601	61.5044	-0.065
0.317374	-168.01	-0.065
0.329172	-176.26	-0.065
0.282764	-176.26	1
0.282764	-85.1401	1
-0.304106	5.39636	1
-0.308308	5.39636	-0.065
0.300928	87.2628	1
0.335127	1.70992	1
0.337123	8.26894	1
0.321153	87.2669	-0.065
0.314337	-114.088	-0.065
0.327088	-86.5249	1
0.299971	-29.6057	-0.065
-0.37298	169.073	-0.065
0.328556	-59.2739	-0.065
0.35061	-126.071	1
0.330586	-80.2764	1
-0.32306	-11.326	1
0.342661	-172.018	1
-0.364897	-177.063	1
-0.343859	-3.93842	1
-0.366873	-40.3292	1
-0.331444	-40.3292	-0.065
-0.308308	174.303	1
0.288476	59.0812	1
-0.327268	-24.0548	-0.065
-0.360967	-122.708	1
0.351742	-48.8763	1
-0.366873	33.1387	-0.065
0.288476	130.693	-0.065
0.29678	155.514	-0.065
-0.337676	53.1184	1
-0.364897	126.681	1
-0.320978	126.681	-0.065
0.343889	140.374	1
0.331954	140.374	-0.065
-0.325524	-97.3846	1
0.30505	160.247	1
0.302989	-179.552	1
0.33993	51.7237	-0.065
-0.321294	94.3142	1
-0.356981	92.4388	1
-0.354955	92.4388	-0.065
0.29471	-9.42241	1
-0.305071	-177.965	-0.065
-0.358349	-89.8091	1
-0.322952	47.359	-0.065
-0.31341	47.359	1
0.306253	2.25711	1
0.316882	-10.2364	1
0.300125	-10.2364	-0.065
0.322864	179.215	1
-0.311327	-138.988	1
0.342651	-179.944	1
-0.363146	169.041	1
-0.325661	169.041	-0.065
-0.317183	-87.2023	-0.065
-0.336889	129.035	-0.065
0.28575	-68.8065	1
-0.35712	-5.50783	-0.065
-0.338765	172.358	1
0.332816	45.112	-0.065
-0.365141	90.1144	1
-0.325661	90.1144	-0.065
0.302127	-59.5358	1
0.314998	-59.5358	-0.065
0.304214	21.7929	1
-0.359133	52.9723	1
-0.317183	-32.0208	-0.065
-0.34694	-142.509	-0.065
-0.35712	-34.1801	-0.065
-0.333598	157.374	1
-0.329794	142.669	-0.065
0.297412	88.8147	1
0.310583	-57.2535	1
-0.355766	31.4712	-0.065
-0.299624	-29.8667	-0.065
0.318069	-166.935	1
-0.35595	-160.737	-0.065
0.326766	110.609	1
0.316803	16.7028	1
0.312971	16.7028	-0.065
-0.3401	-97.8418	1
-0.317006	-97.8418	-0.065
0.287899	105.261	1
-0.332054	-22.7308	1
0.291995	-97.3824	-0.065
0.289945	-97.3824	1
0.314837	107.871	-0.065
0.311289	40.9265	-0.065
0.328744	106.302	1
0.291995	-170.762	1
0.311289	19.8569	-0.065
0.300165	96.9278	1
0.289945	105.632	1
-0.348069	-177.578	1
0.291995	66.758	1
-0.311119	-36.712	1
-0.306969	134.96	-0.065
0.312971	-113.943	1
-0.338099	135.091	1
0.322792	-97.8606	1
-0.315246	-78.6985	-0.065
-0.309042	69.9912	-0.065
-0.353991	66.9321	1
-0.309042	66.9321	1
0.296084	-22.888	-0.065
0.318803	117.004	1
-0.3401	99.4042	-0.065
-0.306969	-139.021	-0.065
-0.332054	-140.026	-0.065
-0.306969	-140.026	-0.065
-0.319046	-149.917	1
0.338898	-124.031	1
0.338587	-124.031	-0.065
0.332693	55.232	-0.065
0.324778	-28.2049	1
-0.30072	-51.1301	-0.065
0.338587	-81.4092	-0.065
0.344432	165.875	-0.065
0.291995	164.358	-0.065
0.304231	10.1079	-0.065
0.318795	10.1079	-0.065
-0.348069	92.7506	-0.065
-0.338099	112.682	-0.065
-0.29231	-106.786	-0.065
0.320796	-100.594	1
-0.302808	50.1522	1
0.328744	-51.1608	-0.065
0.314837	6.83214	1
0.344432	150.589	-0.065
-0.3401	-167.798	1
-0.311119	-167.798	-0.065
0.342491	-52.7491	-0.065
0.328744	-52.7491	-0.065
-0.336086	76.8805	1
-0.332054	70.3485	-0.065
-0.334075	105.32	1
-0.339418	-52.5363	-0.065
-0.302808	-52.5363	1
0.342491	165.127	-0.065
0.287899	165.127	1
-0.328004	-66.5981	1
-0.35005	96.5619	1
-0.348069	-45.3531	-0.065
-0.353991	-45.3531	1
-0.29236	-128.129	-0.065
-0.330033	-133.483	1
-0.311119	-133.483	-0.065
-0.35005	31.8317	1
0.336625	10.5712	-0.065
-0.317233	-132.758	1
-0.328004	43.3567	-0.065
0.291995	-176.286	1
0.298123	-142.979	-0.065
0.320796	44.014	1
0.330724	-57.5042	1
0.294038	-127.609	1
-0.321518	-109.915	-0.065
-0.338482	-19.8952	1
0.336125	-138.099	-0.065
-0.327482	-177.831	1
-0.325458	-177.831	-0.065
-0.298266	-177.831	1
-0.319766	4.20073	-0.065
0.318382	-122.271	1
0.324334	-102.383	1
0.341957	-113.651	1
0.327575	69.1192	1
0.318382	-160.999	-0.065
0.285601	-21.5349	1
0.326307	26.685	1
0.305715	13.9946	1
-0.312742	-11.1489	-0.065
-0.306557	-11.1489	1
-0.296191	-143.136	1
-0.337522	118.426	1
0.329921	30.8577	1
0.312115	98.8497	1
0.333825	177.396	-0.065
-0.343132	-130.836	1
-0.353758	-90.3202	1
0.335768	-68.5499	1
-0.341878	169.076	1
0.339645	-80.8587	1
-0.318826	162.054	1
-0.355724	-138.986	1
-0.325768	-138.986	-0.065
0.306728	22.9849	1
-0.327782	-90.3767	1
0.329921	30.7336	1
0.29563	30.7336	-0.065
0.326	48.1702	1
0.297649	11.1542	1
-0.325482	-157.663	1
0.29158	-0.764615	1
0.282585	-23.0982	-0.065
-0.335863	43.0147	1
-0.318833	176.964	-0.065
0.32745	-62.6873	1
0.296856	83.1777	1
-0.312088	28.2273	-0.065
-0.294084	28.2273	1
0.313565	-81.3735	1
-0.317018	86.7641	1
-0.353765	-18.8483	1
0.310034	176.775	-0.065
0.290765	176.775	-0.065
0.319514	32.1156	-0.065
-0.30467	-109.414	-0.065
-0.310901	-48.4621	-0.065
0.294846	71.5719	1
-0.325768	22.2465	-0.065
-0.333852	5.3139	1
-0.294243	-153.627	-0.065
0.321506	-41.2662	1
0.282585	5.4419	1
0.341179	-39.9661	1
-0.294243	37.7377	1
-0.355724	35.3959	1
0.323489	-132.745	1
-0.329811	-18.9453	1
0.31747	-119.455	1
0.32745	55.0413	1
-0.320444	36.3225	-0.065
0.325474	113.111	-0.065
0.331383	113.111	1
-0.347843	-92.4829	1
0.317523	75.4855	1
0.282585	75.4855	-0.065
