pol	phi	weight
0.13318	-90.2956	1
0.151416	-86.55	1
0.144009	-140.278	-0.0380952
0.144009	175.254	1
0.144009	31.9497	-0.0380952
0.137912	31.9497	1
-0.156717	-55.8247	-0.0380952
-0.150978	-55.8247	1
-0.149088	-55.8247	-0.0380952
-0.141609	-131.948	1
-0.137928	88.9435	1
-0.154794	-150.913	1
-0.15283	115.198	1
-0.134289	-32.0409	-0.047619
-0.145329	-78.9958	1
0.151416	177.782	-0.0380952
0.147696	-22.1023	1
0.151416	-171.882	1
-0.149088	-63.514	1
-0.156717	-48.4113	1
-0.134289	157.261	1
-0.137928	-85.9448	-0.0190476
-0.149088	-122.108	-0.0380952
-0.1361	-122.108	1
-0.134289	170.582	1
0.13318	78.8551	1
0.145844	175.378	-0.047619
0.147696	175.378	1
-0.137928	119.059	1
-0.134289	-15.8332	-0.0190476
-0.14346	-4.40243	1
-0.152885	33.0857	1
0.151416	-114.889	-0.0380952
0.136751	-114.889	-0.0380952
0.147696	96.9813	-0.0380952
0.13318	96.9813	1
0.129651	159.939	1
0.129651	-82.1557	1
-0.147201	99.705	-0.0285714
-0.145329	-105.932	1
0.142177	-170.784	-0.0380952
-0.152885	-25.6129	1
-0.134289	-33.835	-0.0714286
-0.150978	-130.283	1
-0.130691	-161.382	1
0.136751	150.978	1
0.142767	-103.711	1
-0.137928	-8.92312	-0.0380952
-0.140451	-142.659	1
0.126162	171.612	-0.0380952
-0.152885	43.8084	-0.0380952
-0.132481	50.1228	-0.0380952
-0.130691	-100.357	1
-0.149088	23.0843	-0.0380952
0.13318	-39.1334	1
0.129651	-119.927	1
0.129651	-124.329	1
0.126162	54.3537	-0.0190476
0.142177	85.5649	1
0.136751	31.1459	1
-0.137928	-80.2072	1
-0.156717	-27.4913	-0.047619
-0.137928	116.511	1
0.127897	-5.55931	1
0.144009	-20.5713	1
0.144009	-132.073	-0.0380952
0.144009	-132.073	1
0.140348	128.969	1
0.1287	-101.119	1
-0.134289	157.289	1
-0.147201	1.92872	1
0.147696	-118.001	1
0.144009	-139.9	1
0.138547	-177.277	1
0.126149	-99.6063	-0.047619
-0.156717	13.0372	-0.047619
-0.134289	41.8524	-0.0380952
0.13318	166.237	-0.0380952
0.147696	-156.543	1
-0.141609	179.047	1
0.129651	95.6977	1
0.134958	-52.5543	1
0.140361	-150.689	1
0.142177	141.777	1
0.151416	-129.4	1
0.136751	-107.348	1
0.13318	-62.9602	1
-0.147201	-6.70509	1
-0.149088	-1.51978	-0.0190476
-0.147201	153.94	1
0.127897	13.5457	1
0.140361	48.7785	1
-0.141609	87.8088	-0.0380952
0.140361	52.7699	-0.047619
0.147696	-76.7055	-0.0380952
0.127897	6.49064	1
-0.149088	-44.5183	1
-0.132481	47.7166	1
0.142177	114.097	-0.0190476
0.136751	131.843	-0.0380952
0.140361	-177.821	1
0.147696	-97.4334	-0.0380952
-0.134289	15.5606	1
-0.141609	-11.514	-0.0380952
-0.139761	-11.514	1
-0.156717	41.5407	1
-0.145329	-30.2549	1
0.136751	105.291	1
-0.145329	129.967	-0.047619
-0.141609	98.6123	1
-0.14346	177.657	1
-0.145329	176.468	1
-0.137928	-176.375	1
-0.145329	-4.63752	-0.0285714
0.136751	98.1041	1
0.136751	24.2444	1
0.140361	133.304	1
0.13318	40.9091	1
-0.147201	-28.7931	-0.0714286
-0.1361	-161.54	-0.047619
0.144009	-124.205	-0.0190476
-0.145329	-16.6052	-0.047619
0.142177	-100.362	-0.047619
0.149549	-100.362	-0.047619
