pol	phi	weight
0.142177	-98.6518	1
0.140361	-98.6518	-0.0380952
0.140361	73.2774	-0.052381
0.129651	44.1852	1
-0.139761	142.321	1
-0.149088	-26.1401	1
-0.1361	-26.1401	-0.047619
0.126162	-80.2828	-0.047619
0.127897	74.4993	1
0.134958	62.036	1
-0.130691	-164.061	1
-0.149088	59.6034	-0.0380952
-0.1361	53.6957	1
-0.147201	-136.84	1
0.131407	-113.938	-0.047619
0.126162	1.44069	1
0.147696	164.945	1
-0.130691	-163.903	1
-0.152885	-106.999	-0.047619
-0.130691	84.7813	-0.047619
0.136751	136.233	-0.0380952
0.13318	81.8543	-0.047619
-0.141609	-100.207	1
0.149549	126.71	1
0.147696	-58.3846	-0.0380952
0.144009	-58.3846	1
0.140361	-122.714	1
0.136751	79.721	1
0.127897	-69.3581	-0.0285714
0.151416	-176.664	1
-0.134289	81.3331	1
-0.152885	78.3883	-0.047619
-0.1361	78.3883	-0.047619
-0.153453	121.962	1
0.138547	-125.619	-0.047619
0.13318	-125.619	1
-0.141609	-28.8948	1
-0.147201	65.4878	-0.0714286
-0.141609	65.4878	1
-0.150978	-75.3351	1
-0.154794	100.691	-0.0380952
-0.139761	100.691	-0.0380952
-0.134289	100.691	1
-0.137928	-76.5285	-0.047619
0.144009	-160.582	-0.047619
0.147696	-13.2536	1
-0.152885	-101.909	1
-0.132481	-173.764	1
-0.134289	1.02609	1
-0.137928	159.361	1
-0.149088	-174.25	1
-0.152885	150.496	1
-0.137928	150.496	-0.047619
0.144009	-69.7323	1
0.138547	9.72399	-0.047619
0.136689	9.72399	1
0.145844	-28.3392	1
0.127897	-85.1908	1
0.134958	117.936	-0.0380952
0.147696	38.2223	-0.047619
0.131407	154.968	-0.047619
-0.130691	-134.378	1
-0.134289	84.9998	1
-0.149088	-55.2797	1
0.136751	23.5028	1
-0.134289	-103.598	-0.0714286
-0.141609	23.2577	1
0.134958	-126.033	1
0.134958	-111.629	1
0.136751	-111.629	-0.0380952
0.126162	126.054	1
0.151416	-175.908	1
0.144009	-175.908	-0.0190476
-0.130691	83.0854	1
-0.1361	-132.686	-0.047619
-0.137928	-132.686	1
-0.137928	-150.954	1
0.136751	-69.4446	1
0.138547	21.6243	1
0.134958	45.1355	1
0.144009	165.618	1
