,toybin0200,toybin0201,toybin0202,toybin0203,toybin0204,toybin0205,toybin0206,toybin0207,toybin0208,toybin0209,toybin0210,toybin0211,toybin0212,toybin0213,toybin0214,toybin0215,toybin0216,toybin0217,toybin0218,toybin0219,toybin0220,toybin0221,toybin0222,toybin0223,toybin0224,toybin0225,toybin0226,toybin0227,toybin0228,toybin0229,toybin0230,toybin0231,toybin0232,toybin0233,toybin0234,toybin0235,toybin0236,toybin0237,toybin0238,toybin0239,toybin0240,toybin0241,toybin0242,toybin0243,toybin0244,toybin0245,toybin0246,toybin0247,toybin0248,toybin0249,toybin0250,toybin0251,toybin0252,toybin0253,toybin0254,toybin0255,toybin0256,toybin0257,toybin0258,toybin0259,toybin0260,toybin0261,toybin0262,toybin0263,toybin0264,toybin0265,toybin0266,toybin0267,toybin0268,toybin0269,toybin0270,toybin0271,toybin0272,toybin0273,toybin0274,toybin0275,toybin0276,toybin0277,toybin0278,toybin0279,toybin0280,toybin0281,toybin0282,toybin0283,toybin0284,toybin0285,toybin0286,toybin0287,toybin0288,toybin0289,toybin0290,toybin0291,toybin0292,toybin0293,toybin0294,toybin0295,toybin0296,toybin0297,toybin0298,toybin0299
10,0.67431,0.0986796,0.407983,0.419143,0.546493,0.827493,0.541169,0.843582,0.235315,0.248966,0.407652,0.445605,0.281278,0.605476,0.945881,0.441827,0.599456,0.604204,0.518824,0.654288,0.475692,0.56136,0.377753,0.935193,0.385154,0.359841,0.436572,0.464389,0.430195,0.356526,0.141291,0.341727,0.472038,0.415625,0.361438,0.562593,0.552217,0.28582,0.655599,0.489008,0.519316,0.535904,0.53812,0.311174,0.530498,0.266228,0.438732,0.47874,0.474045,0.360323,0.593597,0.180928,0.525487,0.23453,0.650126,0.367174,0.458571,0.567431,0.395741,0.728003,0.698342,0.251371,0.38135,0.582595,0.824269,0.596927,0.434889,0.464628,0.518572,0.306643,0.121129,0.565538,0.557474,0.426453,0.292031,0.437279,0.551934,0.591781,0.525273,0.319128,0.361504,0.19688,0.547088,0.202962,0.38422,0.463984,0.424239,0.586056,0.175665,0.159789,0.221423,0.366814,0.633866,0.287588,0.710863,0.390658,0.712686,0.875397,0.701897,0.386116
11,0.569463,0.334587,0.410762,0.409946,0.855825,0.409395,0.591696,0.652045,0.732337,0.386592,0.527855,0.530702,0.277148,0.317208,0.691823,0.527356,0.514408,0.826978,0.493595,0.636975,0.859906,0.711803,0.404114,0.830723,0.485824,0.553804,0.587254,0.609542,0.224401,0.425139,0.618617,0.158254,0.181144,0.40094,0.4045,0.626118,0.363951,0.28627,0.708257,0.213024,0.299812,0.53903,0.76266,0.578632,0.603996,0.418536,0.452765,0.44136,0.484858,0.418637,0.715565,0.174002,0.404207,0.430926,0.366192,0.55386,0.576302,0.323653,0.364372,0.693883,0.64569,0.459906,0.636367,0.678481,0.822559,0.496631,0.19855,0.277443,0.923512,0.753188,0.700891,0.532698,0.313033,0.520407,0.321495,0.604167,0.688521,0.639404,0.685962,0.37912,0.567575,0.609513,0.501868,0.569914,0.312154,0.716622,0.482393,0.594754,0.662778,0.12507,0.629009,0.668555,0.363671,0.184189,0.484933,0.259056,0.404437,0.581939,0.339658,0.205819
12,0.654529,0.338371,0.6518,0.639274,0.606865,0.870772,0.624412,0.807336,0.647215,0.347178,0.415443,0.548394,0.325388,0.248391,0.710338,0.461061,0.605754,0.816093,0.536027,0.449534,0.626065,0.779001,0.467674,0.806369,0.41158,0.486694,0.421871,0.502625,0.447199,0.449767,0.299593,0.308708,0.67033,0.60328,0.51773,0.548664,0.382048,0.417189,0.606222,0.277247,0.561813,0.467436,0.651872,0.391465,0.463623,0.169495,0.535339,0.526682,0.348905,0.294462,0.781143,0.154888,0.199258,0.205109,0.580474,0.326661,0.2975,0.292051,0.515151,0.552944,0.392006,0.355355,0.628947,0.536699,0.597082,0.307403,0.511088,0.542124,0.895333,0.302564,0.698376,0.218332,0.66019,0.444256,0.522262,0.700537,0.576862,0.640212,0.644619,0.42621,0.341262,0.312635,0.635179,0.477671,0.769969,0.720039,0.331999,0.486615,0.718314,0.0245976,-0.16186,0.619085,0.706939,0.233232,0.693369,0.255339,0.584876,0.824207,0.589897,0.433236
13,0.598707,-0.0755525,0.586756,0.15883,0.687243,0.874496,0.56418,0.76835,0.345862,0.497093,0.61395,0.63403,0.34917,0.6909,0.775951,0.489777,0.556715,0.446463,0.423984,0.476191,0.52481,0.549648,0.44559,0.78634,0.458824,0.542157,0.819054,0.628505,0.262649,0.51234,0.291437,0.189924,0.111808,0.659951,0.360758,0.674588,0.575204,0.314843,0.634893,0.597308,0.575527,0.464639,0.496554,0.283425,0.337466,0.193472,0.654264,0.399592,0.597801,0.427783,0.573615,0.168881,0.292878,0.410678,0.631944,0.702288,0.367892,0.44541,0.395831,0.533517,0.480886,0.282691,0.530197,0.574041,0.480243,0.473528,0.37785,0.389354,0.860734,0.752313,0.427081,0.84378,0.424827,0.376275,0.57323,0.543882,0.672146,0.550256,0.393761,0.39022,0.595507,0.366822,0.486137,0.532893,0.230966,0.410358,0.533627,0.742193,0.599503,0.144762,0.755455,0.800435,0.447876,0.293497,0.640783,0.240701,0.512804,0.864789,0.485373,0.530753
14,0.573518,0.362055,0.458662,0.580329,0.734003,0.833725,0.738565,0.939847,0.658557,0.366204,0.505976,0.519911,0.327689,0.238807,0.597367,0.558945,0.40705,0.523587,0.52335,0.532278,0.839065,0.562241,0.478419,0.782092,0.356522,0.262158,0.583987,0.42337,0.2479,0.169302,0.398636,0.48837,0.281257,0.448088,0.469039,0.471074,0.682885,0.363477,0.656385,0.403751,0.337789,0.649678,0.621822,0.424237,0.60155,0.433664,0.490789,0.665437,0.648835,0.462533,0.561335,0.182548,0.216607,0.344375,0.465504,0.604987,0.292373,0.21917,0.521796,0.831175,0.4334,0.353641,0.571655,0.523476,0.68534,0.53939,0.460832,0.418099,0.741187,0.596606,0.41276,0.515397,0.42093,0.309393,0.558573,0.748311,0.570119,0.687201,0.650329,0.430086,0.353448,0.361644,0.36007,0.33626,0.665495,0.560471,0.402219,0.786294,0.814709,0.2606,0.380525,0.232004,0.611822,0.403597,0.528023,0.374866,0.724813,0.827702,0.530519,0.48003
15,0.660544,0.12938,0.690798,0.527528,0.842693,0.396105,0.559999,0.926094,0.469695,0.416318,0.547931,0.3313,0.0294753,0.42554,0.882043,0.457962,0.663169,0.33601,0.531078,0.537531,0.584586,0.715635,0.496436,0.862509,0.409694,0.322404,0.442912,0.370042,0.41707,0.350266,0.463258,0.090987,0.513961,0.415616,0.380552,0.68723,0.503594,0.417739,0.596811,0.432584,0.432829,0.365319,0.648063,0.325936,0.386675,0.314713,0.512946,0.444218,0.585157,0.245966,0.511879,0.179678,0.354501,0.356977,0.540791,0.385551,0.468177,0.461184,0.532055,0.529334,0.493586,0.317234,0.541295,0.850461,0.863112,0.400052,0.460615,0.568301,0.675276,0.475056,0.425407,0.54844,0.356077,0.437765,0.392289,0.564122,0.655047,0.661679,0.503631,0.380625,0.455818,0.344384,0.641942,0.470893,0.313538,0.361957,0.512418,0.39659,0.193019,0.262455,0.284531,0.352909,0.327797,0.145309,0.869661,0.184647,0.602066,0.558136,0.69431,0.268163
16,0.591447,0.306073,0.560305,0.351271,0.888284,0.358932,0.589769,0.609679,0.600555,0.247268,0.429745,0.747218,0.594518,0.354638,0.520163,0.496624,0.531394,0.299549,0.679166,0.656201,0.623363,0.435267,0.321102,0.734165,0.411405,0.55488,0.569828,0.579649,0.518688,0.410642,0.2261,0.263189,0.179959,0.335832,0.360173,0.523916,0.63476,0.232388,0.570151,0.51829,0.325788,0.535189,0.620914,0.735775,0.534727,0.364623,0.52247,0.372292,0.347828,0.446795,0.710268,0.168715,0.253737,0.446794,0.560942,0.449253,0.380284,0.507122,0.45787,0.671241,0.486019,0.393682,0.459393,0.594019,0.473653,0.613854,0.190802,0.456534,0.636124,0.557278,0.50176,0.479112,0.507897,0.391386,0.298682,0.570467,0.779731,0.610424,0.595438,0.429473,0.415514,0.456883,0.353623,0.414448,0.628695,0.40598,0.29695,0.511295,0.69068,0.157422,0.373384,0.622741,0.505512,0.269967,0.646175,0.228348,0.539169,0.815624,0.712418,0.255595
17,0.557202,0.208583,0.705288,0.323524,0.683095,0.275409,0.647112,0.927082,0.334388,0.535582,0.516644,0.507665,0.408707,0.390767,0.975404,0.516657,0.607195,0.327192,0.465628,0.741879,0.79253,0.794597,0.478966,0.86844,0.512654,0.337412,0.419574,0.556805,0.286581,0.509028,0.471358,0.221011,0.511833,0.541376,0.354885,0.461731,0.377809,0.402936,0.6128,0.260234,0.536343,0.458894,0.593119,0.320202,0.553305,0.394888,0.338051,0.510991,0.690563,0.313995,0.770102,0.11126,0.241347,0.524369,0.432524,0.444405,0.390263,0.181328,0.534905,0.605891,0.43589,0.334452,0.829444,0.521626,0.575245,0.301112,0.439573,0.552575,0.733808,0.679148,0.341054,0.652061,0.457532,0.512294,0.380982,0.65661,0.40353,0.712616,0.73986,0.351218,0.460502,0.40033,0.496579,0.433545,0.345461,0.36023,0.557609,0.658348,0.452438,0.152109,0.265663,0.342933,0.532844,0.184693,0.563692,0.411247,0.507533,0.890876,0.669362,0.383466
18,0.570904,0.369576,0.793542,0.180669,0.686183,0.772826,0.52281,0.484463,0.636232,0.155693,0.492311,0.541433,0.233414,0.477814,0.848695,0.465607,0.504944,0.545346,0.742134,0.521524,0.499565,0.51943,0.515404,0.832935,0.466266,0.555332,0.287234,0.376075,0.330691,0.461112,0.240887,0.27285,0.192915,0.522013,0.408774,0.758021,0.627301,0.434822,0.658511,0.425805,0.340255,0.534792,0.541372,0.616395,0.489871,0.245141,0.340758,0.595172,0.642113,0.42877,0.326501,0.0296817,0.313809,0.485153,0.585207,0.453289,0.437226,0.449612,0.668166,0.750527,0.509675,0.391916,0.232525,0.539596,0.671112,0.686263,0.293353,0.187244,0.731057,0.656379,0.733999,0.174142,0.474044,0.453668,0.271119,0.755265,0.518522,0.55016,0.68714,0.503729,0.56495,0.23724,0.547596,0.498783,0.567537,0.603435,0.566542,0.620324,0.4916,0.0725542,0.371726,0.635,0.450519,0.141666,0.535711,0.424359,0.651583,0.96437,0.420978,0.518197
19,0.522945,0.235314,0.7573,0.334811,0.69471,0.48814,0.695463,0.676781,0.638385,0.438124,0.492772,0.65605,0.284819,0.600472,0.826428,0.675177,0.504944,0.345697,0.318708,0.605474,0.767546,0.667625,0.404468,0.830605,0.345149,0.639417,0.601569,0.658154,0.356716,0.432649,0.48935,0.181884,0.421806,0.39682,0.53141,0.427408,0.646798,0.205115,0.662225,0.423387,0.512619,0.572092,0.673419,0.504257,0.489136,0.321574,0.532442,0.502336,0.351022,0.369454,0.567916,0.213861,0.0931516,0.323397,0.281131,0.721868,0.196739,0.371154,0.590399,0.566766,0.464722,0.425305,0.813604,0.657706,0.456474,0.347479,0.250951,0.726651,0.873815,0.392788,0.309165,0.900616,0.375214,0.481944,0.427652,0.586344,0.593996,0.845818,0.40018,0.453909,0.536297,0.430439,0.39197,0.265011,0.458687,0.254719,0.283639,0.498588,0.551108,0.271962,0.379809,0.48946,0.536047,0.343713,0.586739,0.237376,0.653508,0.562765,0.612674,0.43278
20,0.645971,0.365803,0.632493,0.406675,0.628578,0.43675,0.530098,0.841691,0.417135,0.229276,0.445156,0.464722,0.107725,0.347233,0.784511,0.402247,0.621428,0.510926,0.320266,0.663824,0.643837,0.781582,0.542398,0.79277,0.366152,0.527514,0.379106,0.268154,0.349993,0.261517,0.187201,0.257302,0.245925,0.427346,0.344641,0.743957,0.694045,0.439169,0.719548,0.477013,0.48695,0.520739,0.579827,0.534888,0.667665,0.419847,0.354502,0.640347,0.319203,0.30857,0.692266,0.352593,0.45666,0.457176,0.822858,0.451382,0.509109,0.261681,0.41963,0.725409,0.527615,0.422229,0.692517,0.704697,0.649179,0.533259,0.221685,0.306816,0.706522,0.265335,0.335781,0.466018,0.43428,0.411385,0.335692,0.870651,0.565195,0.31073,0.706928,0.456317,0.253871,0.397658,0.693279,0.472841,0.674942,0.412203,0.578215,0.721139,0.550897,0.163685,0.336842,0.515535,0.63758,0.286263,0.518906,0.486294,0.413835,0.797285,0.637761,0.148533
21,0.556521,0.190388,0.649566,0.537368,0.916513,0.798533,0.618418,0.67471,0.682857,0.383172,0.621591,0.66648,0.566457,0.387939,0.789459,0.689882,0.53323,0.363079,0.602691,0.586365,0.438348,0.600724,0.616748,0.742275,0.702386,0.37816,0.64533,0.653326,0.413164,0.526321,0.464829,0.168963,0.221183,0.330735,0.736373,0.652879,0.276813,0.327513,0.531472,0.521006,0.413519,0.538031,0.825496,0.519914,0.345005,0.343865,0.541876,0.590337,0.382243,0.344093,0.702425,0.0652295,0.445711,0.523207,0.78095,0.333154,0.183438,0.460858,0.61165,0.757933,0.399695,0.568704,0.501337,0.571294,0.659029,0.306154,0.568353,0.545601,0.571876,0.767573,0.26524,0.655265,0.607927,0.464963,0.386226,0.935138,0.579496,0.858903,0.323767,0.676714,0.308377,0.234306,0.376636,0.438006,0.310367,0.371427,0.356139,0.5475,0.378748,0.138175,0.0540716,0.401801,0.558522,0.361688,0.719025,0.185943,0.543114,0.741395,0.472698,0.393534
22,0.542505,0.307311,0.755427,0.427921,0.66593,0.647783,0.596155,0.760133,0.41432,0.261972,0.410157,0.402532,0.106317,0.513174,0.546897,0.267098,0.663738,0.584954,0.430531,0.630954,0.79539,0.557635,0.306296,0.871784,0.151946,0.404674,0.31091,0.401691,0.417649,0.213645,0.395145,0.138615,0.210068,0.473443,0.638839,0.776459,0.717343,0.390157,0.612038,0.386806,0.365281,0.416958,0.413725,0.41574,0.269312,0.27083,0.359564,0.378438,0.325138,0.372135,0.485871,0.485014,0.340441,0.300543,0.747958,0.624673,0.481391,0.269979,0.320582,0.635975,0.595932,0.522693,0.560739,0.740137,0.819271,0.693868,0.119826,0.201569,0.603936,0.397912,0.568621,0.518244,0.742385,0.371667,0.315605,0.25726,0.568876,0.661804,0.882416,0.312371,0.578731,0.623045,0.627108,0.681564,0.492595,0.466711,0.374101,0.555687,0.642537,0.1874,0.487676,0.496591,0.603037,0.155866,0.502385,0.541836,0.556738,0.696322,0.705604,0.221752
23,0.762156,0.262048,0.468379,0.415087,0.852052,0.426986,0.380765,0.740048,0.4464,0.484594,0.528754,0.695101,0.213564,0.408551,0.801375,0.604572,0.620215,0.394562,0.505578,0.619849,0.524474,0.644065,0.650084,0.809014,0.64533,0.6404,0.696782,0.516627,0.187787,0.385898,0.514901,0.316254,0.387574,0.370285,0.389838,0.464795,0.622525,0.429976,0.580495,0.448172,0.344258,0.644011,0.488876,0.49053,0.641556,0.401584,0.314785,0.42787,0.713489,0.298532,0.686517,-0.157777,0.148241,0.360487,0.327307,0.444803,0.141377,0.411375,0.548076,0.453113,0.37766,0.259917,0.505522,0.389892,0.305155,0.76249,0.6165,0.670895,0.679298,0.65383,0.530489,0.570609,0.215337,0.467146,0.335701,0.69959,0.479893,0.621465,0.786047,0.502678,0.39333,0.188172,0.550021,0.368599,0.34954,0.283615,0.306911,0.685556,0.608098,0.221183,0.373716,0.447264,0.381667,0.414672,0.489336,0.0941287,0.434411,0.657494,0.777462,0.263103
24,0.704404,0.288762,0.575675,0.453669,0.934179,0.698208,0.758052,0.696467,0.648045,0.5757,0.462891,0.297684,0.42962,0.579069,0.837725,0.539677,0.453913,0.475423,0.589405,0.683836,0.638978,0.693749,0.40639,0.835365,0.557947,0.485309,0.558707,0.446854,0.309971,0.452585,0.491327,0.13466,0.335026,0.400239,0.636414,0.530479,0.38187,0.348666,0.795447,0.411004,0.46906,0.598815,0.895794,0.401205,0.547046,0.281417,0.401786,0.481152,0.332486,0.717225,0.826509,0.54138,0.335239,0.3844,0.730063,0.380394,0.184809,0.410415,0.3552,0.868593,0.419321,0.600435,0.635033,0.378911,0.843204,0.188695,0.0519982,0.681196,0.953316,0.571745,0.350111,0.481012,0.605638,0.701208,0.411034,0.583679,0.724062,0.604482,0.769495,0.442932,0.522023,0.561147,0.514016,0.537677,0.527823,0.470046,0.48683,0.777996,0.331561,0.0182726,0.299923,0.476159,0.638416,0.248366,0.569366,0.497905,0.614989,0.778009,0.778957,0.284468
