,toybin0100,toybin0101,toybin0102,toybin0103,toybin0104,toybin0105,toybin0106,toybin0107,toybin0108,toybin0109,toybin0110,toybin0111,toybin0112,toybin0113,toybin0114,toybin0115,toybin0116,toybin0117,toybin0118,toybin0119,toybin0120,toybin0121,toybin0122,toybin0123,toybin0124,toybin0125,toybin0126,toybin0127,toybin0128,toybin0129,toybin0130,toybin0131,toybin0132,toybin0133,toybin0134,toybin0135,toybin0136,toybin0137,toybin0138,toybin0139,toybin0140,toybin0141,toybin0142,toybin0143,toybin0144,toybin0145,toybin0146,toybin0147,toybin0148,toybin0149,toybin0150,toybin0151,toybin0152,toybin0153,toybin0154,toybin0155,toybin0156,toybin0157,toybin0158,toybin0159,toybin0160,toybin0161,toybin0162,toybin0163,toybin0164,toybin0165,toybin0166,toybin0167,toybin0168,toybin0169,toybin0170,toybin0171,toybin0172,toybin0173,toybin0174,toybin0175,toybin0176,toybin0177,toybin0178,toybin0179,toybin0180,toybin0181,toybin0182,toybin0183,toybin0184,toybin0185,toybin0186,toybin0187,toybin0188,toybin0189,toybin0190,toybin0191,toybin0192,toybin0193,toybin0194,toybin0195,toybin0196,toybin0197,toybin0198,toybin0199
151,0.309015,0.649685,0.731336,0.667602,0.433271,0.95851,0.711592,0.23441,0.664512,0.788819,0.543898,0.364949,0.513969,0.516081,0.468266,0.653244,0.502519,0.139911,0.662218,0.680283,0.710545,0.306038,0.693538,0.149576,0.484992,0.750396,0.311666,0.554389,0.289984,0.628603,0.541667,0.607628,0.615619,0.564095,0.498037,0.678785,0.465003,0.313847,0.654938,0.190017,0.565084,0.599617,0.504551,0.128198,0.315689,0.334558,0.411728,0.588477,0.555685,0.304748,0.645052,0.469288,0.591532,0.191154,0.357082,0.821154,0.865939,0.639912,0.381179,0.372335,0.320892,0.237184,0.466456,0.759492,0.638378,0.473626,0.310975,0.420082,0.12523,0.498424,0.241179,0.378593,0.3812,0.371589,0.359426,0.904229,0.551471,0.405906,0.549003,0.68075,0.448542,0.546939,0.53288,0.524285,0.697167,0.382236,0.307169,0.174684,0.569179,0.557913,0.414542,0.58264,0.426265,0.676883,0.270432,0.561405,0.778113,0.405665,0.668205,0.634487
152,0.67042,0.540952,0.635651,0.607598,0.533608,0.652782,0.727426,0.158233,0.662823,0.584004,0.561025,0.488597,0.58093,0.405537,0.250999,0.237701,0.410033,0.0122646,0.848217,0.474339,0.475102,0.648341,0.432031,0.371169,0.392644,0.370236,0.273568,0.485153,0.359464,0.482329,0.831365,0.376259,0.556786,0.419729,0.187058,0.621638,0.459843,0.169387,0.670483,0.478584,0.516007,0.427164,0.585755,0.651577,0.546225,0.527022,0.336712,0.721508,0.736009,0.525983,0.396369,0.688875,0.354543,0.220704,0.780913,0.858768,0.786439,0.246059,0.621842,0.379112,0.487201,0.181778,0.593797,0.83305,0.670307,0.517123,0.158383,0.277827,0.324255,0.455746,0.330699,0.554733,0.224996,0.244678,0.54163,0.202057,0.48083,0.493032,0.734534,0.568013,0.423928,0.661485,0.498263,0.509397,0.728929,0.288212,0.157773,0.258285,0.899588,0.379991,0.575267,0.354615,0.225828,0.454733,0.460594,0.423449,0.436389,0.400577,0.382344,0.241569
153,0.261371,0.645781,0.68672,0.563262,0.421529,0.737461,0.234369,0.415271,0.626262,0.60058,0.5564,0.61966,0.615162,0.420984,0.54624,0.693696,0.54521,0.109701,0.742843,0.709624,0.52665,0.511258,0.639874,0.374934,0.46367,0.6305,0.328264,0.742463,0.159357,0.459996,0.340299,0.666327,0.629377,0.372564,0.444955,0.745441,0.452554,0.468613,0.816304,0.440018,0.511492,0.553494,0.52846,0.602522,0.683704,0.501996,0.425604,0.642972,0.489098,0.586276,0.406775,0.604611,0.41074,0.141772,0.851976,0.664809,0.590298,0.654363,0.443518,0.291423,0.400439,0.12153,0.770228,0.807664,0.579429,0.612031,0.25638,0.334498,0.270771,0.590046,0.204949,0.350894,0.435243,0.419682,0.281926,0.830703,0.553644,0.493032,0.667512,0.831408,0.532532,0.103412,0.497284,0.286184,0.52326,0.252186,0.0315153,0.18019,0.68579,0.482529,0.255889,0.750027,0.311456,0.47004,0.521756,0.675149,0.509523,0.431702,0.746117,0.592963
154,0.740432,0.486977,0.847361,0.825284,0.713573,0.57186,0.73521,0.523481,0.478121,0.73936,0.685232,0.497974,0.381328,0.295991,0.249551,0.629803,0.508016,0.0752347,0.603396,0.921983,0.439299,0.395908,0.528818,0.581648,0.482355,0.502333,0.410326,0.761619,0.0708525,0.423517,0.846871,0.245723,0.630696,0.413099,0.234449,0.667303,0.649005,0.270289,0.417961,0.393826,0.387531,0.561206,0.542441,0.292156,0.323745,0.261544,0.466239,0.351001,0.64742,0.303965,0.756938,0.738089,0.367579,0.150645,0.925722,0.507884,0.476161,0.639937,0.442673,0.399232,0.435963,0.213293,0.459613,0.712737,0.682684,0.346068,0.198164,0.346968,0.10723,0.652269,0.48522,0.236826,0.253343,0.383124,0.634543,0.454658,0.708525,0.236518,0.509699,0.799545,0.584432,0.657869,0.601035,0.496997,0.695509,0.340767,0.358733,0.234826,0.591474,0.388093,0.511075,0.542346,0.127783,0.495313,0.556707,0.691326,0.597593,0.364974,0.369626,0.193344
155,0.717424,0.74586,0.406752,0.358588,0.463325,0.812573,0.437561,0.149813,0.410479,0.244319,0.453175,0.574254,0.803975,0.549632,0.214563,0.348134,0.489954,0.108665,0.861423,0.614042,0.651409,0.506797,0.58574,0.17457,0.332189,0.628518,0.277422,0.249214,0.0555188,0.771137,0.706941,0.708045,0.582034,0.442352,0.408048,0.544474,0.315022,0.272641,0.825165,0.479119,0.519121,0.532746,0.587083,0.267721,0.58978,0.471082,0.267488,0.629714,0.697882,0.431584,0.715121,0.715677,0.468835,0.177201,0.891379,0.718749,0.739584,0.441069,0.676291,0.407497,0.513892,0.248256,0.608602,0.724945,0.815849,0.666357,0.329138,0.104565,0.567311,0.276785,0.44576,0.576063,0.487834,0.241315,0.623156,0.628267,0.63354,0.616809,0.523658,0.758683,0.631164,0.622109,0.485343,0.496945,0.695922,0.278025,-0.0388489,0.181242,0.777669,0.328247,0.30207,0.522839,0.409105,0.498203,0.497352,0.524076,0.293803,0.296294,0.676094,0.662625
156,0.661673,0.667775,0.886883,0.831927,0.694362,0.603825,0.393922,0.465997,0.432295,0.866986,0.380556,0.440164,0.332996,0.298111,0.326593,0.547494,0.613047,0.0154599,0.753418,0.555921,0.431187,0.354953,0.526497,0.134377,0.450825,0.55633,0.313353,0.735785,0.404568,0.593945,0.449522,0.6764,0.579726,0.446112,0.26098,0.71352,0.612124,0.237406,0.476091,0.279326,0.566856,0.455783,0.429938,0.562596,0.443576,0.33216,0.414713,0.527801,0.725805,0.312721,0.508796,0.579277,0.519614,0.199005,0.659555,0.583766,0.636891,0.547794,0.462347,0.455749,0.276748,0.198525,0.603472,0.743319,0.838584,0.646244,0.114391,0.235512,0.0484982,0.459564,0.591403,0.232043,0.47511,0.349874,0.422137,0.69231,0.567059,0.629152,0.843676,0.793793,0.36461,0.511123,0.656227,0.232382,0.673189,0.330773,0.333421,0.246595,0.661834,0.469944,0.479326,0.600997,0.139331,0.32041,0.50713,0.616624,0.412707,0.507305,0.32746,0.327748
157,0.275248,0.533157,0.88952,0.37358,0.334917,0.774766,0.458972,0.189384,0.422148,0.501615,0.335989,0.613646,0.603154,0.590443,0.286001,0.547029,0.495046,0.111122,0.870876,0.655249,0.40035,0.357001,0.560336,0.452262,0.381375,0.569535,0.248285,0.373559,0.214827,0.407393,0.599734,0.536269,0.564919,0.29804,0.368851,0.321996,0.640364,0.420602,0.657326,0.56721,0.669935,0.486263,0.685138,0.468959,0.444701,0.340499,0.272226,0.287231,0.505569,0.542266,0.573792,0.465644,0.422813,0.324339,0.643979,0.671356,0.680178,0.530599,0.491726,0.319412,0.528995,0.164617,0.55166,0.612627,0.414142,0.52866,0.354364,0.395173,0.523911,0.639535,0.223469,0.716689,0.457929,0.249511,0.399649,0.639671,0.62287,0.397044,0.572063,0.72173,0.679937,0.447393,0.545995,0.322477,0.65933,0.399735,0.199045,0.204058,0.659283,0.430975,0.217472,0.65173,0.141673,0.631052,0.422765,0.618769,0.480752,0.39318,0.701515,0.498584
158,0.780493,0.498596,0.397671,0.820957,0.731504,0.763325,0.570945,0.459223,0.336905,0.703389,0.583482,0.427199,0.563121,0.420754,0.324396,0.427712,0.503284,0.160289,0.651638,0.858614,0.706392,0.383731,0.617022,0.137958,0.408048,0.486289,0.267144,0.549317,0.367444,0.593095,0.450592,0.495572,0.692888,0.501065,0.239659,0.678327,0.759498,0.159914,0.467585,0.474272,0.604456,0.452764,0.458727,0.348798,0.565478,0.465991,0.47857,0.405017,0.782781,0.264066,0.744278,0.810582,0.62359,0.0609272,0.743601,0.567057,0.704963,0.598259,0.788311,0.363529,0.335203,0.286701,0.507033,0.778635,0.926583,0.558232,0.105729,0.274873,0.367222,0.396581,0.629678,0.133308,0.423157,0.369049,0.530727,0.63734,0.477696,0.399908,0.596132,0.76478,0.294206,0.411006,0.442955,0.337392,0.554481,0.195568,0.163761,0.268482,0.819347,0.45074,0.539804,0.351578,0.067912,0.4432,0.484309,0.320396,0.323666,0.597614,0.437629,0.441621
159,0.57293,0.678135,0.669703,0.851754,0.309171,0.560041,0.516213,0.159036,0.660848,0.710364,0.727422,0.395165,0.788808,0.414796,0.251327,0.558764,0.477139,0.407832,0.88446,0.839988,0.320806,0.26548,0.494887,0.0536234,0.486375,0.586101,0.217379,0.470819,0.406548,0.585116,0.732444,0.439744,0.680387,0.316079,0.472106,0.732193,0.485271,0.401219,0.81657,0.521139,0.325132,0.534258,0.647554,0.498367,0.421354,0.472782,0.292266,0.663655,0.241985,0.510711,0.837513,0.740676,0.674933,0.210361,0.807393,0.704164,0.679062,0.664956,0.780903,0.462444,0.497945,0.351517,0.730712,0.90536,0.344081,0.596887,0.265695,0.424935,0.306126,0.582802,0.109902,0.762329,0.42646,0.225475,0.41772,0.523018,0.725094,0.546438,0.723968,0.793527,0.683276,0.308391,0.588921,0.448227,0.646538,0.485783,0.22197,0.350858,0.761343,0.348017,0.180486,0.325155,0.325502,0.595373,0.515072,0.725374,0.547452,0.304886,0.348655,0.435909
160,0.614358,0.576035,0.641087,0.611276,0.650634,0.901468,0.2238,0.520855,0.539486,0.356636,0.311036,0.451914,0.611462,0.525151,0.429384,0.763696,0.691048,0.125833,0.671902,0.60858,0.811744,0.169139,0.518024,0.129635,0.437548,0.755632,0.307729,0.489446,0.156773,0.436352,0.471136,0.443025,0.382459,0.537532,0.301259,0.467476,0.500413,0.0633836,0.627598,0.367732,0.618886,0.358384,0.675557,0.431812,0.483674,0.352183,0.369935,0.634319,0.524871,0.411256,0.407984,0.442965,0.423545,0.263873,0.357192,0.756406,0.662033,0.347644,0.288642,0.292484,0.461753,-0.043637,0.562807,0.870594,0.90714,0.396857,0.29805,0.165679,0.310218,0.218717,0.369202,0.267332,0.360121,0.478375,0.575958,0.432057,0.695378,0.455351,0.773814,0.581039,0.472338,0.285931,0.629629,0.17088,0.673145,0.116878,0.170034,0.256004,0.666094,0.664453,0.646369,0.701331,0.126095,0.472016,0.388062,0.498342,0.267409,0.655454,0.705279,0.442228
161,0.603365,0.613794,0.720892,0.648802,0.474326,0.802864,0.64084,0.455284,0.379761,0.754164,0.455918,0.48969,0.669828,0.516461,0.312568,0.257956,0.529543,-0.00773384,0.783541,0.578177,0.534873,0.251708,0.446089,0.447289,0.606154,0.592698,0.365876,0.579362,0.166595,0.5325,0.628184,0.558678,0.659476,0.426289,0.44862,0.402079,0.541585,0.507192,0.968688,0.407922,0.273794,0.630158,0.637316,0.480109,0.395428,0.365787,0.339488,0.351453,0.721931,0.417973,0.706378,0.60312,0.379883,0.289102,0.699428,0.664997,0.548066,0.528388,0.747722,0.235135,0.447704,0.434745,0.662549,0.978744,0.958211,0.646472,0.337777,0.539031,0.353206,0.609671,0.481946,0.477952,0.363329,0.51452,0.60496,0.847071,0.397016,0.410291,0.699454,0.822945,0.493451,0.37752,0.746648,0.52116,0.743356,0.0905427,0.164153,0.191807,0.734942,0.452753,0.0854408,0.261375,0.371166,0.536858,0.637131,0.532354,0.469173,0.376301,0.406594,0.342462
162,0.520302,0.506264,0.62404,0.790669,0.507422,0.77795,0.840811,0.224262,0.698588,0.454014,0.525407,0.563898,0.628566,0.270362,0.26379,0.418021,0.439178,0.152413,0.903315,0.639763,0.434949,0.351484,0.590411,0.203959,0.656525,0.450298,0.423038,0.481073,0.218615,0.475096,0.623689,0.382592,0.591116,0.409575,0.245775,0.780858,0.52585,0.534756,0.413357,0.437472,0.469962,0.323165,0.54204,0.405687,0.486141,0.417477,0.413152,0.658374,0.478534,0.660066,0.69978,0.525391,0.433822,0.0593532,0.597739,0.574823,0.706707,0.499804,0.385493,0.45245,0.461716,0.282259,0.752951,0.993939,0.536636,0.337451,-0.0816076,0.456903,0.321738,0.32186,0.127937,0.451134,0.426431,0.189718,0.26995,0.880529,0.797753,0.454932,0.669185,0.858994,0.528973,0.435246,0.609501,0.350297,0.534512,0.467721,0.204526,0.405187,0.740226,0.365322,0.765398,0.744967,0.0734473,0.459393,0.508094,0.576964,0.538962,0.515521,0.659632,0.410425
163,0.462135,0.335963,0.511126,0.507994,0.703006,0.718793,0.73297,0.405514,0.304346,0.698103,0.289245,0.485504,0.819573,0.610354,0.300094,0.359223,0.443452,0.180338,0.725512,0.722547,0.599488,0.448636,0.647336,0.148071,0.280177,0.656103,0.0381283,0.597295,0.38539,0.687659,0.595336,0.631547,0.573226,0.423443,0.313059,0.742871,0.505319,0.458523,0.692395,0.283735,0.479936,0.51078,0.71771,0.281811,0.334722,0.311597,0.391431,0.466807,0.313927,0.384318,0.410614,0.554257,0.476685,0.351848,0.53505,0.682871,0.632546,0.493072,0.499341,0.342345,0.437765,0.0709484,0.421155,0.996066,0.669335,0.871418,0.376404,0.345608,0.409454,0.616858,0.266674,0.485854,0.319916,0.123628,0.449047,0.116107,0.275512,0.467037,0.711849,0.674765,0.683767,0.51882,0.63943,0.346061,0.539619,0.231977,0.373416,0.0891048,0.769937,0.432758,0.547921,0.243576,0.407513,0.599925,0.502236,0.391089,0.265162,0.643948,0.343606,0.491744
164,0.542394,0.733407,0.876905,0.756876,0.390345,0.841961,0.49812,0.181919,0.61184,0.626617,0.57029,0.472559,0.583024,0.483884,0.311341,0.476184,0.423613,0.00556226,0.702783,0.615138,0.654122,0.483854,0.425312,0.279398,0.481937,0.595711,0.222838,0.439974,0.201314,0.523735,0.734798,0.265862,0.757425,0.309116,0.350149,0.730803,0.504854,0.443077,0.652237,0.561567,0.358395,0.416815,0.670779,0.504531,0.388709,0.64781,0.387512,0.488356,0.902855,0.408763,0.646388,0.681477,0.577324,-0.0036281,0.560438,0.560481,0.642343,0.5419,0.667399,0.344816,0.323093,0.269543,0.802261,0.830275,0.325898,0.6611,0.216371,0.338619,0.365794,0.328428,0.355563,0.424804,0.152598,0.369412,0.572553,0.895283,0.423178,0.475383,0.624486,0.758981,0.672505,0.212692,0.342365,0.261597,0.676853,0.233401,0.28947,0.229145,0.732405,0.452002,0.490478,0.702236,0.143598,0.412457,0.461141,0.663253,0.638579,0.29323,0.405691,0.493629
165,0.574272,0.481817,0.628059,0.787929,0.562288,0.626445,0.415957,0.453034,0.854379,0.602656,0.283904,0.407956,0.593126,0.487695,0.493848,0.489074,0.445384,0.212938,0.803831,0.720272,0.612178,0.418356,0.672704,0.392104,0.464184,0.421284,0.374931,0.591124,0.353398,0.551313,0.504048,0.630472,0.397636,0.154898,0.258327,0.71844,0.603156,0.170389,0.774903,0.541928,0.431926,0.504718,0.548542,0.447681,0.560232,0.486144,0.286961,0.647355,0.606562,0.438642,0.542348,0.62174,0.331979,0.166495,0.576523,0.635849,0.674386,0.656802,0.464175,0.257708,0.510859,0.224607,0.460387,0.523713,0.947526,0.660877,0.491789,0.306493,0.394283,0.522464,0.525708,0.4117,0.428953,0.319353,0.535733,0.425575,0.657459,0.47394,0.493544,0.611446,0.273166,0.447783,0.669396,0.587382,0.6655,0.402063,0.46305,0.324166,0.717924,0.42102,0.312839,0.555432,0.349968,0.503597,0.591115,0.678474,0.669414,0.485614,0.469533,0.323182
166,0.44874,0.682081,0.729915,0.672461,0.409529,0.84165,0.533306,0.195885,0.725692,0.541202,0.407118,0.587765,0.556717,0.410083,0.239143,0.47438,0.527571,0.0351614,0.780309,0.595154,0.664543,0.403433,0.585058,0.269744,0.329787,0.644006,0.286462,0.663704,0.338236,0.620092,0.69168,0.4052,0.558305,0.423204,0.393595,0.916945,0.481413,0.411137,0.493601,0.53653,0.574719,0.575075,0.496316,0.488286,0.345769,0.271145,0.523473,0.442232,0.608897,0.376041,0.603986,0.589189,0.341297,0.132564,0.69647,0.844868,0.693144,0.395165,0.635331,0.358111,0.57793,0.166513,0.683372,0.790005,0.926419,0.73333,-0.0216213,0.315983,0.326121,0.256025,0.430206,0.502975,0.279062,0.149532,0.419427,0.702615,0.619648,0.525194,0.794679,0.801928,0.662344,0.568509,0.350194,0.169416,0.650359,0.441342,0.0782283,0.354062,0.861814,0.459634,0.50499,0.735208,0.413211,0.679791,0.451031,0.351856,0.659708,0.474851,0.619463,0.438139
167,0.696865,0.603987,0.874025,0.546786,0.521048,0.792331,0.507663,0.411688,0.771104,0.720321,0.434011,0.454065,0.833865,0.481756,0.279506,0.437029,0.595331,0.11692,0.749052,0.716099,0.569785,0.535714,0.474956,0.142458,0.57631,0.426659,0.129862,0.469224,0.361321,0.379666,0.774741,0.539654,0.610618,0.244158,0.286689,0.940754,0.478064,0.211177,0.923672,0.44826,0.507625,0.355424,0.66558,0.507811,0.455588,0.370745,0.243961,0.469046,0.674903,0.460434,0.613529,0.446685,0.583559,0.254988,0.592281,0.590003,0.675807,0.397575,0.64179,0.473523,0.306486,0.186539,0.787796,0.697911,0.538334,0.388171,0.267405,0.403724,0.269545,0.722676,0.374804,0.379974,0.409306,0.446616,0.73037,0.63882,0.482193,0.362418,0.549384,0.680159,0.673012,0.240859,0.378564,0.63213,0.944906,0.0584549,0.234642,0.0306871,0.887247,0.390317,0.34005,0.37671,0.121493,0.560698,0.44554,0.729637,0.272244,0.43965,0.693456,0.517034
168,0.499238,0.606033,0.688221,0.705609,0.551577,0.846429,0.443115,0.395062,0.687532,0.389902,0.327705,0.490536,0.537252,0.296699,0.177664,0.456784,0.472318,0.158688,0.533104,0.838342,0.464402,0.337365,0.600814,0.385684,0.593405,0.86768,0.399077,0.584549,0.489081,0.679056,0.523526,0.386731,0.744031,0.313456,0.259821,0.846522,0.316162,0.368868,0.748604,0.459187,0.635807,0.564635,0.456334,0.259884,0.660957,0.429095,0.515229,0.574743,0.614819,0.301024,0.536233,0.572171,0.368202,0.0902358,0.677392,0.620337,0.670862,0.370879,0.422153,0.373419,0.545293,0.284916,0.84041,0.928151,0.714067,0.626909,0.374057,0.125613,0.281703,0.171225,0.391529,0.468404,0.520693,0.227595,0.15623,0.54806,0.485988,0.604479,0.549384,0.808493,0.704891,0.361538,0.561081,0.38864,0.754557,0.553802,0.175476,0.456695,0.732916,0.562369,0.55611,0.613062,0.27193,0.483056,0.54151,0.304876,0.293595,0.43596,0.475569,0.623237
169,0.483003,0.863608,0.554308,0.719775,0.509197,0.597158,0.756102,0.38236,0.266319,0.733269,0.600735,0.555409,0.648303,0.719378,0.230516,0.46689,0.529674,0.143339,0.942149,0.582806,0.681867,0.438497,0.558394,0.197004,0.281598,0.250546,0.210839,0.498528,0.382443,0.340084,0.75263,0.594075,0.553341,0.342442,0.362072,0.399996,0.474297,0.249332,0.648556,0.468067,0.373886,0.703908,0.66022,0.282096,0.180901,0.423208,0.379565,0.658266,0.575323,0.553987,0.532156,0.479552,0.483025,-0.0852147,0.677392,0.719569,0.691161,0.452493,0.472984,0.393482,0.354896,0.257225,0.669352,0.948036,0.720489,0.609245,0.370045,0.701814,0.356186,0.0958471,0.52702,0.344069,0.605618,0.255699,0.780659,0.544349,0.575759,0.23632,0.765363,0.844211,0.608556,0.591186,0.507358,0.328283,0.827731,0.0289122,0.227008,0.242453,0.721445,0.465754,0.254617,0.428723,0.257057,0.457537,0.453296,0.627338,0.576844,0.493977,0.624306,0.220733
170,0.584704,0.374798,0.780987,0.539887,0.525855,0.796049,0.39833,0.257862,0.694106,0.466836,0.323464,0.625693,0.584567,0.348093,0.359616,0.606169,0.571335,0.131163,0.918106,0.638269,0.434427,0.295426,0.571388,0.0260785,0.610675,0.785998,0.355493,0.713353,0.363302,0.636253,0.828358,0.492488,0.350052,0.433046,0.230487,0.725687,0.507737,0.409508,0.514006,0.388426,0.485147,0.699482,0.530956,0.262347,0.668072,0.533885,0.402707,0.362626,0.670481,0.2876,0.608365,0.55761,0.413474,0.36015,0.452961,0.709813,0.6869,0.571184,0.560669,0.44305,0.409083,0.0607371,0.690762,0.936345,0.530685,0.64654,-0.00568887,0.539139,0.2822,0.686547,0.409232,0.510393,0.239284,0.279169,0.592602,0.588445,0.498451,0.506257,0.640315,0.62739,0.625829,0.37687,0.570416,0.337797,0.503128,0.528421,0.232012,0.208425,0.723404,0.527288,0.600529,0.553904,-0.00213849,0.639101,0.438676,0.567714,0.517063,0.480769,0.712459,0.624889
171,0.32546,0.802912,0.617791,0.647295,0.504711,0.752665,0.532995,0.384043,0.696306,0.639309,0.549422,0.601489,0.580044,0.55401,0.318517,0.344203,0.445028,-0.00383408,0.797563,0.768329,0.858931,0.481068,0.586549,0.139983,0.322415,0.577273,0.160114,0.716591,0.290521,0.527316,0.60837,0.728605,0.914688,0.600691,0.292885,0.651335,0.585085,0.172974,0.882658,0.4062,0.476277,0.538573,0.537985,0.45689,0.313193,0.252414,0.360691,0.501001,0.567623,0.361432,0.518488,0.748485,0.566258,0.0455312,0.768288,0.669533,0.813127,0.437868,0.510477,0.294662,0.377355,0.106217,0.566213,0.813413,0.751857,0.561163,0.386133,0.179831,0.481095,0.379966,0.236714,0.465817,0.488389,0.167934,0.417105,0.457642,0.392342,0.456228,0.854881,0.775102,0.436126,0.37687,0.357754,0.345231,0.814928,0.37253,0.10287,0.0961381,0.759637,0.340307,0.416276,0.440256,0.326387,0.823187,0.598757,0.315077,0.517063,0.51884,0.277775,0.43374
172,0.674394,0.883488,0.599934,0.776627,0.425565,0.703623,0.412987,0.270574,0.313369,0.741407,0.315089,0.422226,0.633824,0.383049,0.5504,0.249097,0.387533,0.291943,0.651386,0.50318,0.633376,0.458638,0.542529,0.508409,0.147195,0.623942,0.428726,0.622235,0.392812,0.515239,0.555816,0.735263,0.698136,0.611299,0.436774,0.377643,0.727928,0.305478,0.415566,0.290794,0.39254,0.40651,0.600974,0.474978,0.587162,0.391241,0.286987,0.618222,0.675752,0.371285,0.688451,0.697331,0.415369,0.203925,0.528078,0.674496,0.556983,0.665435,0.553502,0.350461,0.511326,0.270286,0.585342,0.776713,0.467754,0.502257,0.214148,0.0675867,0.33799,0.310123,0.536933,0.581146,0.292993,0.266434,0.592637,0.546125,0.607876,0.428342,0.399884,0.802926,0.458893,0.340509,0.407659,0.490154,0.674825,0.120338,0.196749,0.347343,0.82168,0.721339,0.457399,0.626352,0.0803759,0.885743,0.492648,0.689734,0.374349,0.611534,0.657624,0.358868
173,0.329412,0.313601,0.660549,0.624955,0.627062,0.690983,0.49204,0.283745,0.67918,0.58087,0.552564,0.540937,0.695325,0.440661,0.475401,0.503,0.605626,-0.0183313,0.736945,0.835782,0.453462,0.463712,0.687105,0.163667,0.63058,0.62741,0.425382,0.600702,0.0756187,0.468676,0.728372,0.506963,0.752496,0.357458,0.117154,0.614241,0.322225,0.268241,0.811942,0.581739,0.50587,0.462236,0.506119,0.536844,0.719475,0.435679,0.153764,0.378982,0.493718,0.45587,0.454541,0.70272,0.450662,0.164525,0.55853,0.601388,0.759729,0.442141,0.463302,0.315085,0.506036,0.165287,0.565745,0.623237,0.626704,0.481185,0.338164,0.445686,0.349907,0.454073,0.256557,0.535996,0.436161,0.197551,0.705163,0.534103,0.625151,0.361997,0.672004,0.905597,0.623774,0.399481,0.48353,0.169762,0.545224,0.301422,0.242496,0.100479,0.623049,0.173573,0.417402,0.355243,0.217429,0.817235,0.517104,0.33142,0.27447,0.311062,0.637172,0.464494
174,0.605456,0.766999,0.577207,0.862731,0.64478,0.808459,0.676779,0.328807,0.414791,0.788713,0.364219,0.486795,0.763288,0.410404,0.423908,0.577667,0.393194,0.301941,0.612289,0.54183,0.642921,0.249008,0.42633,0.24291,0.223452,0.579625,0.0965517,0.811953,0.239072,0.513966,0.557504,0.636721,0.718595,0.267701,0.342855,0.661372,0.559379,0.346196,0.538685,0.375376,0.372021,0.494169,0.75554,0.757471,0.552373,0.291866,0.533476,0.561618,0.739113,0.60754,0.37639,0.474749,0.497549,0.171613,0.648497,0.66304,0.785243,0.42785,0.532199,0.478732,0.429461,0.260928,0.445638,0.876558,0.576735,0.44742,0.0260436,0.281528,0.333793,0.600344,0.520705,0.550307,0.354625,0.444296,0.367734,0.395178,0.573126,0.489895,0.586101,0.940137,0.38074,0.336118,0.575691,0.529835,0.64801,0.232639,0.103108,0.260231,0.778387,0.640471,0.49665,0.641393,0.396343,0.605883,0.39995,0.362231,0.686457,0.698261,0.66635,0.450429
175,0.388777,0.403853,0.663669,0.846736,0.359305,0.637136,0.407124,0.385501,0.540005,0.540163,0.582973,0.530659,0.690284,0.344162,0.264937,0.350379,0.365535,-0.00554756,0.792129,0.743491,0.537849,0.648626,0.741521,0.34147,0.515555,0.6675,0.462015,0.430288,0.326091,0.59491,0.498886,0.637609,0.705233,0.527247,0.353201,0.661372,0.344725,0.368863,0.780931,0.328977,0.527595,0.518464,0.647442,0.391535,0.478453,0.484028,0.445241,0.566614,0.479546,0.51818,0.524388,0.726221,0.580413,0.101338,0.438177,0.910594,0.524975,0.582168,0.578835,0.577389,0.338576,0.0771504,0.683172,0.680835,0.75121,0.792882,0.300749,0.452415,0.373343,0.647219,0.209786,0.391033,0.223586,0.171839,0.527396,0.500093,0.443478,0.471922,0.571029,0.582795,0.397985,0.426263,0.555575,0.520449,0.583077,0.369454,0.309017,0.141874,0.725834,0.357514,0.366838,0.290415,0.0785485,0.428609,0.493421,0.415235,0.33931,0.566427,0.399244,0.465242
176,0.835928,0.776059,0.545868,0.83234,0.658102,0.757562,0.640308,0.192398,0.43647,0.697627,0.42125,0.473268,0.76648,0.419892,0.509564,0.523351,0.47373,0.130983,0.891011,0.638412,0.479697,0.283433,0.310404,0.333833,0.362589,0.639084,0.301032,0.55397,0.338575,0.395381,0.530233,0.632506,0.696172,0.560109,0.335913,0.697318,0.532229,0.354084,0.817766,0.326938,0.44481,0.430937,0.490952,0.564497,0.450147,0.0529717,0.416218,0.545457,0.832478,0.361398,0.502865,0.75068,0.483837,0.241962,0.525749,0.895277,0.803539,0.532405,0.522206,0.567105,0.634317,0.131262,0.499126,0.699458,0.586484,0.468183,0.285994,0.325742,0.176216,0.130524,0.246519,0.576543,0.606091,0.44496,0.386235,0.368611,0.472709,0.38678,0.67467,0.698188,0.468063,0.504979,0.757995,0.233655,0.66182,0.217958,0.337011,0.10189,0.888976,0.480329,0.34868,0.431944,0.408084,0.391334,0.683859,0.522689,0.524286,0.553479,0.596877,0.351347
