,ebin00costbin00,ebin00costbin01,ebin00costbin02,ebin00costbin03,ebin00costbin04,ebin00costbin05,ebin00costbin06,ebin00costbin07,ebin00costbin08,ebin00costbin09,ebin00costbin10,ebin00costbin11,ebin01costbin00,ebin01costbin01,ebin01costbin02,ebin01costbin03,ebin01costbin04,ebin01costbin05,ebin01costbin06,ebin01costbin07,ebin01costbin08,ebin01costbin09,ebin01costbin10,ebin01costbin11,ebin02costbin00,ebin02costbin01,ebin02costbin02,ebin02costbin03,ebin02costbin04,ebin02costbin05,ebin02costbin06,ebin02costbin07,ebin02costbin08,ebin02costbin09,ebin02costbin10,ebin02costbin11,ebin03costbin00,ebin03costbin01,ebin03costbin02,ebin03costbin03,ebin03costbin04,ebin03costbin05,ebin03costbin06,ebin03costbin07,ebin03costbin08,ebin03costbin09,ebin03costbin10,ebin03costbin11,ebin04costbin00,ebin04costbin01,ebin04costbin02,ebin04costbin03,ebin04costbin04,ebin04costbin05,ebin04costbin06,ebin04costbin07,ebin04costbin08,ebin04costbin09,ebin04costbin10,ebin04costbin11,ebin05costbin00,ebin05costbin01,ebin05costbin02,ebin05costbin03,ebin05costbin04,ebin05costbin05,ebin05costbin06,ebin05costbin07,ebin05costbin08,ebin05costbin09,ebin05costbin10,ebin05costbin11,ebin06costbin00,ebin06costbin01,ebin06costbin02,ebin06costbin03,ebin06costbin04,ebin06costbin05,ebin06costbin06,ebin06costbin07,ebin06costbin08,ebin06costbin09,ebin06costbin10,ebin06costbin11,ebin07costbin00,ebin07costbin01,ebin07costbin02,ebin07costbin03,ebin07costbin04,ebin07costbin05,ebin07costbin06,ebin07costbin07,ebin07costbin08,ebin07costbin09,ebin07costbin10,ebin07costbin11,ebin08costbin00,ebin08costbin01,ebin08costbin02,ebin08costbin03,ebin08costbin04,ebin08costbin05,ebin08costbin06,ebin08costbin07,ebin08costbin08,ebin08costbin09,ebin08costbin10,ebin08costbin11,ebin09costbin00,ebin09costbin01,ebin09costbin02,ebin09costbin03,ebin09costbin04,ebin09costbin05,ebin09costbin06,ebin09costbin07,ebin09costbin08,ebin09costbin09,ebin09costbin10,ebin09costbin11,ebin10costbin00,ebin10costbin01,ebin10costbin02,ebin10costbin03,ebin10costbin04,ebin10costbin05,ebin10costbin06,ebin10costbin07,ebin10costbin08,ebin10costbin09,ebin10costbin10,ebin10costbin11
sigma_median,-0.039,-0.06,0.19,0.26,0.38,0.75,0.81,0.74,0.66,0.72,0.81,0.73,0.024,-0.056,0.24,0.29,0.39,0.67,0.71,0.73,0.88,0.77,0.62,0.36,-0.51,0.083,0.43,0.56,0.61,0.76,0.68,0.85,0.81,0.52,0.55,0.32,-0.083,0.26,0.24,0.49,0.45,0.87,0.82,0.92,0.72,0.87,0.79,0.38,-0.076,0.12,0.47,0.47,0.72,0.7,0.71,0.89,0.67,0.9,0.82,0.15,0.22,0.26,0.78,0.59,0.79,0.55,0.57,0.9,0.71,0.7,0.73,0.62,0.38,0.62,0.55,0.47,0.38,0.41,0.54,0.72,0.83,0.74,0.84,0.17,0.75,0.45,0.51,0.28,0.18,0.3,0.5,0.68,0.78,0.82,0.78,0.43,0.57,0.83,0.26,0.26,0.12,0.16,0.43,0.44,0.57,0.78,0.75,0.61,0.81,0.71,0.73,-0.0092,0.019,0.078,0.21,0.5,0.69,0.9,0.84,0.55,0.34,0.82,0.46,0.13,-0.011,0.033,0.2,0.55,0.66,0.9,0.89,0.51
mcse,0.0021412499999999973,0.002041600000000001,0.0020610000000000073,0.00167299999999998,0.0014210000000000056,0.0016634999999999844,0.0011744999999999672,0.0016460000000000363,0.0016454999999999664,0.0017280000000000073,0.0014744999999999897,0.001743500000000009,0.0019971499999999996,0.001505300000000001,0.0014355000000000062,0.0011990000000000056,0.0014949999999999963,0.0015899999999999803,0.0012659999999999894,0.001323500000000033,0.000983500000000026,0.001359499999999958,0.001574999999999993,0.0016269999999999896,0.001676999999999984,0.0012575000000000017,0.001630500000000007,0.0011925000000000407,0.0010139999999999594,0.0012559999999999794,0.0008610000000000007,0.0009844999999999993,0.0010000000000000009,0.000999500000000042,0.000935499999999978,0.0010900000000000076,0.0011510999999999952,0.0012830000000000064,0.0008395000000000069,0.0009260000000000101,0.0006504999999999983,0.0009924999999999518,0.0010994999999999755,0.0006864999999999788,0.0006794999999999995,0.0009489999999999776,0.0008090000000000042,0.0010430000000000161,0.0011439000000000032,0.0013415000000000024,0.0009349999999999914,0.0008154999999999968,0.000831499999999985,0.0009179999999999744,0.0008230000000000182,0.0008660000000000334,0.0009080000000000199,0.0007230000000000292,0.0007559999999999789,0.000799000000000008,0.001448999999999992,0.0013120000000000076,0.0013350000000000306,0.0009495000000000475,0.0011160000000000059,0.0006555000000000311,0.000743500000000008,0.0006880000000000219,0.00074550000000001,0.0007145000000000068,0.0008385000000000198,0.0008019999999999694,0.0017830000000000068,0.001375000000000015,0.0009669999999999956,0.0008104999999999918,0.0007160000000000222,0.0007815000000000183,0.0005204999999999793,0.0007004999999999928,0.0008470000000000422,0.0006275000000000031,0.0005975000000000286,0.0006929999999999992,0.0015304999999999902,0.0008299999999999974,0.0010939999999999839,0.0008145000000000235,0.0007310000000000094,0.0006565000000000043,0.0004605000000000026,0.0006750000000000367,0.0005454999999999766,0.0006079999999999974,0.0004075000000000051,0.0005109999999999837,0.0013210000000000166,0.001046000000000047,0.0006714999999999915,0.000747500000000012,0.0006239999999999996,0.0005364999999999953,0.0005874999999999908,0.0005715000000000026,0.0004795000000000216,0.0005445000000000033,0.00039599999999995195,0.0005569999999999742,0.0012499999999999734,0.001570999999999989,0.0013465000000000282,0.0009473900000000002,0.0009870999999999994,0.0007493499999999959,0.0007614999999999983,0.0008360000000000034,0.0010074999999999945,0.0009040000000000159,0.0007999999999999674,0.0006200000000000094,0.0012589999999999824,0.0010580000000000034,0.000840499999999994,0.0007720000000000088,0.0009445499999999997,0.0008190000000000003,0.0007105000000000028,0.0008659999999999779,0.0008914999999999895,0.0006839999999999624,0.0007420000000000204,0.0006959999999999744
rhat,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
