,ebin00costbin00,ebin00costbin01,ebin00costbin02,ebin00costbin03,ebin00costbin04,ebin00costbin05,ebin00costbin06,ebin00costbin07,ebin00costbin08,ebin00costbin09,ebin00costbin10,ebin00costbin11,ebin01costbin00,ebin01costbin01,ebin01costbin02,ebin01costbin03,ebin01costbin04,ebin01costbin05,ebin01costbin06,ebin01costbin07,ebin01costbin08,ebin01costbin09,ebin01costbin10,ebin01costbin11,ebin02costbin00,ebin02costbin01,ebin02costbin02,ebin02costbin03,ebin02costbin04,ebin02costbin05,ebin02costbin06,ebin02costbin07,ebin02costbin08,ebin02costbin09,ebin02costbin10,ebin02costbin11,ebin03costbin00,ebin03costbin01,ebin03costbin02,ebin03costbin03,ebin03costbin04,ebin03costbin05,ebin03costbin06,ebin03costbin07,ebin03costbin08,ebin03costbin09,ebin03costbin10,ebin03costbin11,ebin04costbin00,ebin04costbin01,ebin04costbin02,ebin04costbin03,ebin04costbin04,ebin04costbin05,ebin04costbin06,ebin04costbin07,ebin04costbin08,ebin04costbin09,ebin04costbin10,ebin04costbin11,ebin05costbin00,ebin05costbin01,ebin05costbin02,ebin05costbin03,ebin05costbin04,ebin05costbin05,ebin05costbin06,ebin05costbin07,ebin05costbin08,ebin05costbin09,ebin05costbin10,ebin05costbin11,ebin06costbin00,ebin06costbin01,ebin06costbin02,ebin06costbin03,ebin06costbin04,ebin06costbin05,ebin06costbin06,ebin06costbin07,ebin06costbin08,ebin06costbin09,ebin06costbin10,ebin06costbin11,ebin07costbin00,ebin07costbin01,ebin07costbin02,ebin07costbin03,ebin07costbin04,ebin07costbin05,ebin07costbin06,ebin07costbin07,ebin07costbin08,ebin07costbin09,ebin07costbin10,ebin07costbin11,ebin08costbin00,ebin08costbin01,ebin08costbin02,ebin08costbin03,ebin08costbin04,ebin08costbin05,ebin08costbin06,ebin08costbin07,ebin08costbin08,ebin08costbin09,ebin08costbin10,ebin08costbin11,ebin09costbin00,ebin09costbin01,ebin09costbin02,ebin09costbin03,ebin09costbin04,ebin09costbin05,ebin09costbin06,ebin09costbin07,ebin09costbin08,ebin09costbin09,ebin09costbin10,ebin09costbin11,ebin10costbin00,ebin10costbin01,ebin10costbin02,ebin10costbin03,ebin10costbin04,ebin10costbin05,ebin10costbin06,ebin10costbin07,ebin10costbin08,ebin10costbin09,ebin10costbin10,ebin10costbin11
sigma,0.08155653175031963,-0.029408406889775085,0.2815078136353222,0.14280353240194266,0.4014169313135436,0.804479331590854,0.8414639600140367,0.8324735224564701,0.7044063170033714,0.7019935161808794,0.955290609241235,0.8736360290729208,0.04250756075502504,-0.12779959949597686,0.20298051411862628,0.24817867559525364,0.37271605859188406,0.7038225850543055,0.7648955026154776,0.7617903102686353,0.9876814229979292,0.6194362302744578,0.6045415281111113,0.3140717183080623,-0.4846137313102535,0.08481561784393876,0.5012633098061774,0.5466494570440237,0.6675878202647151,0.7573977106462464,0.6233629307775628,0.8441034211291817,0.8031860984218605,0.45101466879581287,0.4703636283522781,0.4285001873676687,-0.2812825536143122,0.1762491974043986,0.22454271901255685,0.5127191391194337,0.4593847853535662,0.8861199031544916,0.7890202450148087,0.9414764995147374,0.7277715913750964,0.820736456339656,0.824912458997886,0.3825789740950668,-0.12801222144935798,-0.001110684422209962,0.3739516062678617,0.5147751901165754,0.7300560737811621,0.7371920579634117,0.711542050178755,0.8790052292687497,0.6932353767184681,0.9169993300910209,0.7767913297775917,0.1356677034086134,0.28648713288895933,0.32140888306888393,0.6809262666411793,0.6445440477850966,0.7908138900581909,0.544178690556763,0.57504875696811,0.9253198596755425,0.7164299343112345,0.6732497574790869,0.7075751058821207,0.6414498506234796,0.31287603054389657,0.5636364402128744,0.5246424848384115,0.44512419754834454,0.3631335737884144,0.4178671719928386,0.525330281346652,0.6959401629214621,0.7774618998887436,0.6937340502928929,0.8018935943225525,0.1813756633469138,0.7411108016674617,0.49733135938002615,0.4559852557170314,0.3396565609547477,0.18744595240347384,0.31533651347946867,0.4481381561604384,0.6418184338190523,0.7824343142766135,0.7566759969526737,0.7669020855519969,0.41833524493756596,0.483358952918296,0.8238154069188809,0.3740028654211658,0.23532700530236605,0.14408231417448278,0.12066299491089238,0.40405257613333334,0.475532794194797,0.5548879855015711,0.7568882964401156,0.7212897684227523,0.6053832670616226,1.0250887042614836,0.8096641594790909,0.7652582154388101,-0.026866749946589774,0.04358854904008069,-0.0019562857191779415,0.21493944167015133,0.44131668187287987,0.5734696765734986,0.9450959439121908,0.8439008379270225,0.5775419814188383,0.3193245757818458,0.8381372726941788,0.48465106485694676,0.12760320666106606,-0.09268326425832485,0.008496606081113356,0.2077246305640229,0.5696128026481352,0.6947320548230291,0.8847105602073778,0.8590705729032946,0.49571721383239276
error,0.4152147863610643,0.3476769702082544,0.36632705651719577,0.28610908502421517,0.1762103826418137,0.14699493608852088,0.15557885223740886,0.16942357838623176,0.18264716999972402,0.1558827458141189,0.26760081276542497,0.23556287464518957,0.3176812897894126,0.3561754834954121,0.30339856558242995,0.2135421676161928,0.19515019769796227,0.17558724613748994,0.14258458078520284,0.24244658585001097,0.17488756766421615,0.12208602175590919,0.26069858161777254,0.24317585993172136,0.17922541133590555,0.1670557228575518,0.19625814053614513,0.1572488404183831,0.1455562356842214,0.09059076111687141,0.12167327207726014,0.1753935376653911,0.1132456280932969,0.1017381980480911,0.137913128296901,0.1637397297438303,0.15623829010444484,0.18533221466965982,0.1568329419217118,0.12925478172738195,0.10272550798715026,0.09961688699602342,0.09703402226432176,0.06733485155671956,0.12218970172978992,0.08132304879118217,0.12497735700472708,0.15077288574403597,0.17700826136674444,0.12987283375761152,0.0942298551950197,0.1039967432021777,0.09593138930848012,0.12664531614435795,0.09043498809726443,0.06272063873982923,0.12150698518109264,0.09848168975033195,0.09373511203646598,0.1194457144073742,0.21314847979871768,0.14925116874638922,0.14433289158620533,0.10037444929584458,0.1298567072794166,0.13443810975814954,0.05881465259943822,0.08011467151515647,0.11365392981479927,0.07327439589661629,0.10188632904726247,0.10116397111952387,0.25575746112611575,0.12722404750250868,0.11382900556821857,0.10172511106613293,0.14346239696595361,0.10603945984568486,0.08493585726408008,0.11192062013556663,0.11194859151066093,0.051569525657010694,0.05039585820679777,0.09019907542091804,0.10500088078996718,0.17575269762495477,0.14951698225331414,0.154683503303789,0.05687806620910811,0.11126371138053538,0.06063813964868431,0.09846290028584674,0.09500668702845155,0.057912970359607935,0.0603386431491281,0.06508969491573792,0.14274349599806915,0.12144825544098818,0.12520524600732522,0.06534198952640075,0.0803450237936362,0.061982776800151275,0.07355038935801392,0.10386571864508247,0.08764932533247392,0.07137499446185322,0.03947499966758117,0.09000753269550163,0.21162018335181101,0.18732918266916074,0.21970240335319874,0.12687175860712852,0.12642763779487762,0.11881828703188839,0.11816373257747971,0.1044937816352664,0.10954335330928971,0.11234511187105829,0.09157896153791863,0.13124418541176563,0.16695992359723058,0.09469965362024843,0.1025937320809292,0.13577110446462853,0.13007753033171868,0.12706920839198257,0.10766410576618232,0.12208892619670879,0.12448337021040344,0.08844299445248012,0.06258011580687681,0.058078182851244456
