,phi,bin_phi,ebin_0,"costheta_bin_(0, 0)","A_(0, 0)","dA_(0, 0)",ebin_0,"costheta_bin_(0, 1)","A_(0, 1)","dA_(0, 1)",ebin_0,"costheta_bin_(0, 2)","A_(0, 2)","dA_(0, 2)",ebin_0,"costheta_bin_(0, 3)","A_(0, 3)","dA_(0, 3)",ebin_0,"costheta_bin_(0, 4)","A_(0, 4)","dA_(0, 4)",ebin_0,"costheta_bin_(0, 5)","A_(0, 5)","dA_(0, 5)",ebin_0,"costheta_bin_(0, 6)","A_(0, 6)","dA_(0, 6)",ebin_0,"costheta_bin_(0, 7)","A_(0, 7)","dA_(0, 7)",ebin_0,"costheta_bin_(0, 8)","A_(0, 8)","dA_(0, 8)",ebin_0,"costheta_bin_(0, 9)","A_(0, 9)","dA_(0, 9)",ebin_0,"costheta_bin_(0, 10)","A_(0, 10)","dA_(0, 10)",ebin_0,"costheta_bin_(0, 11)","A_(0, 11)","dA_(0, 11)",ebin_1,"costheta_bin_(1, 0)","A_(1, 0)","dA_(1, 0)",ebin_1,"costheta_bin_(1, 1)","A_(1, 1)","dA_(1, 1)",ebin_1,"costheta_bin_(1, 2)","A_(1, 2)","dA_(1, 2)",ebin_1,"costheta_bin_(1, 3)","A_(1, 3)","dA_(1, 3)",ebin_1,"costheta_bin_(1, 4)","A_(1, 4)","dA_(1, 4)",ebin_1,"costheta_bin_(1, 5)","A_(1, 5)","dA_(1, 5)",ebin_1,"costheta_bin_(1, 6)","A_(1, 6)","dA_(1, 6)",ebin_1,"costheta_bin_(1, 7)","A_(1, 7)","dA_(1, 7)",ebin_1,"costheta_bin_(1, 8)","A_(1, 8)","dA_(1, 8)",ebin_1,"costheta_bin_(1, 9)","A_(1, 9)","dA_(1, 9)",ebin_1,"costheta_bin_(1, 10)","A_(1, 10)","dA_(1, 10)",ebin_1,"costheta_bin_(1, 11)","A_(1, 11)","dA_(1, 11)",ebin_2,"costheta_bin_(2, 0)","A_(2, 0)","dA_(2, 0)",ebin_2,"costheta_bin_(2, 1)","A_(2, 1)","dA_(2, 1)",ebin_2,"costheta_bin_(2, 2)","A_(2, 2)","dA_(2, 2)",ebin_2,"costheta_bin_(2, 3)","A_(2, 3)","dA_(2, 3)",ebin_2,"costheta_bin_(2, 4)","A_(2, 4)","dA_(2, 4)",ebin_2,"costheta_bin_(2, 5)","A_(2, 5)","dA_(2, 5)",ebin_2,"costheta_bin_(2, 6)","A_(2, 6)","dA_(2, 6)",ebin_2,"costheta_bin_(2, 7)","A_(2, 7)","dA_(2, 7)",ebin_2,"costheta_bin_(2, 8)","A_(2, 8)","dA_(2, 8)",ebin_2,"costheta_bin_(2, 9)","A_(2, 9)","dA_(2, 9)",ebin_2,"costheta_bin_(2, 10)","A_(2, 10)","dA_(2, 10)",ebin_2,"costheta_bin_(2, 11)","A_(2, 11)","dA_(2, 11)",ebin_3,"costheta_bin_(3, 0)","A_(3, 0)","dA_(3, 0)",ebin_3,"costheta_bin_(3, 1)","A_(3, 1)","dA_(3, 1)",ebin_3,"costheta_bin_(3, 2)","A_(3, 2)","dA_(3, 2)",ebin_3,"costheta_bin_(3, 3)","A_(3, 3)","dA_(3, 3)",ebin_3,"costheta_bin_(3, 4)","A_(3, 4)","dA_(3, 4)",ebin_3,"costheta_bin_(3, 5)","A_(3, 5)","dA_(3, 5)",ebin_3,"costheta_bin_(3, 6)","A_(3, 6)","dA_(3, 6)",ebin_3,"costheta_bin_(3, 7)","A_(3, 7)","dA_(3, 7)",ebin_3,"costheta_bin_(3, 8)","A_(3, 8)","dA_(3, 8)",ebin_3,"costheta_bin_(3, 9)","A_(3, 9)","dA_(3, 9)",ebin_3,"costheta_bin_(3, 10)","A_(3, 10)","dA_(3, 10)",ebin_3,"costheta_bin_(3, 11)","A_(3, 11)","dA_(3, 11)",ebin_4,"costheta_bin_(4, 0)","A_(4, 0)","dA_(4, 0)",ebin_4,"costheta_bin_(4, 1)","A_(4, 1)","dA_(4, 1)",ebin_4,"costheta_bin_(4, 2)","A_(4, 2)","dA_(4, 2)",ebin_4,"costheta_bin_(4, 3)","A_(4, 3)","dA_(4, 3)",ebin_4,"costheta_bin_(4, 4)","A_(4, 4)","dA_(4, 4)",ebin_4,"costheta_bin_(4, 5)","A_(4, 5)","dA_(4, 5)",ebin_4,"costheta_bin_(4, 6)","A_(4, 6)","dA_(4, 6)",ebin_4,"costheta_bin_(4, 7)","A_(4, 7)","dA_(4, 7)",ebin_4,"costheta_bin_(4, 8)","A_(4, 8)","dA_(4, 8)",ebin_4,"costheta_bin_(4, 9)","A_(4, 9)","dA_(4, 9)",ebin_4,"costheta_bin_(4, 10)","A_(4, 10)","dA_(4, 10)",ebin_4,"costheta_bin_(4, 11)","A_(4, 11)","dA_(4, 11)",ebin_5,"costheta_bin_(5, 0)","A_(5, 0)","dA_(5, 0)",ebin_5,"costheta_bin_(5, 1)","A_(5, 1)","dA_(5, 1)",ebin_5,"costheta_bin_(5, 2)","A_(5, 2)","dA_(5, 2)",ebin_5,"costheta_bin_(5, 3)","A_(5, 3)","dA_(5, 3)",ebin_5,"costheta_bin_(5, 4)","A_(5, 4)","dA_(5, 4)",ebin_5,"costheta_bin_(5, 5)","A_(5, 5)","dA_(5, 5)",ebin_5,"costheta_bin_(5, 6)","A_(5, 6)","dA_(5, 6)",ebin_5,"costheta_bin_(5, 7)","A_(5, 7)","dA_(5, 7)",ebin_5,"costheta_bin_(5, 8)","A_(5, 8)","dA_(5, 8)",ebin_5,"costheta_bin_(5, 9)","A_(5, 9)","dA_(5, 9)",ebin_5,"costheta_bin_(5, 10)","A_(5, 10)","dA_(5, 10)",ebin_5,"costheta_bin_(5, 11)","A_(5, 11)","dA_(5, 11)",ebin_6,"costheta_bin_(6, 0)","A_(6, 0)","dA_(6, 0)",ebin_6,"costheta_bin_(6, 1)","A_(6, 1)","dA_(6, 1)",ebin_6,"costheta_bin_(6, 2)","A_(6, 2)","dA_(6, 2)",ebin_6,"costheta_bin_(6, 3)","A_(6, 3)","dA_(6, 3)",ebin_6,"costheta_bin_(6, 4)","A_(6, 4)","dA_(6, 4)",ebin_6,"costheta_bin_(6, 5)","A_(6, 5)","dA_(6, 5)",ebin_6,"costheta_bin_(6, 6)","A_(6, 6)","dA_(6, 6)",ebin_6,"costheta_bin_(6, 7)","A_(6, 7)","dA_(6, 7)",ebin_6,"costheta_bin_(6, 8)","A_(6, 8)","dA_(6, 8)",ebin_6,"costheta_bin_(6, 9)","A_(6, 9)","dA_(6, 9)",ebin_6,"costheta_bin_(6, 10)","A_(6, 10)","dA_(6, 10)",ebin_6,"costheta_bin_(6, 11)","A_(6, 11)","dA_(6, 11)",ebin_7,"costheta_bin_(7, 0)","A_(7, 0)","dA_(7, 0)",ebin_7,"costheta_bin_(7, 1)","A_(7, 1)","dA_(7, 1)",ebin_7,"costheta_bin_(7, 2)","A_(7, 2)","dA_(7, 2)",ebin_7,"costheta_bin_(7, 3)","A_(7, 3)","dA_(7, 3)",ebin_7,"costheta_bin_(7, 4)","A_(7, 4)","dA_(7, 4)",ebin_7,"costheta_bin_(7, 5)","A_(7, 5)","dA_(7, 5)",ebin_7,"costheta_bin_(7, 6)","A_(7, 6)","dA_(7, 6)",ebin_7,"costheta_bin_(7, 7)","A_(7, 7)","dA_(7, 7)",ebin_7,"costheta_bin_(7, 8)","A_(7, 8)","dA_(7, 8)",ebin_7,"costheta_bin_(7, 9)","A_(7, 9)","dA_(7, 9)",ebin_7,"costheta_bin_(7, 10)","A_(7, 10)","dA_(7, 10)",ebin_7,"costheta_bin_(7, 11)","A_(7, 11)","dA_(7, 11)",ebin_8,"costheta_bin_(8, 0)","A_(8, 0)","dA_(8, 0)",ebin_8,"costheta_bin_(8, 1)","A_(8, 1)","dA_(8, 1)",ebin_8,"costheta_bin_(8, 2)","A_(8, 2)","dA_(8, 2)",ebin_8,"costheta_bin_(8, 3)","A_(8, 3)","dA_(8, 3)",ebin_8,"costheta_bin_(8, 4)","A_(8, 4)","dA_(8, 4)",ebin_8,"costheta_bin_(8, 5)","A_(8, 5)","dA_(8, 5)",ebin_8,"costheta_bin_(8, 6)","A_(8, 6)","dA_(8, 6)",ebin_8,"costheta_bin_(8, 7)","A_(8, 7)","dA_(8, 7)",ebin_8,"costheta_bin_(8, 8)","A_(8, 8)","dA_(8, 8)",ebin_8,"costheta_bin_(8, 9)","A_(8, 9)","dA_(8, 9)",ebin_8,"costheta_bin_(8, 10)","A_(8, 10)","dA_(8, 10)",ebin_8,"costheta_bin_(8, 11)","A_(8, 11)","dA_(8, 11)",ebin_9,"costheta_bin_(9, 0)","A_(9, 0)","dA_(9, 0)",ebin_9,"costheta_bin_(9, 1)","A_(9, 1)","dA_(9, 1)",ebin_9,"costheta_bin_(9, 2)","A_(9, 2)","dA_(9, 2)",ebin_9,"costheta_bin_(9, 3)","A_(9, 3)","dA_(9, 3)",ebin_9,"costheta_bin_(9, 4)","A_(9, 4)","dA_(9, 4)",ebin_9,"costheta_bin_(9, 5)","A_(9, 5)","dA_(9, 5)",ebin_9,"costheta_bin_(9, 6)","A_(9, 6)","dA_(9, 6)",ebin_9,"costheta_bin_(9, 7)","A_(9, 7)","dA_(9, 7)",ebin_9,"costheta_bin_(9, 8)","A_(9, 8)","dA_(9, 8)",ebin_9,"costheta_bin_(9, 9)","A_(9, 9)","dA_(9, 9)",ebin_9,"costheta_bin_(9, 10)","A_(9, 10)","dA_(9, 10)",ebin_9,"costheta_bin_(9, 11)","A_(9, 11)","dA_(9, 11)",ebin_10,"costheta_bin_(10, 0)","A_(10, 0)","dA_(10, 0)",ebin_10,"costheta_bin_(10, 1)","A_(10, 1)","dA_(10, 1)",ebin_10,"costheta_bin_(10, 2)","A_(10, 2)","dA_(10, 2)",ebin_10,"costheta_bin_(10, 3)","A_(10, 3)","dA_(10, 3)",ebin_10,"costheta_bin_(10, 4)","A_(10, 4)","dA_(10, 4)",ebin_10,"costheta_bin_(10, 5)","A_(10, 5)","dA_(10, 5)",ebin_10,"costheta_bin_(10, 6)","A_(10, 6)","dA_(10, 6)",ebin_10,"costheta_bin_(10, 7)","A_(10, 7)","dA_(10, 7)",ebin_10,"costheta_bin_(10, 8)","A_(10, 8)","dA_(10, 8)",ebin_10,"costheta_bin_(10, 9)","A_(10, 9)","dA_(10, 9)",ebin_10,"costheta_bin_(10, 10)","A_(10, 10)","dA_(10, 10)",ebin_10,"costheta_bin_(10, 11)","A_(10, 11)","dA_(10, 11)"
0,-165.0,30.0,1130.0,-1.0,-0.2653390814060995,0.8813061529147029,1130.0,-0.8333333333333334,-0.9006450960057467,0.8124964011745137,1130.0,-0.6666666666666667,1.9252796320763146,0.7437288832410223,1130.0,-0.5,-0.6346044060041984,0.617469284996727,1130.0,-0.33333333333333337,-0.9929470996988522,0.5432049818387773,1130.0,-0.16666666666666674,-0.04568651373493097,0.5218909663196677,1130.0,0.0,-0.1994685192310973,0.4723790092283129,1130.0,0.16666666666666652,-0.20724349789656518,0.4615856392780735,1130.0,0.33333333333333326,0.026160916209026365,0.4574107225833755,1130.0,0.5,-0.5671491430064759,0.47918536348666624,1130.0,0.6666666666666665,-1.0289473726977387,0.6127825902107148,1130.0,0.8333333333333333,-0.36606677262864024,0.7726664003456584,1190.0,-1.0,-0.07101665230161029,0.8069342434752372,1190.0,-0.8333333333333334,1.2887800111872598,0.7100776582649241,1190.0,-0.6666666666666667,-8.414979688620226e-05,0.5481858447490073,1190.0,-0.5,0.12196205956815029,0.4781955718945804,1190.0,-0.33333333333333337,-0.24101636520403982,0.44358506931754293,1190.0,-0.16666666666666674,0.06181868826231648,0.4248586872690831,1190.0,0.0,-0.3304919529358842,0.39476444736712407,1190.0,0.16666666666666652,-0.07364751505207388,0.3962170216613048,1190.0,0.33333333333333326,-0.7469696667175989,0.39670493680929125,1190.0,0.5,-0.29510867621951337,0.40882181122513533,1190.0,0.6666666666666665,-0.6318571877838599,0.4433777767812473,1190.0,0.8333333333333333,-0.5144102956841499,0.6286375948215425,1250.0,-1.0,0.09950434158126234,0.5832318890458511,1250.0,-0.8333333333333334,-0.4265413998546089,0.5533136572932414,1250.0,-0.6666666666666667,-0.02150715129649648,0.46415346795815643,1250.0,-0.5,-0.386360920580772,0.39695101942568867,1250.0,-0.33333333333333337,-0.09839072979947774,0.35811845592436636,1250.0,-0.16666666666666674,-0.5132110227971043,0.31667676949729784,1250.0,0.0,-0.025863293666100882,0.2968672105938785,1250.0,0.16666666666666652,-0.27227148713570404,0.29840525937461065,1250.0,0.33333333333333326,-0.23617938246785733,0.30327749868734766,1250.0,0.5,-0.2209596542243281,0.3079072995982555,1250.0,0.6666666666666665,-0.6222638235602287,0.33123503801610166,1250.0,0.8333333333333333,-0.1786648214818549,0.45590502299337615,1310.0,-1.0,0.39388552769842416,0.5591640180747104,1310.0,-0.8333333333333334,0.21938601504319244,0.4569161181929173,1310.0,-0.6666666666666667,0.14475672830538086,0.3758769320423177,1310.0,-0.5,-0.10516691386889833,0.3120252765771755,1310.0,-0.33333333333333337,-0.14078391759159448,0.3172955988418532,1310.0,-0.16666666666666674,-0.6769833187327032,0.26607401825407734,1310.0,0.0,-0.3226470850135155,0.2638185475388017,1310.0,0.16666666666666652,-0.27717909453882433,0.2490205557381111,1310.0,0.33333333333333326,-0.7513622995783136,0.2591418703447615,1310.0,0.5,-0.2256475293836272,0.26310048224029725,1310.0,0.6666666666666665,-0.38275140314116773,0.2820359704730913,1310.0,0.8333333333333333,0.4984712541556359,0.37891626873177964,1370.0,-1.0,0.7898841997849039,0.5270498060337826,1370.0,-0.8333333333333334,0.3058622288938359,0.3830830392959551,1370.0,-0.6666666666666667,0.003464239209256751,0.37621653353790924,1370.0,-0.5,0.011753926624408858,0.3178720975343205,1370.0,-0.33333333333333337,0.11400282241176904,0.29149671215344186,1370.0,-0.16666666666666674,-0.26223566660056763,0.2599783200516395,1370.0,0.0,0.01816564265410644,0.24159425789042022,1370.0,0.16666666666666652,-0.2208281566920269,0.22860779910533977,1370.0,0.33333333333333326,-0.6834516189772356,0.2564799689653809,1370.0,0.5,-0.8861050597528308,0.24691564000042582,1370.0,0.6666666666666665,-0.47833811256123976,0.23822214334774408,1370.0,0.8333333333333333,0.003636438399248149,0.3559932024498724,1430.0,-1.0,0.4977634543278639,0.5595504896950374,1430.0,-0.8333333333333334,-0.986939041651241,0.4635025634079708,1430.0,-0.6666666666666667,-0.5987516487433274,0.41465783814410834,1430.0,-0.5,-0.3676513379852537,0.33566196259747044,1430.0,-0.33333333333333337,-0.048182755593648326,0.28857987854130873,1430.0,-0.16666666666666674,0.22462888060872607,0.2646413439910655,1430.0,0.0,-0.2396687619503994,0.23417516587706083,1430.0,0.16666666666666652,-0.15368546212462855,0.2375046042149177,1430.0,0.33333333333333326,-0.37803150723599893,0.23506705274434656,1430.0,0.5,-0.5876838147375287,0.2266202713719425,1430.0,0.6666666666666665,-0.2412621465093823,0.2239816757946479,1430.0,0.8333333333333333,-0.3257575345800088,0.2960208226653994,1490.0,-1.0,0.1344700051792775,0.5711228738332984,1490.0,-0.8333333333333334,-0.06878898913712785,0.42729918763922076,1490.0,-0.6666666666666667,-0.2892960088546564,0.37465000408796995,1490.0,-0.5,0.37576715788486575,0.333497540115116,1490.0,-0.33333333333333337,-0.17331417575035454,0.2799301271088834,1490.0,-0.16666666666666674,-0.06151881189459117,0.24028012021296669,1490.0,0.0,-0.2993260045855313,0.2184432872889392,1490.0,0.16666666666666652,-0.2678819640636004,0.21536262807976939,1490.0,0.33333333333333326,-0.29209453187161244,0.20699913107891257,1490.0,0.5,-0.5147181078329264,0.2061502216741553,1490.0,0.6666666666666665,-0.40747051223028347,0.18875240323164996,1490.0,0.8333333333333333,-0.14794847734963282,0.25125105551400234,1550.0,-1.0,-0.3433527465310196,0.4333503558243685,1550.0,-0.8333333333333334,0.5226607527721768,0.4065351627956132,1550.0,-0.6666666666666667,-0.5772262760308156,0.362579523169014,1550.0,-0.5,-0.08463411392037887,0.2897208285648159,1550.0,-0.33333333333333337,-0.1308142350997456,0.2443457823024586,1550.0,-0.16666666666666674,-0.22071631319513907,0.23071091080386064,1550.0,0.0,-0.19667941342704787,0.2002314178025923,1550.0,0.16666666666666652,-0.03003721625477952,0.19311902615187887,1550.0,0.33333333333333326,-0.3120739845184608,0.1890452200661537,1550.0,0.5,-0.2833333731807027,0.1740293813776575,1550.0,0.6666666666666665,-0.5289396711267801,0.15449012248065502,1550.0,0.8333333333333333,-0.28625456304366004,0.19339425441818772,1610.0,-1.0,0.2919447630306829,0.4597695461399932,1610.0,-0.8333333333333334,-0.4773391513471521,0.30073250971502324,1610.0,-0.6666666666666667,-0.3379926857476816,0.2912683301261387,1610.0,-0.5,-0.10498823319029335,0.24270272434499313,1610.0,-0.33333333333333337,-0.19016965375101125,0.2396923900159711,1610.0,-0.16666666666666674,-0.03512910338405571,0.21296832270168198,1610.0,0.0,-0.19994008588322268,0.18698562991304715,1610.0,0.16666666666666652,-0.3885350317385852,0.18484401651453677,1610.0,0.33333333333333326,-0.5106136688105101,0.1891455768954952,1610.0,0.5,-0.16996765071600814,0.16836651099476524,1610.0,0.6666666666666665,-0.3874420291487521,0.14243433160384456,1610.0,0.8333333333333333,-0.6334046222780468,0.17736239435999698,1670.0,-1.0,-0.20926224611000244,0.5854086718500876,1670.0,-0.8333333333333334,-0.8810546302849108,0.43787405321501166,1670.0,-0.6666666666666667,-0.5848740682460553,0.4606014223037432,1670.0,-0.5,0.16240924363953865,0.4039116320731361,1670.0,-0.33333333333333337,0.10951103700537523,0.35790238019340187,1670.0,-0.16666666666666674,0.09373818626962321,0.28814501496387507,1670.0,0.0,-0.06655620567812566,0.3068004532027345,1670.0,0.16666666666666652,-0.6078635095740207,0.3194831987849203,1670.0,0.33333333333333326,-0.08074831665347985,0.2878925627666545,1670.0,0.5,-0.536946791784861,0.2733538026403029,1670.0,0.6666666666666665,-0.5116120391533439,0.22049593275144397,1670.0,0.8333333333333333,-0.3588635498742328,0.26162538634311333,1730.0,-1.0,-0.2886198521648281,0.4912165449838974,1730.0,-0.8333333333333334,-0.05663186696947588,0.4194061174465662,1730.0,-0.6666666666666667,-0.5336615647284547,0.4009048372454203,1730.0,-0.5,0.21649877519067848,0.31169816973649,1730.0,-0.33333333333333337,0.022419383485894492,0.2994808578959395,1730.0,-0.16666666666666674,0.10684600371166736,0.31389458635693956,1730.0,0.0,0.3923971325322941,0.28317319411619774,1730.0,0.16666666666666652,-0.1951681196155753,0.2641155370478915,1730.0,0.33333333333333326,-0.9009371574731961,0.2941424794883611,1730.0,0.5,-0.3787450224937104,0.2549083462164847,1730.0,0.6666666666666665,-0.5748552314765225,0.19399990278959264,1730.0,0.8333333333333333,-0.2529645141276955,0.21140076926914042
1,-135.0,30.0,1190.0,-0.8333333333333334,-1.043565123958959,0.9100449742966348,1190.0,-0.6666666666666667,-0.6943565821880665,0.89271405205403,1190.0,-0.5,-0.046980182793777,0.6995175440110626,1190.0,-0.33333333333333337,-0.055433834792792964,0.6200079159104857,1190.0,-0.16666666666666674,-0.7747679480099551,0.5637850556319692,1190.0,0.0,-0.9918710601541048,0.5148440812667466,1190.0,0.16666666666666652,-0.7987689734281165,0.4965790173298669,1190.0,0.33333333333333326,-0.849006435782483,0.47509873818519444,1190.0,0.5,-1.5503232743511304,0.4972313922875992,1190.0,0.6666666666666665,-0.3682778682270176,0.48258227820412714,1190.0,0.8333333333333333,-0.8952187291325714,0.593366434173196,1190.0,1.0,-0.43078718239579783,0.861546464202671,1250.0,-0.8333333333333334,0.4697510450154092,0.7928490646164192,1250.0,-0.6666666666666667,1.317653109822959,0.6775592321558699,1250.0,-0.5,0.3856907368839331,0.5853554292857684,1250.0,-0.33333333333333337,-0.26188145927643025,0.5017129729511257,1250.0,-0.16666666666666674,-0.03241097418409747,0.4831129915115633,1250.0,0.0,-1.0130710298224566,0.4448610680921888,1250.0,0.16666666666666652,-0.5919319301309806,0.3935485044386937,1250.0,0.33333333333333326,-1.2770448587614667,0.3905871077916288,1250.0,0.5,-0.3084194719092133,0.3942872833111531,1250.0,0.6666666666666665,-0.6486101178445927,0.3999245512607695,1250.0,0.8333333333333333,0.09792908253357958,0.4542553964344895,1250.0,1.0,-0.44518503267496223,0.6384836038148639,1310.0,-0.8333333333333334,0.814719384540131,0.60815328170108,1310.0,-0.6666666666666667,0.13577406117623775,0.5320293306583906,1310.0,-0.5,-0.2464347195043085,0.43404689432172155,1310.0,-0.33333333333333337,-0.3315610738135979,0.37031893481221606,1310.0,-0.16666666666666674,-0.7317605881853617,0.35584447264210356,1310.0,0.0,-0.795445944065291,0.33431330227881834,1310.0,0.16666666666666652,-1.0504975239828462,0.2981548173056507,1310.0,0.33333333333333326,-0.9304694696351714,0.3104251819562346,1310.0,0.5,-1.1210028599694657,0.309083419238155,1310.0,0.6666666666666665,-0.42255248871322787,0.31367695457315486,1310.0,0.8333333333333333,-0.31682270317630346,0.32442079537417384,1310.0,1.0,-0.04113428348284103,0.4723600539130724,1370.0,-0.8333333333333334,0.43960436280260473,0.5018124449983374,1370.0,-0.6666666666666667,-0.275036830487202,0.40865319179463244,1370.0,-0.5,-0.4280032463274879,0.3785620078194381,1370.0,-0.33333333333333337,0.0074722088532330885,0.32684874090497723,1370.0,-0.16666666666666674,-0.7922482484848418,0.3058662682153911,1370.0,0.0,-0.419317449735708,0.27863728707624363,1370.0,0.16666666666666652,-0.8583433583491142,0.26518927942171155,1370.0,0.33333333333333326,-0.9532190894610331,0.26419389541189053,1370.0,0.5,-0.7596561401482015,0.2685934946170418,1370.0,0.6666666666666665,-0.8178689805778893,0.27448274463032635,1370.0,0.8333333333333333,-0.8026796228988354,0.2789233682395701,1370.0,1.0,-0.11420822524669262,0.3624175495567187,1430.0,-0.8333333333333334,0.1085151952916662,0.48325286916257004,1430.0,-0.6666666666666667,-0.2728795351771326,0.4500469607379353,1430.0,-0.5,-0.3970664478619673,0.3810564681830944,1430.0,-0.33333333333333337,-0.8285664721159393,0.334302167477951,1430.0,-0.16666666666666674,-0.7424340792571551,0.2940122515467792,1430.0,0.0,-0.8650629898495734,0.26509060739255186,1430.0,0.16666666666666652,-0.7226521750408369,0.2656162607388735,1430.0,0.33333333333333326,-0.833954850208603,0.25191719682039077,1430.0,0.5,-0.898052458926645,0.24993052814822728,1430.0,0.6666666666666665,-1.0397895122315983,0.2528070396490144,1430.0,0.8333333333333333,-0.75550985160789,0.24558659642027378,1430.0,1.0,0.2890543165378429,0.32748176423264375,1490.0,-0.8333333333333334,-0.5408450000264985,0.5275353014455159,1490.0,-0.6666666666666667,-0.2331538808544525,0.42626107131402113,1490.0,-0.5,-0.41197345372652333,0.37840755280509214,1490.0,-0.33333333333333337,-0.65180183109011,0.3050897310943287,1490.0,-0.16666666666666674,-0.7030707140357932,0.29822455640360174,1490.0,0.0,-0.8499170946906757,0.27829814951491416,1490.0,0.16666666666666652,-0.769744577088853,0.239097296302802,1490.0,0.33333333333333326,-0.7885080592507954,0.2467169676092841,1490.0,0.5,-0.16390885560768895,0.23241790328713224,1490.0,0.6666666666666665,-0.8220714784301325,0.23463684363389578,1490.0,0.8333333333333333,-1.2788266940762705,0.24059431272424137,1490.0,1.0,-0.3677587705361488,0.2878748727746498,1550.0,-0.8333333333333334,0.4445928012872302,0.5499643438596048,1550.0,-0.6666666666666667,-0.3586785461563814,0.42811105109427633,1550.0,-0.5,-0.11369913692441194,0.3447318774609576,1550.0,-0.33333333333333337,-0.30990754588709085,0.2969495245242551,1550.0,-0.16666666666666674,-0.24828521617331012,0.29304575419657675,1550.0,0.0,-0.5086949433111668,0.24063717205163934,1550.0,0.16666666666666652,-0.5620367893453279,0.2297609867893233,1550.0,0.33333333333333326,-1.2911751258357382,0.24007196988980922,1550.0,0.5,-0.5343504770935397,0.21668762240261252,1550.0,0.6666666666666665,-0.6614264131702794,0.20186969764514398,1550.0,0.8333333333333333,-0.8669603399708818,0.20150543940055854,1550.0,1.0,0.09890572480517135,0.24834547516441055,1610.0,-0.8333333333333334,-0.991105450671466,0.6351179602132585,1610.0,-0.6666666666666667,-0.7819159796402221,0.38971319451509884,1610.0,-0.5,-0.9998421163252658,0.33259849073506415,1610.0,-0.33333333333333337,-0.33335547826382533,0.2986718370573723,1610.0,-0.16666666666666674,-0.3992937511432483,0.2573752568240439,1610.0,0.0,0.015394161979331524,0.23506698172639778,1610.0,0.16666666666666652,-0.5075800565380555,0.20813456792708734,1610.0,0.33333333333333326,-0.6452913253219105,0.2066709204007321,1610.0,0.5,-0.6026886433177318,0.1957261169262279,1610.0,0.6666666666666665,-0.7981260567861188,0.18345394710015206,1610.0,0.8333333333333333,-0.5185608726418225,0.14798874215708052,1610.0,1.0,-0.5513705582489732,0.2050669717273712,1670.0,-0.8333333333333334,-0.1972720641842278,0.4629844906163333,1670.0,-0.6666666666666667,-1.091510526689967,0.35354945190096426,1670.0,-0.5,-0.024138445744706888,0.2991032095166414,1670.0,-0.33333333333333337,-0.4343527997879866,0.2818740708303255,1670.0,-0.16666666666666674,-0.4719703132102583,0.24328387600869986,1670.0,0.0,-0.2814464548660763,0.20099906519271535,1670.0,0.16666666666666652,-0.43077036127226004,0.1906795147325045,1670.0,0.33333333333333326,-0.6504327685889821,0.1987797198186983,1670.0,0.5,-0.4643506778199644,0.20276762521785752,1670.0,0.6666666666666665,-0.8537124751568095,0.17179040048954336,1670.0,0.8333333333333333,-0.6748086568741364,0.15099561254817173,1670.0,1.0,-0.6476976739975832,0.18213543840308663,1730.0,-0.8333333333333334,-0.8909910463925255,0.6078088420349069,1730.0,-0.6666666666666667,-0.4639663220330358,0.5224049781212325,1730.0,-0.5,0.21460808285166336,0.4215647965315713,1730.0,-0.33333333333333337,-0.2223992714138367,0.38726289814842013,1730.0,-0.16666666666666674,-0.12803545751737572,0.3914713240380483,1730.0,0.0,-0.08142400312668292,0.3255706426037636,1730.0,0.16666666666666652,-0.18605960208653077,0.31853126298481366,1730.0,0.33333333333333326,-0.4008778565829777,0.30094849908965304,1730.0,0.5,-0.9233736291275327,0.3269559351983406,1730.0,0.6666666666666665,-0.9757545610128545,0.28042630313079137,1730.0,0.8333333333333333,-0.6521064945761207,0.21554719923816332,1730.0,1.0,-0.4100910471498974,0.25538699900272344,1790.0,-0.8333333333333334,-0.7937115443072346,0.4639777999313466,1790.0,-0.6666666666666667,-0.8180757996959666,0.3559395475769788,1790.0,-0.5,-0.5717220907512699,0.352463717229917,1790.0,-0.33333333333333337,-0.3988649745452245,0.3333598196250093,1790.0,-0.16666666666666674,-0.07039190703486649,0.3431972351452123,1790.0,0.0,0.07313944073616734,0.26686308579285495,1790.0,0.16666666666666652,-0.03817881316989391,0.2676603548630457,1790.0,0.33333333333333326,-0.544144786777991,0.31659433872482023,1790.0,0.5,-0.527095366407056,0.34850997307531173,1790.0,0.6666666666666665,-1.3392390857848642,0.2852042202227433,1790.0,0.8333333333333333,-0.9017861785246958,0.20596654540004783,1790.0,1.0,-0.3644896188504542,0.21523265206257178
