pol	phi	weight
-0.311762	-96.1352	-0.047619
-0.299227	-96.1352	1
0.298988	128.481	1
-0.31601	174.298	1
0.294865	39.531	1
0.30525	179.517	-0.0190476
0.324057	65.735	1
-0.299227	38.8486	1
-0.332909	-146.654	1
0.31573	-82.8719	1
0.328198	139.543	1
-0.303373	-126.494	1
-0.337092	115.791	-0.047619
0.311546	-50.0539	1
0.290769	141.231	1
0.298988	9.29229	1
-0.31601	79.7201	1
-0.337092	156.076	1
-0.303373	156.076	-0.047619
-0.303373	-158.142	1
0.294865	-150.748	-0.0380952
0.301101	-115.71	-0.047619
0.317814	119.24	1
0.309446	31.3581	-0.047619
0.324057	105.169	1
-0.322373	79.6187	1
-0.332909	77.4812	1
-0.311762	-106.436	1
0.29076	-60.3525	1
-0.337092	-170.106	1
0.30525	111.756	1
0.292814	111.756	-0.0380952
0.290769	66.6623	1
0.303157	89.3995	-0.047619
0.307351	89.3995	-0.047619
0.290769	80.2512	-0.047619
0.319901	-43.5418	1
0.294865	171.2	-0.047619
0.303157	160.491	-0.047619
-0.330808	15.1211	-0.047619
0.294865	-21.6097	1
-0.307542	-13.0314	1
-0.305448	2.39842	1
0.313636	-66.6612	-0.0380952
0.311546	-72.4733	1
0.328198	-92.2234	1
0.298988	-54.3927	-0.047619
0.311546	-44.878	-0.0380952
-0.324491	178.428	-0.0714286
-0.328709	-166.06	-0.047619
-0.299227	132.639	1
-0.311762	-82.6898	1
0.311546	-2.83588	-0.047619
-0.337092	-2.02301	-0.0380952
-0.328709	18.9283	-0.047619
-0.320257	20.3123	1
-0.322373	20.3123	-0.0380952
-0.307542	86.8855	1
-0.324491	60.2229	1
0.319901	-23.7828	-0.047619
0.303157	-23.7828	1
0.290769	-128.45	1
0.321978	-25.829	1
-0.337092	-113.901	1
-0.330808	136.97	1
-0.337092	42.91	-0.047619
-0.299227	-152.886	1
-0.328709	164.502	-0.0714286
-0.320257	20.8976	1
0.326127	-86.8218	-0.047619
0.321978	39.7982	1
-0.318132	173.141	-0.0714286
-0.328709	173.141	-0.0714286
-0.337092	-27.4792	-0.0190476
0.292802	-128.95	1
0.311546	-49.9588	-0.047619
-0.303373	46.965	-0.0285714
0.326127	83.8306	1
-0.303373	-141.195	1
-0.301299	-94.0784	1
-0.318132	-94.0784	-0.047619
0.324057	-96.9029	1
0.290769	118.027	-0.047619
0.311546	159.459	-0.047619
-0.303373	-146.043	1
-0.313882	156.774	-0.047619
-0.31601	156.774	-0.047619
-0.330808	78.1773	1
-0.305448	78.1773	-0.0380952
0.296917	112.923	-0.0380952
0.321978	155.828	1
0.309446	-29.4903	1
0.324049	-38.3653	-0.047619
-0.330808	-149.371	-0.047619
-0.299219	-149.371	1
-0.313882	55.0215	-0.0380952
0.294865	67.8083	1
-0.315705	81.1883	-0.047619
-0.305361	81.1883	1
-0.299121	-7.75907	1
-0.305361	140.975	-0.047619
0.286117	138.684	1
0.300115	152.97	1
-0.313645	80.9854	-0.047619
0.279739	-157.201	1
-0.297045	94.0545	-0.0380952
-0.286797	19.8587	-0.0380952
-0.305361	-68.4491	-0.0714286
-0.288824	-68.4491	1
-0.297045	-36.0294	1
-0.305361	-36.0294	-0.047619
-0.321876	168.546	1
-0.292909	-133.342	-0.0380952
-0.313573	-27.0623	-0.047619
-0.288824	-27.0623	-0.047619
0.275706	22.1335	-0.0714286
0.28784	-168.324	-0.0714286
0.293978	-67.8323	1
-0.297045	112.726	1
0.310286	103.461	-0.0714286
-0.307434	-157.738	-0.047619
-0.303281	124.336	1
0.308259	-88.2255	1
0.300115	-88.2255	-0.0380952
-0.284779	-148.665	-0.047619
0.289883	173.919	-0.047619
-0.319821	146.561	1
-0.292879	-85.2784	1
-0.309509	-27.5864	1
0.304192	-10.7547	1
-0.309509	-55.0322	1
-0.284779	-133.121	1
-0.292909	84.9357	-0.047619
0.300115	-29.1692	1
0.291934	179.493	1
-0.301204	-141.604	-0.047619
-0.303281	-141.604	-0.047619
-0.303281	87.6469	1
0.304192	-10.144	-0.047619
-0.299121	64.1013	-0.0714286
-0.321876	-123.606	1
-0.303281	102.405	1
0.306224	-160.355	1
-0.297045	-146.665	1
-0.297045	-146.665	-0.0190476
0.310263	-107.507	1
0.283767	-107.507	-0.047619
-0.307434	55.5125	1
0.283767	125.255	1
0.279739	-121.321	1
-0.309509	39.1061	-0.047619
-0.313645	-105.595	1
0.308259	-56.3513	-0.047619
-0.309509	149.242	1
-0.305361	159.669	-0.047619
-0.313645	69.2562	-0.047619
-0.292909	69.2562	1
0.304192	-178.146	-0.047619
0.306224	-34.0969	1
0.306224	-34.0969	-0.047619
-0.319821	-97.328	-0.047619
0.306224	24.662	1
-0.284779	93.185	1
-0.317767	-40.0499	-0.0380952
-0.321876	-119.36	1
-0.301204	-119.36	-0.047619
-0.311575	167.87	1
0.283767	78.6999	1
-0.288824	-56.6778	1
0.301844	167.685	1
0.291934	167.685	-0.047619
0.304192	-92.3621	-0.047619
-0.301052	72.18	1
-0.288824	-98.1309	1
0.296028	-175.085	1
0.308259	98.7481	-0.047619
0.300115	98.7481	1
0.289883	-164.85	-0.047619
0.279739	-52.9277	1
-0.299121	-158.736	1
0.310286	-78.7601	-0.0380952
0.279739	123.117	1
0.275745	-37.9836	-0.0714286
-0.311575	-171.174	-0.0380952
0.310286	-96.6781	1
0.275753	-49.0842	1
0.283767	69.9596	-0.047619
0.302152	3.6742	-0.0380952
0.275753	98.1161	1
0.304192	57.8744	1
-0.297045	-152.255	-0.0380952
-0.299121	-152.255	1
0.300115	97.6091	-0.047619
0.289883	38.6319	-0.047619
-0.309509	43.0201	-0.0380952
-0.305361	156.418	1
-0.321876	144.224	-0.0380952
-0.319821	144.224	1
0.306224	-66.1706	1
0.296028	-137.037	-0.047619
-0.284779	60.4178	-0.047619
-0.307361	130.769	-0.0380952
0.279739	-100.97	1
0.275753	160.596	-0.0380952
-0.307434	173.249	-0.047619
0.291934	12.1942	-0.0380952
0.289883	-95.2497	1
-0.297045	-152.699	1
-0.286797	-165.83	-0.047619
0.300115	-23.2507	1
0.289883	45.6223	1
-0.321876	106.278	-0.0714286
-0.301009	106.278	1
0.279739	25.6502	-0.047619
0.296028	-107.409	1
0.279739	38.9067	-0.047619
-0.284779	24.8742	1
-0.297045	-58.8979	1
0.281744	-96.5955	-0.047619
0.293978	-21.2787	-0.0714286
0.289883	-125.844	1
0.306224	-39.2492	1
0.308259	74.6103	-0.047619
0.289883	-47.2669	1
0.293978	-30.8664	-0.0714286
-0.284779	58.3846	-0.047619
0.304192	115.41	1
-0.292909	23.6982	-0.047619
0.291934	-83.6241	1
-0.299121	-118.042	1
0.297357	-75.2672	-0.0380952
0.308259	-25.1216	1
0.303768	175.652	1
0.299818	113.937	1
-0.313645	68.0122	1
-0.303281	-83.3516	-0.0190476
-0.317767	166.305	1
0.28784	159.83	1
0.308259	-124.523	-0.047619
-0.284779	100.762	1
-0.315705	120.879	1
-0.317767	176.69	1
-0.284779	176.69	-0.047619
0.296028	-30.4211	1
-0.301204	86.5939	-0.047619
-0.309509	89.875	-0.0714286
-0.305361	46.3445	1
-0.284779	166.155	1
0.282764	170.783	1
-0.308308	-25.4918	1
-0.314648	-25.4918	-0.0714286
0.306027	-103.744	-0.0380952
-0.325178	146.249	1
-0.329361	114.705	-0.047619
0.306027	-130.733	-0.047619
0.282764	-77.4115	-0.047619
0.28479	-77.4115	1
-0.295834	15.9629	1
-0.299957	15.9629	-0.047619
-0.323077	1.87376	1
0.298952	-89.5956	1
0.294919	-89.5956	-0.0380952
0.290874	-5.20359	1
0.292894	-5.20359	-0.047619
0.290767	114.765	1
-0.314648	21.852	1
-0.304106	130.205	1
-0.327268	-53.1138	-0.047619
-0.320978	-53.1138	1
0.290874	-147.979	1
0.292894	-71.8197	-0.0190476
0.306027	-82.7941	1
0.288846	-82.7941	-0.0380952
0.274634	89.5183	1
0.282764	-112.326	-0.047619
-0.299957	-11.2737	1
-0.295834	-105.564	1
-0.308308	80.9292	1
-0.331444	81.0368	-0.0380952
0.286822	-157.043	-0.047619
0.292894	81.9924	1
0.282764	81.9924	-0.047619
-0.308308	-137.144	1
-0.295834	-115.299	1
0.302744	-113.391	1
0.306027	109.04	-0.047619
0.274634	7.95631	1
-0.333528	-166.88	1
-0.310418	53.344	1
-0.299957	-85.4447	-0.047619
0.286822	126.677	1
-0.325178	-67.5573	1
-0.299957	-108.312	-0.0380952
-0.312536	-46.1679	1
0.286822	-131.954	1
0.290874	75.6367	-0.0380952
-0.318869	56.129	-0.0190476
-0.299957	120.256	1
0.274634	-169.282	-0.0380952
0.270565	27.1812	-0.047619
0.306027	17.2948	-0.047619
-0.299957	49.8184	1
-0.295834	-37.2091	1
0.300928	-23.9133	1
-0.320978	-88.6756	-0.0714286
-0.320978	-150.705	1
-0.318869	-169.499	1
-0.295834	-176.69	-0.047619
-0.316763	-36.8059	-0.047619
-0.325178	-136.345	1
-0.304106	-136.345	-0.0714286
-0.299957	-136.345	-0.0714286
0.300928	-27.6687	-0.047619
0.296935	131.222	-0.047619
