pol	phi	weight
-0.322373	78.87	-0.0666667
0.31573	-73.2644	1
0.303157	-157.313	-0.0666667
-0.307542	-20.3126	-0.0666667
0.31573	-57.7086	-0.0666667
0.294865	-57.7086	1
-0.324491	-164.576	-0.0666667
-0.320257	-166.703	1
-0.324491	-166.703	-0.0666667
-0.31601	86.8094	-0.0666667
0.321978	2.93503	-0.0666667
-0.299227	-174.292	-0.0666667
-0.337092	74.3017	-0.0666667
0.31573	8.3192	-0.0666667
-0.313882	-121.604	-0.0666667
-0.324491	174.644	1
-0.337092	-152.742	-0.0666667
0.303157	-81.9734	-0.0666667
-0.313882	-89.7998	1
0.290769	-156.79	-0.052381
0.328198	69.2212	1
0.319901	-130.895	-0.0666667
-0.303373	-102.394	-0.0666667
0.31573	166.207	-0.0666667
-0.318132	83.3394	-0.0666667
0.292814	149.814	-0.0666667
0.328198	-75.5875	1
0.290769	-70.658	-0.0666667
-0.335	155.786	-0.0380952
-0.328709	30.0752	-0.0666667
-0.311762	30.0752	-0.0666667
0.326127	135.524	1
0.307351	-69.0922	1
0.290769	-69.0922	-0.0666667
-0.299227	15.3475	-0.0714286
0.324057	121.051	-0.0666667
0.311546	121.051	-0.0666667
0.311546	-55.7994	-0.0666667
0.294865	90.0602	1
-0.311762	62.5531	-0.0666667
0.31573	35.6186	-0.0666667
0.317814	35.6186	1
-0.330808	-171.877	-0.0666667
-0.335	-137.572	-0.0666667
-0.307542	-137.572	-0.0666667
-0.299227	-137.572	-0.0666667
-0.311762	-23.486	1
0.309446	29.9075	-0.0714286
0.307351	12.5852	-0.0666667
0.294865	-101.756	-0.0714286
0.30525	-48.1112	-0.0666667
-0.31601	76.3974	-0.0666667
-0.307434	-106.092	1
-0.284779	177.741	-0.0666667
0.291934	-174.379	-0.0666667
0.279739	-144.075	-0.0666667
-0.319821	-7.13899	1
0.312315	30.8511	-0.0666667
-0.292909	164.75	1
-0.319821	-28.3187	1
0.302152	-130.824	-0.052381
0.297998	29.7801	-0.0666667
-0.288824	122.877	-0.0666667
0.298069	-157.492	-0.0666667
-0.307434	139.656	-0.0666667
-0.315705	171.468	-0.0666667
0.310286	-109.722	1
0.279739	-22.8577	-0.0666667
0.291934	-92.5566	-0.0666667
0.283767	-168.1	-0.0666667
0.289883	137.287	-0.0666667
0.300115	-31.8381	-0.0666667
-0.312233	-121.958	1
-0.288824	96.4474	-0.0666667
-0.321876	-54.1213	1
0.312315	62.3551	-0.0666667
0.302152	177.612	-0.0666667
-0.290856	-65.7736	1
0.291934	156.343	-0.0666667
-0.319821	142.552	-0.0666667
0.279739	173.788	1
0.291934	-159.056	-0.0666667
-0.317767	-23.3236	-0.0666667
-0.303281	-23.3236	1
0.306224	-2.20199	-0.0666667
-0.297045	-147.623	1
-0.297045	153.23	1
-0.301204	-169.07	-0.0666667
-0.313645	27.1277	1
-0.297045	62.3254	1
0.283767	144.06	1
-0.299121	29.9536	1
0.308259	-98.8333	-0.0666667
0.312315	-98.8333	1
0.275753	-98.8333	-0.0666667
0.300115	-155.405	-0.0666667
-0.319821	12.4144	-0.0666667
0.279739	-51.6544	-0.0666667
0.296028	-57.3871	-0.0666667
-0.315705	166.392	-0.0666667
0.279739	158.939	-0.0666667
0.298069	13.3811	1
0.310286	13.3811	-0.0666667
-0.315705	-139.734	1
-0.305361	-139.734	-0.0666667
0.300115	25.228	-0.0666667
0.312315	-134.106	1
-0.297045	-65.8758	-0.0666667
0.283767	-101.543	-0.0380952
-0.290856	26.3041	-0.0666667
-0.292909	-156.973	-0.0666667
