pol	phi	weight
-0.354975	-157.801	-0.0380952
-0.350815	-172.429	1
-0.354975	179.834	1
0.34498	107.961	1
0.34498	160.276	1
0.332491	-33.3123	1
0.348114	48.6434	-0.047619
-0.350815	-154.906	1
-0.334048	9.92374	-0.0380952
-0.354194	134.403	1
-0.354666	134.403	-0.047619
-0.337133	-124.283	1
0.323231	173.956	-0.047619
-0.354988	82.0599	-0.047619
-0.337133	-84.2153	1
0.343776	-9.50413	-0.047619
-0.354988	-85.1317	-0.0380952
-0.349705	-60.2155	-0.047619
-0.354194	-104.04	1
-0.330921	-104.04	-0.047619
-0.337133	104.847	1
0.349635	102.594	1
0.348114	-6.59209	1
-0.354194	-121.96	1
0.321661	94.5136	1
0.346121	147.539	-0.0714286
-0.340156	75.7486	1
-0.337133	94.7832	-0.0380952
0.341186	-55.8593	1
-0.354194	-145.723	1
0.348114	-52.1507	1
-0.35276	0.476098	-0.047619
0.34718	159.724	1
-0.354988	142.91	1
0.346121	-179.404	1
0.350645	-30.1962	1
0.349649	-92.1033	1
0.348938	-150.719	1
0.330974	24.1182	1
-0.354975	41.0631	1
-0.334048	159.595	-0.0380952
0.350645	-25.2419	1
-0.340156	171.983	-0.047619
-0.35276	-73.7487	1
-0.351836	73.7984	1
-0.35276	-141.388	1
0.346121	20.8088	1
-0.354988	-53.6097	1
-0.348505	-113.416	1
0.332496	157.795	-0.0380952
0.341186	111.3	1
0.327901	140.046	1
0.329444	174.43	1
0.335495	174.43	-0.047619
0.326352	-168.93	-0.0380952
0.329444	-92.4916	1
-0.353566	-159.375	-0.0714286
-0.343079	-159.375	1
0.346121	-160.741	1
-0.354975	81.4543	1
0.334001	-154.716	1
0.350645	-69.5877	1
0.348114	-173.96	-0.047619
-0.340156	116.757	1
0.343776	-153.732	-0.047619
-0.354666	32.2227	-0.0380952
-0.329344	32.2227	-0.0380952
0.342511	-160.584	1
0.3384	149.29	-0.0714286
0.348114	77.0298	-0.047619
0.348114	-30.4851	1
0.347717	29.1022	1
-0.350815	-68.4861	1
-0.353566	-43.5272	-0.0714286
-0.341637	-43.5272	-0.0714286
-0.340156	127.622	-0.047619
-0.334048	127.622	-0.047619
0.321661	34.2843	-0.047619
0.323231	-176.278	1
-0.335595	119.65	1
-0.350815	-120.056	1
-0.33404	-19.6584	-0.047619
-0.330921	165.282	1
-0.354194	-84.642	1
0.329444	33.8782	1
0.327901	-36.0219	1
-0.354988	-7.40648	1
0.340262	-86.9918	1
0.349649	149.683	1
-0.355085	-81.2341	1
0.329444	-138.386	1
0.327901	96.4193	1
0.330974	-117.399	-0.0380952
0.334001	179.76	1
0.330974	22.1666	1
0.334001	-4.56529	-0.0380952
-0.335595	-20.0157	-0.047619
0.336958	-10.3801	-0.0190476
-0.351836	110.924	1
0.34498	131.299	1
-0.354988	-128.669	-0.047619
-0.347226	14.2769	1
0.326352	39.8281	-0.047619
0.324793	-79.6743	-0.047619
0.321661	-151.951	1
-0.35276	95.1121	-0.047619
0.341186	132.315	1
-0.337133	-81.6443	-0.047619
-0.334048	-82.5607	-0.0380952
-0.335595	-157.952	1
-0.347226	4.1316	-0.047619
-0.343098	-86.9597	-0.0380952
-0.345895	-86.9597	1
-0.350815	-1.21415	1
-0.336483	59.4187	1
-0.351998	82.4814	1
0.344748	-112.204	-0.0380952
-0.346934	-4.1915	1
-0.349592	-17.9707	1
0.348525	-155.652	1
0.339818	-164.796	-0.047619
-0.356506	0.107435	1
-0.341102	20.1803	1
0.347492	125.023	-0.047619
-0.349592	134.663	1
-0.356506	-73.4884	1
-0.346934	151.211	-0.0714286
0.338379	149.619	1
0.32618	-139.309	1
-0.338039	-18.0127	1
-0.333344	-43.8798	1
-0.345519	66.6036	1
-0.354017	114.383	-0.0714286
0.351509	-175.768	1
0.338379	-109.537	1
-0.353064	-109.552	1
-0.356659	31.5229	-0.0380952
-0.349592	31.5229	1
-0.3426	-139.193	-0.0380952
0.327741	-59.0819	1
0.343922	-159.555	1
0.350285	105.458	1
-0.33492	66.7177	-0.0714286
0.346379	-67.176	-0.0380952
0.332386	-67.176	-0.0380952
0.335419	-67.176	1
-0.33492	-127.367	1
0.335419	-123.361	1
0.350285	36.7833	1
-0.356506	94.9775	-0.047619
-0.334889	173.302	-0.0190476
-0.356344	-31.1181	1
0.351509	179.565	1
0.343922	-73.3447	1
