pol	phi	weight
-0.329344	-42.6557	1
-0.338651	153.309	-0.0666667
-0.330921	112.861	1
-0.334048	-23.4225	-0.0666667
-0.351836	41.4403	1
-0.338651	-112.727	1
0.329444	-27.5825	1
-0.341637	-56.469	1
-0.337133	-117.04	-0.0666667
0.341186	-48.91	-0.0666667
-0.340156	92.6752	1
-0.351836	153.557	1
-0.345895	58.8051	1
-0.351836	-139.42	1
0.339808	-14.1357	1
0.341186	-160.416	1
-0.335595	64.2771	-0.0666667
-0.35276	64.1623	-0.0666667
0.326352	178.292	1
0.346121	124.991	-0.0714286
-0.330921	-101.214	-0.0714286
-0.354666	138.321	1
0.339808	-59.0294	-0.0666667
0.341186	91.2311	1
0.321661	156.233	-0.0666667
0.324793	156.233	-0.0666667
0.327901	156.233	-0.0666667
-0.340156	-160.192	-0.0666667
-0.354988	24.4053	1
0.348114	8.132	1
0.3384	-87.2141	1
0.339808	-59.3168	1
0.346121	-59.3168	-0.0666667
0.327901	97.5388	1
0.326352	114.945	1
-0.345895	44.2124	-0.0666667
0.3384	54.4118	-0.0380952
-0.337133	-86.0791	-0.0714286
-0.350815	142.656	-0.0666667
0.350235	89.7198	1
0.349649	154.365	1
0.332496	142.986	-0.0666667
-0.354666	103.68	-0.0666667
0.321567	-106.549	-0.0666667
0.348938	24.1569	-0.0666667
-0.334048	-24.4153	-0.0666667
0.326321	175.129	1
0.333482	143.837	-0.0666667
0.327901	143.837	1
0.34498	-9.42387	1
-0.332486	38.888	-0.0666667
-0.330921	38.888	-0.0666667
-0.349705	71.9303	-0.0666667
0.329444	161.558	-0.0380952
0.348114	-79.3894	-0.0666667
0.3384	-79.3894	1
-0.35276	-71.1814	1
0.339808	157.828	1
0.332496	70.9033	1
-0.355107	14.8716	-0.0666667
-0.354194	-65.9597	1
0.335495	-77.3561	1
-0.337133	41.0267	-0.0666667
-0.350815	106.036	1
-0.349705	-66.7758	1
0.349649	-158.439	-0.0666667
0.329444	-95.1803	1
0.321661	154.459	1
-0.354988	99.6771	1
-0.354975	58.2449	-0.0666667
-0.349705	58.2449	1
-0.345895	43.9299	-0.0666667
-0.354666	65.1371	1
-0.341637	163.981	1
-0.334048	160.031	-0.052381
0.341186	156.601	-0.0666667
-0.354975	-9.72437	1
-0.345895	9.81399	-0.0666667
0.348114	-118.053	1
-0.350815	77.3361	-0.0666667
-0.334048	-107.996	-0.0666667
0.326352	76.4361	1
0.3384	155.151	-0.0666667
0.348114	-107.507	-0.0666667
0.346121	-149.188	1
-0.351836	48.5755	1
-0.330921	-176.751	-0.0666667
0.337949	-156.286	1
-0.337133	129.062	1
-0.354194	138.031	-0.0666667
-0.330921	-119.798	-0.0666667
0.348114	98.7127	1
-0.330921	25.2221	1
-0.353566	-52.3826	-0.0666667
0.34498	147.334	-0.0666667
-0.330921	53.3716	1
-0.345895	-64.1242	-0.0666667
0.350645	161.103	-0.0666667
0.321661	161.103	1
-0.341637	35.0281	1
-0.354988	-178.255	1
0.332496	-24.3553	1
-0.345895	-25.8572	-0.0380952
-0.354975	14.0936	1
-0.355107	47.7978	-0.0666667
-0.330921	-79.0411	1
-0.347226	-39.9161	-0.0666667
-0.354017	59.8028	1
-0.344075	156.838	-0.0666667
0.324608	77.5869	-0.0380952
-0.338039	48.0269	-0.0666667
-0.355583	143.667	1
0.330847	-89.8006	-0.0666667
0.34123	-111.754	-0.0666667
0.332386	-111.754	1
-0.35661	-140.598	1
-0.356506	-109.865	-0.0666667
-0.356506	-109.865	1
0.326143	95.0299	-0.0666667
-0.35661	101.487	-0.0666667
0.348525	122.259	-0.0666667
-0.346934	176.478	1
0.351509	94.9137	-0.0666667
-0.333344	-79.4555	1
-0.354017	77.6354	-0.0666667
0.346379	55.6255	1
0.32618	155.331	1
0.34123	-61.1977	1
-0.35661	-114.865	1
-0.346934	71.6094	-0.0666667
-0.355583	1.01374	-0.0666667
0.350966	94.8669	1
0.332381	94.8669	-0.0666667
0.339818	120.612	-0.0666667
0.350285	142.127	1
0.351509	40.2735	1
-0.355219	67.4016	-0.0666667
-0.338932	67.4016	1
0.353933	-108.042	1
-0.338932	-121.885	-0.0666667
0.354183	98.2149	1
-0.346491	-111.655	-0.0666667
-0.357912	-132.8	1
-0.355219	-132.8	-0.0666667
-0.346491	17.0988	-0.0666667
-0.357873	-147.857	1
-0.353096	126.447	-0.0666667
-0.357873	177.224	1
-0.358162	78.612	-0.0666667
-0.337364	76.9681	1
0.353933	48.6388	-0.0666667
-0.355219	17.3734	-0.0666667
-0.350647	-141.509	-0.0666667
-0.358162	-138.991	-0.0666667
-0.358162	-62.8974	-0.0666667
-0.357912	-113.617	1
0.342684	94.9778	1
0.353817	102.373	-0.0666667
0.338276	-48.1644	-0.0666667
-0.357873	160.467	1
0.330552	144.271	-0.0714286
0.353933	74.3852	1
0.354271	-163.078	1
-0.356841	-153.6	1
-0.345034	-153.6	-0.0380952
-0.356949	-4.25619	1
-0.343542	13.6252	-0.0666667
-0.346534	-179.825	-0.0714286
0.34024	100.974	-0.0666667
-0.352468	82.2214	1
0.335665	152.955	-0.0666667
0.352748	-159.225	1
-0.349455	-9.01796	-0.0666667
-0.35964	69.0428	1
0.34024	177.045	1
-0.356842	48.9458	-0.0666667
0.352731	-29.6656	-0.0666667
0.334113	67.6634	-0.0666667
0.334113	101.926	-0.0380952
0.334086	167.299	1
-0.359763	-39.5754	1
-0.359881	17.5038	-0.0666667
-0.352468	-15.5913	1
-0.359926	11.3571	1
-0.343501	-77.0527	-0.0666667
-0.349455	61.6244	-0.0666667
-0.359926	-179.026	1
-0.350847	0.111222	-0.0666667
0.347279	3.10729	-0.052381
0.334113	102.739	1
-0.352217	50.817	-0.0666667
-0.355837	50.817	1
-0.359173	41.5877	-0.0714286
-0.354693	-128.922	1
0.348539	-149.509	1
-0.35624	-80.4182	-0.0666667
0.353526	-172.461	-0.0666667
-0.357611	104.133	1
0.354612	-94.8958	-0.0666667
0.344587	-94.8958	1
-0.358658	12.4682	1
-0.353474	132.301	1
-0.35624	-127.593	-0.0666667
-0.358658	178.992	-0.0666667
0.34024	178.072	1
0.353526	-168.932	1
0.34024	145.167	1
-0.359763	35.668	-0.0666667
0.338734	72.2977	-0.0666667
0.334113	-160.568	1
-0.354693	9.19471	1
0.353983	166.033	1
-0.349455	-149.903	1
0.3534	-30.9957	1
-0.35624	110.912	1
0.337209	155.468	1
-0.348013	-134.118	1
0.332547	108.689	1
-0.345031	1.78607	-0.052381
-0.357741	-8.73535	-0.0666667
0.343172	-104.042	1
-0.35624	-68.5044	1
0.350845	61.2576	1
-0.35624	20.6608	1
-0.35964	19.685	1
-0.349455	19.685	-0.0666667
0.352748	94.5047	1
-0.359763	-29.878	1
-0.354693	-65.72	-0.0666667
-0.355837	-65.72	1
0.354932	126.314	-0.0666667
0.335665	126.314	1
-0.354693	17.6981	-0.0666667
0.340205	130.499	1
-0.350847	-146.663	-0.0380952
-0.352187	123.867	1
-0.346534	123.867	-0.0666667
-0.359881	93.167	-0.0666667
0.332547	-124.483	-0.0666667
0.349729	-122.009	-0.0666667
0.345966	107.18	-0.0666667
-0.35964	-80.5725	1
0.354947	88.8688	1
0.337209	-94.8199	1
0.351405	14.2694	-0.0666667
-0.358139	126.653	-0.0666667
-0.359875	126.653	-0.0666667
0.356731	-124.934	1
0.356731	-124.934	-0.0666667
0.353409	-98.2291	-0.0666667
0.351401	33.7564	1
0.353626	33.7564	-0.0666667
-0.34658	-171.067	-0.0666667
0.357369	83.1176	1
-0.363628	-79.9644	-0.0714286
0.353409	-76.4035	-0.0714286
0.357135	-76.4035	-0.0714286
0.356731	-125.546	-0.0285714
-0.355835	-172.119	1
0.351405	-24.2667	1
-0.36239	86.87	1
-0.360877	153.937	-0.0666667
0.357369	-132.202	-0.0666667
0.356618	-172.791	1
0.355847	56.5044	-0.0666667
0.357135	56.5044	1
-0.363628	-82.8889	-0.0666667
-0.362387	-119.396	1
-0.361783	-119.396	-0.0666667
-0.360877	-78.1905	1
-0.359853	-120.818	-0.0666667
0.353409	-10.2384	1
0.355454	-10.2384	-0.0666667
-0.36382	133.801	-0.0380952
-0.362387	133.801	1
-0.362387	37.5168	1
-0.359875	37.5168	-0.0666667
0.357369	-120.721	-0.0666667
0.353409	-130.938	1
0.343128	22.4375	-0.0714286
-0.355835	-110.348	-0.0666667
0.344629	-72.5299	1
-0.354306	13.8921	-0.0666667
0.348373	-97.832	-0.0666667
0.342728	159.146	1
0.344987	159.146	-0.0666667
-0.332019	158.171	-0.0714286
-0.353901	89.3646	1
-0.335136	-74.3431	-0.0666667
0.344987	-62.0334	-0.0666667
0.333119	14.9967	1
0.331631	83.8515	1
-0.354566	-116.842	1
-0.346811	104.037	-0.0666667
0.346894	-33.5425	-0.0666667
0.344987	-48.8662	-0.0380952
-0.353206	63.8657	-0.0380952
-0.346811	51.9019	1
0.346894	110.295	1
-0.351468	-105.209	-0.0380952
-0.348093	-121.767	-0.0714286
-0.341199	81.4278	-0.0666667
0.340198	-178.292	-0.0666667
-0.336677	-44.9249	-0.0666667
-0.354876	-76.732	1
-0.341199	-76.732	-0.0380952
0.334592	69.3925	1
-0.338205	-10.0436	1
-0.344087	-74.5503	-0.0380952
-0.349312	-142.768	1
0.327076	-164.687	1
0.340198	-7.34318	-0.0666667
0.344987	-127.467	1
0.342728	-162.297	1
0.331631	-29.4525	-0.0666667
0.325541	151.528	1
-0.354923	-164.877	1
-0.341199	150.89	-0.0714286
-0.339711	48.2028	1
-0.354762	68.9068	-0.0666667
-0.341199	-44.4087	1
-0.335136	43.5345	-0.0666667
0.33604	-158.831	-0.0666667
0.33604	-13.1276	1
0.344987	-14.598	-0.0666667
0.337465	-38.7634	1
-0.352641	-140.239	-0.0666667
-0.336677	-140.239	-0.0666667
-0.344087	-140.239	-0.0666667
-0.344087	-6.11648	1
0.337465	13.1317	-0.0666667
0.340198	-12.254	1
-0.349312	149.071	-0.0666667
0.322447	19.2839	-0.0666667
0.333119	-138.619	1
-0.352085	-123.891	1
0.346894	101.352	-0.0380952
0.330121	-85.0045	-0.0666667
-0.341199	40.3872	1
0.33604	-104.705	-0.0666667
0.341489	-35.7133	1
-0.354414	56.4669	1
-0.338205	-105.73	-0.0666667
0.341489	-102.192	1
-0.354414	-3.37203	1
0.348373	-32.6182	-0.0666667
0.317765	-107.108	1
0.344987	-145.593	-0.0666667
0.338854	-20.6753	-0.0666667
0.319331	94.6108	-0.0666667
0.317765	-52.9577	1
0.341489	45.5188	1
-0.34391	146.596	-0.0666667
-0.336677	146.596	1
0.323996	-64.026	-0.0666667
0.331631	3.05146	1
0.334592	161.714	-0.0666667
-0.341199	-155.011	-0.0666667
-0.354923	-122.604	-0.0666667
-0.348093	48.3049	1
0.342728	-11.3132	1
0.340198	72.4429	1
0.328537	13.3646	-0.0666667
0.319331	-45.2089	-0.0666667
0.330121	-27.6257	-0.0666667
-0.346811	88.1965	1
-0.348093	-46.5071	1
-0.350444	104.832	-0.0666667
-0.349312	104.832	1
-0.342656	104.832	-0.0666667
0.319331	-136.859	1
-0.336677	-78.4282	1
-0.353206	-149.867	1
-0.351468	158.832	1
0.339297	62.4061	1
0.342728	18.9029	1
0.325541	91.2853	-0.0666667
0.328605	34.9282	1
0.345984	42.711	1
0.322416	-113.097	-0.0714286
0.345984	-8.73839	-0.0666667
-0.354414	48.8921	1
-0.351468	-23.0739	1
0.337465	-131.502	-0.0666667
0.33604	-131.502	1
-0.342656	97.1114	1
-0.354414	132.602	-0.0666667
0.346894	53.0199	-0.0666667
0.342728	162.005	-0.0380952
-0.348093	113.83	1
0.325541	46.9038	1
-0.354414	57.9674	1
0.317765	162.72	-0.0666667
-0.352391	154.616	-0.0380952
-0.354923	26.0352	1
-0.339711	29.7491	1
-0.338205	68.7599	1
-0.353206	67.7352	-0.0666667
-0.330445	67.7352	1
-0.335136	-106.549	-0.0666667
0.348373	144.269	1
0.346894	96.2723	-0.0380952
0.346894	96.2723	1
0.327076	-79.8828	-0.0666667
0.325541	29.9325	1
0.330121	129.525	-0.0666667
0.322447	-175.341	1
0.344987	-112.64	-0.0380952
0.319331	-112.64	1
0.331626	-34.2302	-0.0666667
0.336276	-147.652	-0.0666667
0.322447	-147.652	1
0.345984	-56.8494	1
-0.345428	-61.652	1
0.328605	-143.575	1
-0.332019	-139.522	1
0.346894	128.155	-0.0666667
0.340198	-117.601	-0.0666667
0.317765	-117.601	-0.0666667
-0.344087	-1.60296	1
-0.354923	-36.884	1
-0.354923	-36.884	-0.0666667
-0.344082	162.197	1
-0.336677	45.2183	-0.0666667
-0.338205	45.2183	1
0.348373	-50.3304	1
0.337465	106.641	-0.0380952
0.333119	104.465	-0.0666667
0.328605	67.1649	-0.0666667
-0.350444	85.1656	1
0.334592	62.2703	1
-0.354414	-105.279	1
-0.354923	-94.4208	-0.0380952
0.348373	-63.2613	-0.0666667
-0.338205	-82.6717	-0.0666667
-0.354762	-145.565	1
0.344987	-104.225	-0.0666667
0.320843	-104.225	1
0.325541	-29.6708	-0.0666667
0.331631	-168.039	-0.0666667
-0.346811	-60.3001	1
-0.352391	138.926	-0.0666667
-0.354923	-30.7474	1
-0.341199	37.4715	-0.0380952
-0.352391	62.7455	1
-0.330445	62.7455	-0.0666667
0.346894	-87.5108	1
0.337465	-87.5108	-0.0666667
-0.332019	-30.6118	-0.0666667
-0.354762	14.471	-0.0666667
0.348373	41.479	-0.0666667
0.345984	158.988	-0.0714286
0.342728	-0.962292	1
0.328605	17.3963	-0.0666667
0.344987	-88.6562	1
-0.346811	-25.2092	1
0.322447	147.368	1
0.323996	-11.9276	1
0.317765	80.8438	-0.0666667
0.317765	-23.6424	1
0.342728	-1.39323	-0.0380952
-0.354923	-2.22836	1
0.322447	56.6376	-0.0666667
0.344987	29.3307	1
0.341489	-101.038	-0.0380952
0.317765	120.327	1
-0.349312	133.901	1
-0.344087	35.6706	-0.0666667
-0.354923	-1.56524	-0.0380952
