pol	phi	weight
0.160861	100.194	1
-0.164483	114.272	1
-0.184397	114.272	-0.0380952
-0.186423	90.8333	1
-0.172367	-149.326	-0.0714286
0.158959	-58.1483	1
0.164035	-137.597	1
0.178332	69.1863	1
0.170496	65.2536	-0.047619
0.176357	-178.186	-0.047619
0.180307	-159.878	1
-0.172367	-18.7249	1
0.158959	73.0192	-0.0380952
0.170496	-151.492	1
0.166622	-98.7349	1
0.176357	54.4395	1
0.160861	54.4395	-0.0190476
-0.17635	92.6656	-0.0190476
-0.170383	-37.6517	1
-0.17635	4.55805	-0.0714286
-0.170383	-131.987	-0.0380952
-0.173558	-1.90806	1
0.176357	-27.8957	-0.047619
0.170496	65.6632	1
0.180307	26.7185	1
-0.17635	-82.3179	-0.0380952
-0.17635	-37.4305	1
-0.162527	-155.092	-0.0380952
-0.162527	171.673	1
-0.160585	80.2439	1
-0.184397	-163.147	-0.0714286
-0.17635	-163.147	1
0.155173	118.652	1
-0.160585	9.97798	1
-0.174352	140.793	1
0.170496	-164.598	-0.047619
0.17244	47.063	1
-0.186423	105.512	-0.0190476
-0.174352	23.4357	1
-0.180359	-28.208	1
-0.172367	-65.2254	1
-0.184397	40.4957	1
-0.184397	108.54	-0.047619
0.170496	-52.8167	1
0.17244	-39.517	-0.047619
0.162777	-39.517	1
-0.17635	-166.087	-0.047619
-0.162527	-166.087	1
-0.168412	65.8192	1
-0.173652	-102.187	1
-0.170383	82.6172	1
-0.186423	121.638	1
-0.158643	14.9866	1
0.166622	-95.0835	-0.047619
0.176357	-95.0835	1
-0.180359	-113.337	1
-0.164483	101.942	1
-0.184397	-50.4043	-0.0380952
0.174399	-0.434286	-0.0714286
0.170496	-169.853	1
-0.170383	-54.7957	1
-0.160585	16.811	-0.0380952
-0.162527	122.437	1
-0.164483	113.018	1
-0.170383	74.4153	1
0.166622	-43.2219	1
0.176357	-31.8995	1
-0.172367	-126.866	-0.047619
-0.17635	150.348	1
-0.170383	-12.8714	1
0.155173	7.75813	1
0.176357	-83.2272	1
0.176357	34.7679	1
0.153287	34.7679	-0.047619
-0.160585	-0.946237	1
0.180307	152.454	1
0.178332	-52.0935	1
-0.18237	-61.9947	1
-0.180359	45.8061	1
-0.172367	-141.182	-0.0380952
0.158959	47.8116	-0.0380952
0.17244	92.6808	1
0.174399	-171.972	1
0.162777	-73.5987	1
0.166622	-73.5987	-0.0714286
0.155173	4.59795	1
0.158959	4.59795	-0.0380952
0.155173	63.5724	1
0.162777	131.991	1
-0.168412	-131.917	-0.0380952
