pol	phi	weight
0.395815	-136.592	1
-0.401772	-83.2071	-0.065
0.402711	177.839	-0.065
-0.402923	124.606	1
0.382452	99.2642	1
0.400786	95.2801	1
0.384267	-37.6607	1
0.402616	-158.411	-0.065
0.392851	-158.411	1
0.399644	102.084	-0.065
0.391233	94.8322	1
-0.395253	118.295	-0.065
0.377077	96.0275	1
-0.402177	47.8671	1
-0.401013	-57.2133	1
-0.401013	-175.706	-0.065
0.38211	125.722	-0.065
-0.366547	142.851	-0.065
-0.372293	142.851	1
-0.390459	-30.4926	1
0.38055	-120.286	1
-0.381647	34.48	-0.065
-0.364621	34.48	1
-0.402177	-33.2176	-0.065
0.362284	-130.16	1
0.396807	-127.025	1
0.393319	-127.025	-0.065
0.371627	-127.025	-0.065
0.373459	-138.422	1
-0.356837	52.998	1
0.389653	-129.181	1
-0.372774	33.9948	1
0.377162	-101.753	-0.065
0.385613	-101.753	1
0.38606	-97.463	1
-0.400019	-4.30788	-0.065
-0.378597	-4.30788	1
-0.407354	116.232	1
0.34082	-36.0631	1
-0.380516	43.3892	-0.065
-0.393442	-76.2232	1
-0.368849	-76.2232	-0.065
-0.403991	55.9653	1
-0.407354	55.9653	-0.065
-0.372774	14.9593	1
0.39109	-53.8234	1
0.373388	-53.8234	-0.065
0.355331	105.575	1
-0.382417	-126.592	-0.065
0.35359	-174.516	1
0.34082	-88.6209	1
-0.389872	-14.7002	-0.065
-0.376668	-14.7002	-0.065
0.365862	170.446	-0.065
0.365862	170.446	1
0.358744	1.5254	1
-0.38469	78.6232	-0.065
0.392791	14.8651	1
0.374847	-166.19	1
0.392046	-71.3396	1
0.376639	-71.3396	1
0.39609	-39.248	1
0.396385	-39.248	-0.065
-0.392425	-139.489	1
-0.405755	-139.489	-0.065
-0.402432	33.402	-0.065
-0.382773	33.402	-0.065
0.395832	18.4393	1
0.383502	-65.4525	-0.065
0.385093	-65.4525	1
-0.3866	55.1851	1
0.386626	-138.042	1
0.358744	-82.5973	1
0.380142	-59.4953	-0.065
0.374847	72.9932	1
0.354882	72.9932	-0.065
0.396385	158.233	-0.065
0.395632	-122.194	-0.065
-0.39036	167.669	1
-0.395879	-151.543	-0.065
0.372923	-63.4159	1
-0.383814	-89.2187	-0.065
-0.410164	-49.221	1
0.376555	-165.313	1
-0.411095	-129.847	1
0.389825	56.0529	1
-0.406257	171.442	-0.065
0.364675	11.4726	1
0.373668	79.7871	1
-0.403444	-63.7236	1
0.394896	152.425	1
0.379011	152.425	-0.065
-0.403444	-78.0574	-0.065
-0.405559	-65.6256	1
-0.38431	-65.6256	-0.065
-0.405559	-62.4969	1
0.394896	-132.891	1
0.385559	-132.891	-0.065
-0.368849	-178.385	1
-0.391678	-134.216	-0.065
-0.376668	-57.1486	1
-0.400019	116.466	1
-0.39517	116.466	-0.065
0.388524	97.9179	-0.065
-0.400033	-133.182	1
0.392992	5.45895	1
0.380714	5.45895	-0.065
0.391096	85.983	1
0.3911	-177.803	-0.065
0.362976	-177.803	-0.065
0.357555	-63.9708	1
0.382374	112.85	-0.065
-0.402108	-65.6092	1
-0.401944	117.947	1
0.357555	52.8244	1
-0.401944	68.2559	1
-0.393676	68.2559	-0.065
-0.397619	24.2506	1
0.392218	106.367	-0.065
0.385559	106.367	1
0.353693	106.367	-0.065
0.357555	106.367	-0.065
-0.401269	55.6211	-0.065
0.394896	-92.4948	1
0.394104	63.6712	-0.065
0.377254	63.6712	1
0.361252	63.6712	-0.065
-0.402764	116.413	-0.065
-0.401269	116.413	1
-0.380224	-83.6951	-0.065
-0.371266	-5.34496	1
-0.392202	-66.9516	1
-0.378539	53.2635	-0.065
0.364867	77.341	-0.065
0.370437	77.341	1
-0.378539	142.606	-0.065
0.395617	-10.2364	-0.065
0.357844	-10.2364	-0.065
0.375888	-27.7773	1
-0.359156	122.111	-0.065
-0.380323	84.4184	1
-0.385451	-151.247	1
-0.387084	-15.1051	-0.065
-0.3951	-15.1051	-0.065
0.394688	22.4604	1
0.392806	-89.4212	1
0.356099	33.8153	1
0.39038	-146.538	1
0.354257	-153.473	-0.065
-0.383631	157.631	1
0.348498	70.2044	1
-0.400953	-123.809	1
0.377664	-174.765	-0.065
-0.402138	99.1787	1
0.364867	-131.541	1
0.395617	45.112	1
0.395617	-176.258	-0.065
0.366731	-176.258	1
-0.401273	-100.04	-0.065
-0.398961	-100.04	1
0.364867	-59.5358	-0.065
-0.383631	-165.831	-0.065
-0.373017	-165.831	1
0.39038	1.50776	1
0.352361	-71.5253	-0.065
-0.381575	-32.0208	-0.065
-0.3985	148.505	-0.065
-0.381961	-142.509	1
0.389003	-153.334	1
0.345615	-54.4854	-0.065
-0.40023	-169.029	-0.065
0.3728	88.8147	-0.065
-0.385083	1.85664	-0.065
-0.373148	74.6579	-0.065
0.391816	-135.588	1
0.391127	-95.2062	-0.065
-0.385083	109.813	-0.065
-0.40023	109.813	1
-0.385302	109.813	-0.065
0.39219	-29.3964	1
0.389956	-29.3964	-0.065
-0.393067	-60.5342	-0.065
-0.393013	-108.539	-0.065
0.377922	117.749	1
0.39219	-79.0074	1
0.390737	-78.9403	1
0.360121	36.3166	1
-0.399881	39.742	1
-0.365465	112.603	1
0.353974	-97.3824	-0.065
-0.40016	-4.63699	1
0.391638	-32.8332	1
0.368275	19.8569	-0.065
0.366428	19.8569	1
-0.379575	111.663	1
-0.361782	111.663	-0.065
0.360897	-18.9007	-0.065
0.364576	-18.9007	-0.065
0.386796	140.577	1
-0.398701	57.1374	-0.065
-0.400149	57.1374	1
-0.365465	-78.7561	1
