pol	phi	weight
0.402287	54.9289	1
-0.376435	122.366	-0.065
0.389564	-100.649	1
-0.378383	-66.295	-0.065
-0.400216	-156.921	1
0.395815	2.71708	-0.065
-0.387935	56.0113	1
-0.407284	61.7032	1
0.39812	-93.807	1
0.396126	-136.898	-0.065
0.401015	-136.898	-0.065
0.374969	49.9618	-0.065
0.396807	9.70748	-0.065
0.366054	9.70748	1
-0.379804	-149.827	1
0.395196	44.257	1
-0.376074	-99.8831	-0.065
0.396739	-35.2487	1
-0.395253	-159.889	-0.065
-0.394188	-159.889	1
-0.401394	-33.5338	1
-0.401817	-33.5338	-0.065
-0.362364	-23.7682	-0.065
0.388357	-35.6166	1
0.366054	170.249	-0.065
-0.400048	127.621	-0.065
-0.393148	127.621	1
-0.364621	-33.3507	-0.065
-0.356837	-33.3507	-0.065
-0.400048	-33.0957	-0.065
0.364486	77.7016	-0.065
0.348408	77.7016	1
0.373381	116.141	1
0.366302	-94.1542	-0.065
-0.368849	115.474	-0.065
-0.400019	168.122	1
0.349585	-103.617	-0.065
-0.376668	-20.1656	1
0.380866	-124.583	1
0.34466	-160.947	1
-0.406392	93.7549	1
-0.368849	2.4976	1
-0.407205	127.793	1
0.376751	117.478	-0.065
-0.39517	111.699	-0.065
-0.403991	63.053	-0.065
-0.404799	63.053	-0.065
-0.40925	34.7991	1
-0.397523	34.7991	-0.065
-0.400856	61.7373	1
0.395579	108.741	-0.065
0.396142	108.741	1
0.392046	-120.348	1
0.394897	130.249	1
-0.37496	-136.717	1
-0.401672	101.411	1
-0.405755	136.14	1
0.369374	-50.3477	-0.065
-0.394016	174.679	-0.065
0.373024	-113.669	-0.065
0.358464	-137.803	1
-0.406364	64.3361	1
-0.386292	64.3361	-0.065
-0.408005	6.16512	1
0.3694	-1.46991	1
0.393685	-57.6222	1
0.371075	131.328	-0.065
-0.401766	120.545	-0.065
-0.39872	-18.2522	-0.065
-0.389596	-18.2522	1
0.396831	30.1167	-0.065
-0.401766	-115.716	-0.065
-0.402586	16.0265	1
0.394894	-178.304	-0.065
0.3911	63.1264	-0.065
0.379011	-90.7373	-0.065
0.353693	-90.7373	1
-0.372774	-107.506	-0.065
-0.404799	-151.887	1
-0.39517	102.072	-0.065
-0.380516	102.072	1
0.377254	-106.412	1
-0.401439	68.8954	-0.065
-0.407391	116.943	-0.065
-0.380516	-74.1553	-0.065
-0.400019	123.123	-0.065
-0.374723	123.123	-0.065
0.385559	-149.501	-0.065
-0.403991	-113.907	-0.065
0.392218	-48.8475	1
-0.382543	-9.34795	1
-0.400277	65.8415	1
-0.399395	18.2037	-0.065
-0.395475	-163.293	-0.065
-0.376706	-157.816	1
0.375473	-54.9299	1
0.395792	-147.439	-0.065
0.395457	-147.439	1
-0.382543	-62.5298	-0.065
-0.39316	-3.77507	1
-0.397136	-61.1909	-0.065
-0.395382	-61.1909	-0.065
-0.39757	-61.1909	1
-0.392202	-131.017	1
0.394688	149.965	-0.065
0.348498	-89.217	1
0.356099	138.407	1
0.395617	-71.1845	1
0.387551	-71.1845	-0.065
-0.39757	-39.6561	-0.065
-0.396377	-39.6561	-0.065
-0.367839	-39.6561	1
-0.373032	53.2685	-0.065
-0.402347	-69.4732	1
0.396179	-130.922	1
-0.373017	30.1155	-0.065
0.363031	4.32397	1
-0.395423	-146.544	1
0.395865	-48.4525	-0.065
0.377664	-48.4525	-0.065
-0.391652	-22.4271	-0.065
-0.402655	-86.4149	1
-0.387084	-86.4149	-0.065
0.352361	-38.8731	-0.065
0.393821	172.343	-0.065
0.38602	172.343	1
-0.402348	108.645	-0.065
-0.393611	108.645	-0.065
0.394981	-5.46047	1
0.377664	85.9374	-0.065
0.364867	85.9374	1
0.396179	77.0435	-0.065
0.348498	77.0435	1
0.395865	-17.5224	1
0.392806	-16.0323	1
-0.40002	-14.9862	1
0.393821	-148.201	1
0.356099	149.7	1
0.38602	-40.9845	-0.065
-0.380034	45.3107	1
0.374539	-133.431	-0.065
0.377922	-89.0782	-0.065
0.391729	-168.634	-0.065
0.360121	-168.634	-0.065
-0.385083	-76.0945	-0.065
-0.386982	-151.035	1
0.363768	-151.513	-0.065
0.349467	-151.513	-0.065
0.386745	81.1403	-0.065
0.386745	178.303	-0.065
0.381122	25.577	1
0.363768	25.577	-0.065
-0.3657	-3.7489	-0.065
0.373707	-13.8906	1
0.388159	98.9686	1
