pol	phi	weight
0.363353	112.843	-0.0666667
0.367264	-84.8179	1
-0.345399	-120.53	-0.0666667
0.334374	-82.8947	1
-0.357336	52.6556	-0.0666667
-0.345399	80.5911	-0.0666667
-0.343327	-51.4718	-0.0714286
0.361384	-23.3958	-0.0666667
0.359418	90.3191	-0.0666667
0.330259	-151.71	-0.0666667
-0.351554	-76.4266	1
-0.368551	150.907	-0.0666667
0.363353	-169.566	1
-0.37053	158.591	-0.0666667
-0.341256	-124.952	-0.0666667
-0.34746	161.623	1
0.33847	-156.79	1
0.361384	151.745	1
0.359418	96.4118	-0.047619
0.336428	30.0941	-0.0666667
-0.364613	-84.9496	-0.0714286
-0.366569	-36.3239	-0.0666667
-0.376435	-110.406	1
0.350006	-42.5477	-0.0714286
0.367264	95.3683	-0.0666667
-0.345345	-134.526	1
0.348242	108.224	1
0.367264	-5.88135	-0.0380952
-0.353558	-38.6298	-0.0666667
0.361384	77.8956	1
-0.368551	4.56673	-0.0666667
-0.339173	15.1501	-0.052381
0.344505	-155.926	1
0.346419	-155.926	-0.0666667
0.332322	-55.7994	-0.0666667
0.367264	-133.207	-0.0666667
-0.372508	124.945	1
-0.35733	124.945	-0.0666667
-0.368551	160.779	1
-0.36854	124.653	-0.0285714
-0.364613	-171.877	-0.0666667
0.350006	156.957	-0.052381
-0.343327	175.942	-0.0666667
-0.364613	-83.7349	-0.0666667
-0.360871	-83.7349	-0.0666667
-0.34951	147.012	1
0.342527	29.9075	-0.0714286
0.342527	-101.756	-0.0714286
0.332322	-101.756	-0.0714286
0.336428	-34.1147	-0.0666667
0.316071	-51.8129	-0.0666667
-0.343561	41.5805	1
0.342343	88.6809	-0.0666667
0.344976	88.6809	1
0.316359	88.6809	-0.0666667
0.316359	50.1269	-0.0666667
0.326381	50.1269	1
0.3508	-23.7303	-0.0285714
0.316359	98.6525	1
-0.356837	-141.707	1
-0.349013	33.0666	-0.0666667
-0.338089	76.2271	-0.0666667
-0.349013	76.2271	-0.0666667
0.346924	-130.824	-0.052381
0.346924	-24.8515	1
-0.332077	-40.2391	-0.0666667
