pol	phi	weight
-0.360871	-154.533	1
0.367264	46.8921	-0.0666667
0.351787	-0.181905	-0.047619
-0.364613	151.631	-0.0666667
-0.339173	151.631	1
-0.353558	-158.246	1
-0.357336	-160.476	-0.0666667
0.357451	176.745	-0.0666667
0.350006	176.745	1
-0.359099	-83.595	1
-0.362702	12.2766	1
0.330259	140.046	-0.0666667
-0.359099	-175.497	1
-0.355491	39.6543	1
-0.372508	102.786	-0.0714286
-0.355491	69.9767	-0.0380952
-0.357336	59.7927	1
-0.351554	63.5716	1
0.367093	-43.9843	1
0.344512	-160.228	1
0.367264	155.831	-0.0666667
0.337984	-40.9043	-0.0666667
0.351787	-5.08514	1
0.344512	-123.227	-0.0666667
-0.37053	-1.34479	1
-0.372465	-109.295	-0.0666667
-0.37053	64.0406	1
0.359418	-136.839	-0.0666667
0.330259	160.587	1
0.367264	10.0771	-0.0380952
-0.339173	-58.6002	1
-0.374473	-116.3	-0.0666667
0.34051	-29.1162	1
0.344512	-48.3083	1
0.353617	-42.539	-0.0666667
-0.351554	127.532	-0.0666667
-0.37053	163.827	-0.0666667
0.367264	55.6038	-0.0666667
0.351787	-125.395	1
0.351787	46.5932	1
0.346419	160.113	1
0.363353	6.8426	1
-0.375027	-104.874	1
-0.364613	107.222	-0.0666667
0.34051	43.0628	-0.0666667
0.332322	-103.899	-0.0666667
-0.339173	59.3807	-0.0666667
0.351787	165.12	-0.0380952
0.342527	-144.417	-0.0666667
0.359418	-27.1292	1
-0.362702	-104.822	1
-0.345312	79.6992	1
-0.354874	79.6992	-0.0666667
-0.349013	-94.9167	-0.0666667
0.316359	-18.3336	-0.0666667
0.333744	-120.464	-0.0666667
0.343031	-120.464	1
-0.332077	-136.711	1
0.320388	10.9835	-0.0666667
-0.343561	68.9011	-0.0666667
-0.32597	-67.599	-0.0666667
-0.347123	89.9224	-0.0666667
-0.339997	165.513	-0.0666667
-0.345312	-169.294	1
-0.334105	173.356	-0.0666667
-0.338089	-142.829	1
-0.347123	179.838	-0.0666667
0.330211	-52.2373	-0.0666667
0.343031	-51.1576	1
0.324399	-51.1576	-0.0380952
-0.339832	165.289	-0.0714286
-0.341819	154.423	-0.0666667
0.343031	-143.151	1
0.333744	66.4664	1
-0.338089	91.8221	-0.0666667
-0.347123	88.4481	-0.0666667
0.332005	154.997	-0.0666667
-0.356837	-66.4489	-0.0666667
0.324399	-2.20987	-0.0714286
0.324399	-104.916	1
0.333744	61.4539	1
-0.338089	-47.0342	1
0.339177	-91.6437	-0.0666667
0.346924	42.7438	-0.0666667
-0.360742	-62.4374	-0.0666667
-0.360742	52.8927	1
0.3508	-61.5457	-0.0666667
0.324399	62.1086	-0.0666667
0.339177	-52.6206	1
0.320388	-38.1195	-0.0666667
0.328334	-26.0622	-0.0380952
-0.354874	-17.7524	1
0.328334	131.186	1
-0.341819	-68.634	-0.0714286
0.330211	172.949	1
0.3508	-22.315	1
-0.356837	106.485	1
0.3508	106.147	1
0.343031	-6.83932	1
0.328334	154.945	-0.0666667
-0.334105	57.4182	1
-0.32597	-131.335	-0.0666667
-0.334105	69.647	-0.0714286
0.320388	-114.734	1
-0.327501	107.918	1
0.324399	-5.65354	-0.0666667
-0.360742	16.8646	1
0.330211	60.281	-0.0666667
0.323846	28.9716	-0.0666667
-0.360742	-168.3	1
-0.339997	-168.3	-0.0666667
0.346924	-73.216	1
-0.347123	-42.5684	-0.0666667
0.346924	-136.566	-0.0666667
-0.343561	99.8609	-0.0666667
-0.352912	63.8342	1
0.332005	-135.763	-0.0666667
0.324399	135.098	1
-0.349013	162.553	1
0.333744	-77.9515	-0.0380952
0.3355	62.7484	-0.0666667
0.318372	62.7484	1
-0.345312	38.6699	1
-0.35095	94.5711	1
-0.360742	42.3441	-0.0714286
-0.336113	42.3441	1
-0.330048	-77.7172	1
-0.334105	-102.892	1
-0.343561	-62.8934	1
-0.332077	-62.8934	-0.0666667
-0.339997	62.4258	-0.0666667
0.320388	131.837	1
-0.356837	-168.146	1
0.324399	54.5801	-0.0666667
-0.368849	-96.0919	1
0.336956	141.827	-0.0666667
0.316826	-129.924	-0.0666667
-0.337676	136.493	-0.0666667
-0.357233	76.4293	-0.0666667
-0.360967	76.4293	1
-0.364722	137.389	1
-0.347941	137.389	-0.0666667
0.319347	-16.5085	-0.0714286
0.333073	52.4841	1
0.309493	66.5854	1
0.313401	119.023	-0.0666667
-0.349939	-154.071	1
-0.351866	-74.0254	1
-0.366873	147.304	1
-0.337676	124.306	-0.0666667
0.327213	64.2905	1
0.319347	-88.233	-0.0666667
0.317374	-88.233	1
0.325255	113.466	-0.0666667
-0.372774	137.312	1
-0.364897	161.314	1
-0.355465	157.01	-0.0380952
-0.35906	77.9447	-0.0666667
0.34466	104.963	-0.0666667
0.315392	104.963	1
0.329172	-155.518	1
0.319347	93.2541	-0.0666667
-0.33974	-88.8671	-0.0666667
-0.349939	11.4016	1
-0.357233	-150.381	-0.0666667
-0.343859	-148.344	1
-0.355465	65.1999	-0.0666667
0.34082	-12.2494	-0.0666667
-0.364897	-66.0147	-0.0666667
-0.360967	-66.0147	-0.0666667
0.323288	124.973	-0.0380952
0.313413	-122.304	-0.0666667
0.331122	-108.337	-0.0666667
0.315392	107.295	-0.0380952
0.321322	82.0489	-0.0380952
0.315392	-74.5868	1
0.34082	165.358	-0.0666667
-0.357233	64.6213	-0.0666667
-0.349939	49.8653	-0.0666667
-0.351866	49.8653	-0.0666667
-0.349939	74.3968	-0.0666667
-0.35906	-69.1965	-0.0666667
0.323288	-45.9455	1
0.336956	45.497	1
0.317374	-56.3404	-0.0666667
-0.36356	16.8126	1
-0.35906	-1.09783	-0.0666667
-0.349939	-136.822	-0.0666667
-0.370813	142.698	1
0.333073	-52.5919	-0.0666667
0.315392	-84.3457	-0.0666667
0.333073	47.5225	1
0.34082	173.835	-0.0666667
-0.349939	106.057	-0.0666667
0.313413	82.4736	-0.0666667
0.338888	-40.5493	-0.052381
0.331122	-40.5493	-0.052381
-0.345911	-34.822	-0.0666667
0.313413	107.491	-0.0666667
0.323288	111.024	1
-0.341805	-165.199	1
-0.36489	-146.413	1
0.307671	73.5789	-0.0380952
0.325255	-30.9715	-0.0666667
-0.35906	36.1129	-0.0666667
-0.33974	49.4097	-0.0666667
0.338888	-87.5315	-0.0666667
-0.357233	6.15096	1
0.34466	127.431	1
-0.368849	-2.44026	1
-0.35906	-110.808	-0.0714286
-0.357233	171.34	1
0.315392	116.302	-0.0666667
-0.345911	-150.945	1
0.317374	153.579	1
0.330443	153.579	-0.0666667
-0.349939	167.697	1
0.338888	18.5934	1
-0.359772	-126.318	-0.0666667
-0.37889	49.8945	-0.0714286
-0.365022	178.58	-0.0380952
0.335127	147.851	1
0.350975	122.393	1
-0.349877	7.61386	-0.0666667
0.358744	-99.76	-0.0666667
-0.355987	79.7452	-0.0714286
0.337123	-108.063	-0.0380952
0.354882	4.26846	-0.0380952
-0.371001	66.9965	-0.0666667
-0.37496	66.9965	-0.0666667
-0.363312	64.7746	1
0.345003	155.804	1
0.350975	125.933	1
0.335127	165.11	-0.0666667
-0.365145	-94.397	-0.0666667
0.325067	151.978	-0.0666667
0.329102	151.978	-0.0666667
-0.37889	-179.745	-0.0380952
0.335127	-68.5826	1
0.333121	-68.5826	-0.0666667
-0.37496	-163.616	-0.0666667
-0.341572	-53.7364	-0.0666667
-0.3761	35.893	1
0.337123	-142.384	1
-0.347812	-49.8951	1
0.339119	96.9624	-0.0666667
0.358744	-54.4193	1
0.347045	12.7194	-0.0666667
0.347045	-77.2087	1
0.358744	116.523	1
-0.367059	-66.3854	-0.0666667
-0.351754	-31.2954	-0.0380952
-0.357923	-31.2954	-0.0380952
-0.349877	109.62	1
-0.343659	-49.6346	1
0.321153	168.497	-0.0666667
0.339119	139.897	-0.0666667
0.341106	20.0342	-0.0666667
-0.365145	-156.292	-0.0666667
-0.357923	79.7625	-0.0666667
-0.363312	79.7625	-0.0666667
0.345069	129.938	-0.0714286
-0.365145	-52.9404	1
-0.359772	89.3366	-0.0666667
-0.351939	-82.3399	-0.0666667
0.345069	-178.97	-0.0666667
0.343093	-142.353	-0.0666667
0.327088	128.214	-0.0666667
-0.37496	-157.173	-0.0666667
0.321153	-91.2869	1
0.352929	-52.1694	1
0.329102	-52.1694	-0.0666667
0.34901	0.65105	-0.0666667
0.325067	0.65105	-0.0666667
0.32307	84.9385	-0.0666667
-0.357923	98.5238	-0.0666667
0.34687	-164.266	-0.0666667
0.347045	142.752	1
0.327088	-33.8498	-0.0666667
0.347045	-158.015	-0.0666667
0.327088	178.421	-0.0666667
-0.367059	55.786	-0.0666667
-0.37496	-76.0308	1
-0.351939	155.953	1
0.321153	-44.1226	-0.0666667
0.337123	-9.40108	1
0.343093	111.743	1
0.354882	-121.47	-0.0666667
0.333121	61.4471	-0.0666667
-0.361537	29.8888	-0.0666667
0.345069	51.3796	-0.0666667
-0.357923	109.382	-0.0714286
0.327088	-57.8246	-0.0666667
-0.351939	168.596	-0.0380952
0.343093	176.347	-0.0666667
0.325067	45.1296	1
0.34901	46.6068	-0.0666667
-0.345735	-22.1073	-0.0714286
-0.361537	-154.955	1
-0.369017	-154.955	-0.0666667
-0.343363	19.7002	-0.0666667
-0.357923	19.7002	-0.0666667
-0.343659	19.7002	1
-0.37298	-158.108	1
-0.347812	43.1422	-0.0666667
-0.343648	170.352	1
0.34901	138.988	-0.0666667
0.354882	-133.936	-0.0666667
0.335127	-133.936	-0.0666667
0.321153	-133.936	1
0.358744	-60.3183	1
0.32307	87.6632	-0.0666667
-0.359772	143.282	-0.0666667
-0.349877	-150.877	-0.0666667
-0.367059	-41.8137	1
-0.347812	176.961	-0.0666667
-0.37298	-84.8293	-0.0666667
0.347045	88.4545	-0.0666667
0.327088	153.925	1
-0.359772	82.3034	-0.0380952
0.339119	-46.2293	-0.0666667
0.321153	-46.2293	-0.0666667
-0.37298	-13.5885	-0.0666667
0.341106	-52.7668	-0.0666667
0.337123	104.152	-0.0666667
0.343093	104.152	-0.0666667
0.329102	111.264	-0.0666667
0.341106	-61.2272	1
0.358744	18.4481	-0.0666667
0.335127	-118.435	-0.0380952
-0.353979	-22.0393	1
0.32307	51.2147	1
-0.347812	-21.5872	1
-0.359772	165.585	-0.0666667
0.344607	2.04834	1
0.32307	35.1623	1
-0.367059	-70.1407	1
