pol	phi	weight
-0.360871	-88.0344	-0.0380952
-0.34746	153.578	1
-0.353558	-77.1272	1
-0.349518	-80.5311	1
-0.34746	-158.752	1
0.348242	-121.449	1
0.340452	52.1089	1
-0.368551	-55.9706	1
-0.339173	72.9511	1
0.363353	30.4473	1
0.332322	158.147	1
-0.370486	69.2934	1
0.346419	61.1363	1
0.357451	174.56	-0.0380952
0.351787	174.56	1
-0.372458	-157.32	1
-0.355491	-123.773	1
0.346419	139.426	1
-0.345399	2.08351	1
-0.353558	14.1648	1
-0.368551	34.4406	-0.0380952
-0.34746	138.524	-0.047619
-0.368551	-115.663	-0.0380952
0.351787	103.181	-0.0190476
0.363346	-121.336	1
-0.339173	95.2021	1
-0.345399	84.2918	1
0.348242	-46.7444	1
0.355514	-171.408	1
-0.341256	156.113	1
-0.376435	32.9441	1
-0.376435	86.5344	1
0.344512	94.4552	-0.0380952
0.332322	94.4552	1
-0.343327	-136.305	1
-0.350865	61.5746	1
0.363283	138.123	-0.0380952
0.367264	-57.3256	1
0.332322	25.5265	1
-0.34951	-128.873	1
0.363353	31.5295	1
-0.368551	52.147	1
-0.372508	4.6864	-0.0380952
-0.364613	92.4935	-0.0380952
0.34051	-104.449	1
0.351787	-10.6878	-0.0380952
0.330259	-10.6878	1
0.346419	124.588	1
0.33847	-45.5738	-0.0380952
-0.34746	78.1486	1
0.332322	-155.266	-0.0190476
0.367264	-13.6086	1
-0.345399	99.798	1
-0.34746	15.1652	1
-0.352211	79.6127	-0.0190476
0.344512	45.932	1
0.361384	174.233	1
0.330259	85.4462	1
0.33231	-99.5675	1
0.365309	-117.984	-0.0380952
-0.364613	134.998	-0.047619
-0.364613	69.0912	-0.0380952
-0.353558	69.0912	1
0.33847	-174.922	-0.047619
0.351787	121.991	-0.0380952
-0.364613	-147.761	1
-0.376435	-111.719	1
0.348242	3.01732	1
0.357451	120.83	1
0.350006	120.83	-0.0714286
-0.355491	1.28516	1
-0.372508	-126.811	-0.0380952
-0.345399	-126.811	-0.0380952
0.342527	-79.3067	-0.047619
-0.372508	-119.62	-0.0380952
-0.366569	-119.62	-0.0380952
-0.34746	24.052	1
0.34051	0.376002	1
0.34051	-114.693	1
-0.357336	-125.6	1
0.332322	10.5768	-0.0380952
0.350006	-166.75	-0.0380952
0.361384	-166.75	1
0.351787	-22.6136	1
0.33847	-162.306	-0.0380952
-0.362702	146.929	-0.047619
0.344512	-66.2807	1
0.332322	-27.2129	1
-0.332077	-160.637	-0.0380952
0.333744	-168.216	1
-0.345312	-113.212	1
-0.338089	-30.982	1
0.332005	-9.77567	-0.0380952
0.322394	-9.77567	-0.0380952
0.346924	-81.9573	-0.0380952
-0.35095	154.198	1
0.339177	127.897	-0.0380952
0.339177	-143.959	-0.0190476
0.324399	-143.959	-0.0190476
0.330211	120.654	1
-0.32597	9.8733	1
-0.323922	-178.417	1
-0.338089	95.359	1
-0.332077	95.359	-0.0380952
0.326381	-155.372	1
0.316359	-41.8247	1
0.320388	-38.9353	1
0.343031	139.767	1
-0.336113	-162.166	1
-0.336113	3.07788	-0.0380952
-0.328008	-158.178	1
0.337304	-68.0887	1
0.314336	-95.1681	1
-0.356837	24.7104	1
-0.349013	44.65	1
-0.341819	-25.4282	-0.0380952
-0.32597	-25.4282	1
-0.332077	-48.4697	1
0.3508	-4.25674	1
0.3508	0.0275895	1
0.322394	0.0275895	-0.0190476
0.343031	-101.593	1
0.339177	-101.593	-0.047619
-0.341819	60.7715	1
0.324399	10.8454	1
0.346924	26.3022	-0.0380952
0.328334	26.3022	1
0.341089	159.945	-0.0190476
-0.356837	139.468	-0.047619
-0.360742	56.0651	1
0.346924	81.4654	1
-0.347062	20.5561	-0.0380952
-0.356837	46.3253	1
0.343021	14.9696	1
-0.352912	-151.436	1
-0.334105	-101.907	-0.0380952
-0.330048	-154.197	1
0.339177	123.325	1
0.344976	123.325	-0.047619
0.333744	112.379	1
0.318859	11.7219	-0.0380952
0.322394	11.7219	1
0.330211	-64.5742	1
0.316359	151.569	-0.047619
0.344976	-82.5592	1
0.322394	124.101	-0.0380952
-0.332077	41.6643	1
0.3355	-18.1938	1
0.314336	109.377	-0.047619
0.346924	152.433	1
0.318372	24.7243	1
-0.35879	41.181	1
0.330211	-7.29057	1
0.324399	143.537	1
0.316359	171.834	1
-0.334105	50.0618	-0.0190476
-0.328008	50.0618	-0.0190476
