pol	phi	weight
0.363353	-49.9619	-0.0285714
-0.355491	137.191	-0.0666667
-0.355491	137.191	-0.0666667
-0.353558	-119.961	-0.0285714
0.363353	174.171	-0.0285714
-0.341256	-14.2639	1
-0.372508	-108.434	-0.0285714
0.33847	77.6803	-0.0285714
0.334374	125.187	-0.0285714
0.363256	-21.2602	1
-0.364613	-160.722	1
-0.372508	-173.799	1
0.36518	8.97101	-0.0285714
0.332322	8.97101	-0.0285714
0.357451	-106.795	-0.0285714
-0.341256	-38.5645	-0.0666667
0.330259	-54.4951	-0.0285714
-0.360871	-96.3851	-0.0285714
-0.355491	176.038	-0.0285714
-0.341256	35.0392	1
0.367264	57.8717	-0.0285714
-0.368551	-167.592	-0.0285714
-0.353558	-167.592	-0.0285714
0.367264	66.8116	1
0.367264	5.8694	1
0.348242	-101.575	-0.0285714
-0.364613	25.9707	-0.0285714
0.337304	123.382	1
-0.360742	-130.62	-0.0714286
0.339177	103.989	-0.0380952
-0.339997	135.908	-0.0285714
-0.330048	-54.8015	-0.0285714
-0.35095	-46.8848	1
-0.32597	-128.822	-0.0285714
0.341089	105.736	-0.0285714
-0.349986	171.468	1
-0.341819	171.468	-0.0666667
0.320388	-121.986	-0.0380952
-0.354874	20.2393	-0.0285714
-0.341819	35.8801	1
0.344976	-30.0908	-0.0285714
0.324399	-30.0908	-0.0285714
-0.336113	-151.748	-0.0285714
0.333744	133.024	-0.0666667
0.332005	116.214	-0.0285714
0.344976	108.493	-0.0285714
0.343031	6.67815	-0.0285714
0.346924	6.67815	-0.0285714
-0.334105	-55.8664	-0.0285714
-0.32597	-99.7192	-0.0285714
0.322394	133.691	-0.0285714
-0.343561	-117.658	-0.0285714
-0.330048	-65.5473	-0.0285714
-0.360742	162.43	-0.0285714
0.318372	-118.556	-0.047619
0.332005	-97.7862	-0.0666667
-0.349013	-71.8213	-0.0285714
-0.334105	-13.8151	1
0.320388	98.4793	-0.0285714
-0.343561	43.2822	-0.0714286
0.3355	-27.7423	-0.0666667
0.333044	71.5125	-0.0285714
0.330211	87.7046	-0.0285714
0.3355	87.7046	1
-0.352912	124.976	-0.0380952
0.3355	97.3647	-0.0666667
0.343031	-98.4067	-0.0285714
0.322394	-98.4067	1
-0.332077	-160.722	-0.0285714
-0.349013	-160.722	1
-0.360742	-114.027	-0.0285714
0.330211	-27.5507	-0.0380952
0.324399	-6.02091	-0.0285714
-0.332077	-56.588	-0.0285714
0.314336	-103.154	1
0.343031	-28.6069	1
-0.345312	-164.484	-0.0666667
-0.35095	-175.309	1
-0.352912	-37.8795	-0.0666667
0.322394	120.856	-0.0285714
-0.341819	101.422	1
-0.338089	167.702	-0.0285714
-0.356837	52.1897	-0.0285714
0.3355	-107.846	1
-0.323922	111.316	1
0.322394	-54.964	1
-0.360742	66.3563	-0.0285714
-0.334105	66.3563	-0.0285714
-0.35879	102.45	1
-0.341819	-87.615	-0.0285714
-0.360742	-118.535	-0.0285714
-0.349013	103.327	-0.0285714
-0.338089	103.327	1
-0.347123	84.3487	1
-0.332077	165.306	-0.0285714
0.332005	25.4793	-0.0285714
0.322394	149.582	-0.0285714
0.332005	68.4579	1
0.3355	-116.402	-0.0285714
-0.366873	-3.34384	1
-0.341805	-130.832	-0.047619
0.327213	90.4578	-0.0285714
-0.349939	34.3927	-0.0285714
-0.351866	-67.3691	1
-0.364897	-67.3691	-0.0285714
0.323288	-83.1899	1
0.321322	-176.162	-0.0285714
0.331122	156	-0.0666667
0.333073	123.699	1
-0.364897	-8.05858	1
-0.372774	48.1385	1
-0.372774	124.301	-0.0380952
0.309493	-136.569	-0.0380952
0.34082	-35.6335	1
0.317374	30.9913	1
0.336956	-19.7679	-0.0285714
-0.337676	-29.0965	1
-0.368849	54.8627	-0.0666667
-0.349939	-43.4512	-0.0285714
-0.353707	1.5478	-0.0285714
-0.362919	1.5478	-0.0285714
-0.372774	55.113	-0.0285714
-0.353707	36.387	-0.0285714
0.313413	-105.299	-0.0285714
-0.345911	-54.4728	-0.0285714
0.309493	-157.477	-0.0285714
0.34082	-18.6908	1
-0.356879	43.2888	-0.0285714
0.34466	125.621	-0.0285714
-0.368849	-132.378	1
-0.347941	-132.378	-0.0285714
