pol	phi	weight
0.344512	-131.667	1
0.348242	-173.218	-0.047619
0.353617	55.625	1
0.34051	-71.4463	-0.0380952
-0.341256	-113.056	1
0.355514	-107.388	-0.0380952
0.367264	-125.26	-0.047619
0.355514	-20.1079	1
-0.349518	-60.7387	1
0.353617	27.6803	1
-0.368551	132.979	1
-0.34746	79.6614	1
-0.353558	-178.545	1
-0.349518	-95.2024	-0.0714286
-0.349518	-99.5892	-0.0380952
-0.37053	-124.71	1
0.342527	-45.6339	1
-0.34746	153.229	-0.047619
0.348242	39.2698	1
-0.362702	31.8135	-0.047619
-0.368544	67.8939	-0.047619
-0.372508	122.253	-0.047619
0.357451	-60.7029	-0.047619
0.366087	-44.3755	1
0.357451	-6.40272	1
-0.353558	40.3312	1
-0.372508	-52.4907	1
-0.376435	74.206	1
0.334374	150.226	1
-0.349518	113.555	1
-0.362702	56.815	-0.047619
-0.360871	26.8226	1
-0.364613	21.5915	1
-0.34746	-176.777	1
0.344512	-15.8578	1
0.359418	97.4445	1
0.332322	-162.107	-0.047619
0.342527	-61.504	-0.0714286
0.367264	-12.5805	1
0.336428	72.8798	-0.047619
-0.357336	-67.5363	-0.047619
0.361384	120.558	1
-0.349518	55.8886	1
-0.362702	53.8997	1
-0.339173	49.2641	-0.047619
-0.339173	-117.139	-0.047619
-0.359099	-173.052	-0.0380952
0.367264	-119.153	-0.0190476
0.361384	-4.84207	1
0.34051	-88.1525	1
0.367264	116.912	1
0.33847	9.49633	1
0.342527	173.848	1
-0.376435	-31.8998	-0.047619
-0.353558	-31.8998	-0.047619
-0.368551	177.66	-0.047619
-0.362702	39.1983	1
0.336428	-105.754	-0.0190476
0.346419	-50.8083	1
-0.359099	-75.6643	-0.047619
-0.37053	-140.84	-0.047619
-0.362702	-42.1987	-0.047619
0.330259	96.1045	1
-0.376435	66.47	1
-0.357336	66.47	-0.047619
-0.359099	-154.813	-0.0380952
-0.341256	-154.813	-0.0380952
0.363353	97.693	-0.047619
0.34051	-7.24711	1
0.359418	30.0213	1
0.34051	-37.2109	1
0.34051	-2.73689	1
-0.375027	-79.6236	1
-0.362702	-27.0398	1
0.33847	1.25714	1
0.334374	163.328	-0.0666667
-0.364613	-6.58598	-0.047619
-0.351554	62.8395	1
0.355514	5.84503	-0.0380952
0.33847	144.04	-0.047619
-0.352912	160.672	-0.0380952
-0.339997	160.672	1
0.332005	152.97	-0.047619
0.333744	87.0019	1
-0.328008	89.4507	-0.0380952
-0.353787	111.6	-0.0380952
0.328334	-22.8482	1
0.318372	62.8943	1
0.332005	62.8943	-0.047619
0.343031	170.324	-0.047619
0.3508	-5.74736	-0.047619
-0.338089	-6.43189	1
-0.349013	-6.43189	-0.0380952
-0.330048	53.8095	-0.0380952
-0.345312	-27.0623	-0.047619
0.3508	36.7192	1
-0.349013	101.288	-0.047619
-0.339997	73.5872	-0.047619
-0.339997	97.1374	-0.0666667
0.344976	-172.64	-0.047619
-0.338089	145.529	-0.047619
0.320388	-55.6596	1
0.318372	-106.289	-0.0380952
0.333744	-88.1743	1
0.343031	72.6342	1
0.346924	-96.3566	-0.047619
-0.35095	-160.089	1
0.332005	-167.495	-0.0380952
0.320388	30.9035	-0.0714286
0.330211	30.9035	-0.0714286
-0.347123	151.12	-0.0380952
-0.356837	151.12	-0.0380952
-0.3367	95.3554	-0.0380952
-0.341812	124.117	1
-0.360742	143.967	-0.0285714
0.3508	-86.8772	1
0.322394	-86.8772	1
-0.360742	150.936	1
-0.332077	143.245	-0.0380952
0.3355	-15.5084	-0.047619
0.346924	179.139	1
0.337304	-34.1542	1
-0.360742	118.161	-0.047619
0.337304	148.809	-0.047619
0.324399	-119.266	1
0.348862	108.845	-0.0380952
-0.332077	122.629	1
0.330191	-94.3851	-0.047619
0.339177	143.558	-0.047619
0.326381	143.558	-0.047619
-0.336113	-91.5452	-0.0190476
-0.338089	23.5266	-0.047619
0.332005	-42.681	-0.0714286
0.341089	130.694	-0.047619
0.3355	106.89	1
-0.35095	93.7491	1
-0.349013	-117.919	-0.0380952
0.320388	-26.1643	1
0.314336	148.744	1
0.333744	-158.381	1
0.330211	-158.381	-0.0380952
0.320388	-110.916	1
-0.352912	-118.97	1
-0.349006	159.669	-0.047619
-0.345312	-152.482	1
-0.334105	-140.074	-0.047619
-0.349013	-16.7503	1
