pol	phi	weight
-0.393435	-79.9157	-0.065
-0.406199	-44.5126	1
-0.398605	153.909	1
-0.372508	133.057	1
0	124.33	1
0	124.33	-0.065
0.399367	-62.3391	1
0.37114	-62.3391	-0.065
-0.386056	87.0496	-0.065
-0.391631	-62.3171	1
-0.401772	49.3245	1
-0.400216	156.479	1
-0.395253	-158	-0.065
-0.385286	-178.678	1
-0.379804	-178.678	-0.065
0.38574	-12.9268	-0.065
0.366054	142.509	-0.065
0.38211	-71.1981	-0.065
0.375273	-113.116	1
0.346924	139.006	1
0.393319	125.734	1
0.369786	125.734	1
0.346924	125.734	-0.065
0.395875	-48.904	-0.065
0.371627	-18.8122	1
-0.40281	-87.8196	-0.065
-0.38348	-87.8196	-0.065
-0.395253	-87.8196	1
0.396371	112.843	-0.065
-0.40281	-95.1459	1
-0.358661	-58.8924	1
-0.368472	-122.792	1
-0.368472	-122.792	-0.065
-0.356837	-122.792	-0.065
-0.388809	-87.1486	1
0.383469	48.9293	1
0.369786	103.895	1
-0.401817	13.1077	1
0.371627	96.41	1
-0.376074	-91.7494	1
-0.38431	-118.687	-0.065
-0.380516	-118.687	1
-0.382417	51.4605	-0.065
0.390273	-59.4446	1
-0.406392	153.063	-0.065
-0.403991	153.063	-0.065
-0.402586	153.063	-0.065
-0.39517	153.063	1
0.382962	-52.1434	1
0.385613	-52.1434	-0.065
-0.368849	36.2699	1
-0.401531	83.6993	1
-0.40539	83.6993	-0.065
-0.404799	83.6993	-0.065
-0.398479	83.6993	-0.065
-0.407205	-109.08	1
-0.407354	-109.08	-0.065
0.34082	-32.0453	1
0.387885	87.2628	-0.065
0.389499	80.9395	-0.065
0.395579	50.1526	1
0.369374	-88.0526	1
0.358744	8.26894	-0.065
0.395579	87.2669	-0.065
-0.3866	77.6416	-0.065
0.373034	-134.383	1
-0.388058	-112.607	-0.065
-0.401672	-110.813	1
0.376632	25.7967	1
0.394078	31.3613	1
-0.402432	-156.014	-0.065
0.376639	98.1025	1
0.373034	-86.5249	-0.065
-0.3866	-178.547	-0.065
0.370999	19.1692	1
0.358744	-59.4953	1
-0.37496	169.073	-0.065
-0.409586	-166.859	1
0.396385	35.5034	1
-0.400856	-151.543	1
-0.410164	-26.6021	-0.065
0.3694	-126.071	-0.065
0.396373	-127.293	-0.065
0.383555	-127.293	-0.065
0.397686	-57.0256	1
0.386792	-57.0256	-0.065
0.389775	-42.7199	1
0.365998	-42.7199	-0.065
-0.41129	74.2474	1
0.365998	-159.561	-0.065
0.365998	-40.2778	-0.065
0.377653	115.741	1
0.371852	50.5134	1
-0.398479	105.176	-0.065
-0.386183	118.896	1
0.3682	93.7699	1
0.375473	-135.88	1
-0.406257	111.482	1
-0.398479	33.1387	1
0.383986	135.682	1
0.366409	-44.23	-0.065
-0.4022	64.7589	1
0.393216	-88.5452	1
0.392992	-179.976	-0.065
0.3682	-179.976	1
0.353693	-83.1608	1
0.394913	145.698	1
-0.406257	102.879	-0.065
0.379011	-127.315	1
0.380714	-168.818	-0.065
0.395761	-174.819	-0.065
0.389867	-65.7673	1
-0.398479	-52.2112	-0.065
-0.407391	108.585	-0.065
-0.403991	86.6913	-0.065
0.395792	6.09669	-0.065
-0.383554	77.0271	1
0.375473	28.1324	-0.065
-0.392956	-19.132	-0.065
0.3911	15.7736	-0.065
-0.403521	-25.1259	1
-0.401269	-103.352	-0.065
-0.393682	-122.779	-0.065
-0.399395	61.8124	1
-0.403292	104.813	-0.065
0.395761	45.5355	1
0.383986	51.7237	1
-0.400824	-112.768	-0.065
0.361252	-9.79937	-0.065
0.39324	-70.354	1
-0.395463	155.682	1
-0.388773	155.682	-0.065
-0.392956	-131.208	1
0.37762	55.7146	1
-0.382178	111.622	1
0.395865	123.287	1
-0.36031	-5.85515	1
-0.374853	-5.85515	-0.065
-0.398502	-35.3705	1
-0.380366	-35.3705	-0.065
0.375888	-107.496	-0.065
0.356099	-107.496	1
0.395865	25.8011	1
0.395865	25.8011	-0.065
-0.387419	12.8777	1
-0.383631	169.041	-0.065
-0.373017	-87.2023	1
-0.400953	-93.4843	-0.065
0.354257	70.071	1
-0.373017	129.035	1
-0.397781	69.5489	1
0.377664	27.9706	1
0.352361	61.2774	1
-0.401273	51.6887	1
-0.402655	-140.908	-0.065
-0.393611	-102.5	1
-0.376811	-102.5	-0.065
-0.381461	94.221	1
-0.402348	-129.422	-0.065
-0.383622	-129.422	1
0.39038	28.8793	1
-0.402935	-164.867	1
-0.401737	148.129	-0.065
-0.396556	-162.214	1
-0.393611	-162.214	-0.065
-0.402935	90.1144	-0.065
-0.387084	19.4085	1
-0.385347	19.4085	-0.065
0.363031	5.92645	1
-0.396502	16.2447	1
0.393821	79.8642	-0.065
-0.398961	126.652	1
-0.400953	152.919	-0.065
-0.3985	-34.1801	-0.065
-0.396682	157.374	-0.065
-0.3657	142.669	1
0.391816	154.686	1
0.361929	-109.475	1
-0.391712	115.843	-0.065
-0.393133	115.843	1
-0.390202	31.4712	-0.065
-0.36954	31.4712	-0.065
-0.393133	69.2998	-0.065
-0.394453	-71.7318	-0.065
-0.396682	-152.02	-0.065
-0.376512	106.335	-0.065
-0.40017	-34.6232	-0.065
-0.395682	-34.6232	-0.065
-0.380034	-34.6232	1
-0.381818	-146.552	-0.065
0.349467	-172.717	-0.065
0.367436	1.06607	1
-0.376162	173.536	1
0.352125	18.8699	-0.065
-0.400149	-54.0277	-0.065
-0.379817	-54.0277	-0.065
-0.386826	-160.737	1
-0.391575	-160.737	-0.065
0.382248	170.233	1
0.364576	170.233	-0.065
0.386796	-111.484	-0.065
0.362721	-111.484	1
0.386796	38.1548	-0.065
0.364569	38.1548	1
-0.395896	-22.7308	-0.065
0.346374	111.34	1
0.353974	111.34	-0.065
0.378936	107.871	-0.065
-0.361782	161.363	1
0.394346	27.2547	1
0.35023	-115.8	-0.065
0.357427	87.7456	1
-0.370027	92.0381	-0.065
-0.379817	92.0381	1
-0.376162	92.0381	-0.065
0.346374	-9.74128	1
0.394079	-2.54722	-0.065
-0.367174	-177.578	-0.065
-0.368871	-177.578	-0.065
-0.399281	-68.6346	-0.065
-0.386826	-68.6346	1
-0.376162	-36.712	-0.065
-0.395896	2.33815	1
-0.399392	2.33815	-0.065
-0.393028	2.33815	-0.065
-0.357908	2.33815	-0.065
-0.399863	100.228	1
-0.393028	134.96	-0.065
-0.393028	134.96	-0.065
0.393839	12.6496	1
0.346374	176.637	1
-0.366511	178.733	1
-0.365465	178.733	1
-0.394398	-147.557	1
-0.399392	-11.1881	1
0.37548	14.9353	-0.065
0.352125	14.9353	-0.065
-0.386826	89.1372	1
-0.40016	87.9048	-0.065
0.370102	60.3474	1
0.346374	60.3474	-0.065
0.393839	114.807	1
-0.391575	-78.6985	1
0.394308	-22.888	1
0.388159	-22.888	-0.065
0.37548	-157.901	-0.065
0.392547	-168.032	1
-0.399281	-168.436	-0.065
-0.372456	-168.436	1
0.394346	-167.969	1
-0.400149	95.922	-0.065
0.353974	-133.049	-0.065
-0.376162	134.896	1
0.394193	154.169	1
0.386796	-48.1135	-0.065
-0.395896	126.147	1
0.370102	-85.0404	1
0.394193	-28.2049	-0.065
-0.357908	160.402	-0.065
-0.400149	129.519	-0.065
-0.385124	136.679	1
0.394079	84.3808	1
-0.381611	163.015	1
0.37548	101.869	1
-0.361782	93.1366	1
0.346374	-81.4092	1
-0.399863	77.7695	1
0.364576	10.1079	-0.065
0.353974	10.1079	1
-0.393028	-49.5777	-0.065
0.368275	130.515	1
-0.400149	-0.979909	1
-0.399863	-103.852	-0.065
-0.393028	-106.786	1
0.382248	-100.594	-0.065
-0.40016	-2.14467	1
-0.396816	-90.2237	1
-0.368871	50.1522	-0.065
0.366428	150.589	1
0.346374	-132.563	-0.065
0.368275	-52.7491	1
-0.400149	-146.944	1
-0.370629	70.3485	1
-0.368871	-178.469	1
0.394346	-136.56	-0.065
0.394079	-76.4117	-0.065
0.390594	-128.342	-0.065
0.382248	-128.342	1
0.388159	-128.342	-0.065
-0.377997	154.989	1
-0.399392	166.481	1
-0.372456	-52.5363	-0.065
0.360897	-151.044	-0.065
-0.365465	-111	1
-0.393028	-27.6761	1
-0.393028	96.5619	-0.065
-0.397835	96.5619	-0.065
-0.394066	-92.0639	1
-0.379817	-92.0639	-0.065
-0.365465	-45.3531	-0.065
-0.40016	-20.8122	-0.065
-0.395671	-169.193	-0.065
0.388159	55.0924	-0.065
0.37548	55.0924	-0.065
-0.357908	43.3567	1
0.353974	-142.979	1
-0.399863	-28.9866	1
-0.399863	-129.282	1
0.360897	-57.5042	-0.065
0.391638	-127.609	-0.065
-0.395504	-90.158	1
-0.385124	-13.8894	1
0.392898	57.2673	1
0.353261	57.2673	-0.065
0.343895	-80.1476	1
0.379995	-18.9059	1
0.351492	-138.099	1
0.369466	-31.1558	1
-0.377286	-177.831	-0.065
0.379995	-50.7347	-0.065
-0.396648	-110.217	1
-0.373582	74.4481	-0.065
-0.387849	74.4481	1
