# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = stan_file_model
# start_datetime = 2022-04-11 16:42:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/s0/1b5b1rv519lbn0jf9y1nplvc0000gn/T/tmprkdt6u2a/ibqqr98i.json
# init = 2 (Default)
# random
#   seed = 99797
# output
#   file = /Users/jakob/Documents/Studium/master_thesis/bayes/noisy_model/csv_files/stan_file-20220411184233_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,y_tilde.1,y_tilde.2,y_tilde.3,y_tilde.4,y_tilde.5,y_tilde.6,y_tilde.7,y_tilde.8,y_tilde.9,y_tilde.10,y_tilde.11,y_tilde.12,y_tilde.13,y_tilde.14,y_tilde.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15
-11.1369,0.804365,0.817341,3,7,0,13.9672,0.991587,0.948828,1.69933,1.46904,1.51701,0.351776,0.446358,0.0172092,0.554216,1.11862,1.61022,1.91718,1.75585,0.269786,-0.327379,-0.332594,0.276856,-0.0951983,-1.1395,0.911113,0.109652,-3.23116,-0.0312649,0.169984,-0.115946,0.0628174,0.297704,-0.514334,0.156897,0.264872,0.545853,0.2802,1.94042,1.69803,1.08938,0.412016,-0.00291399,0.0474409,0.538463,1.2301,1.78423,1.92995,1.59602,0.945693,0.296896,-0.0331872,0.116815
-11.2276,0.998264,0.817341,3,7,0,11.2575,1.17391,1.0905,2.27289,2.30795,1.11439,0.468078,0.0496804,0.0815922,0.701856,1.27163,2.06315,1.98296,1.64708,1.03425,0.222061,0.441046,-0.248065,0.49093,0.151444,0.345517,0.41296,-2.94895,-0.222754,-0.207865,-0.936777,0.411362,-0.874351,0.564805,-0.229852,0.230575,0.47071,0.265156,2.26442,1.97747,1.2569,0.454986,-0.0362379,0.0233758,0.604684,1.4235,2.07952,2.25203,1.8567,1.08679,0.318698,-0.0720775,0.105506
-11.6921,0.934879,0.817341,3,7,0,12.6996,0.975577,0.930649,1.6035,1.72178,1.02377,0.586313,0.390576,0.175801,0.610724,1.01836,1.48266,2.21772,1.50772,0.745846,0.312998,-0.19704,0.0943854,-0.266867,-1.34526,0.905434,0.0328174,-3.20689,-0.0588768,0.225098,-0.0479413,-0.0546936,0.340252,-0.720816,0.189639,0.275492,0.542254,0.274083,1.90623,1.66776,1.06893,0.402505,-0.0057252,0.0438166,0.526911,1.20738,1.75257,1.89593,1.56739,0.927565,0.289243,-0.0355096,0.112071
-10.845,1,0.817341,2,7,0,11.6843,1.14144,1.08535,2.39693,2.20636,1.11249,0.681832,0.339047,0.144437,0.476412,1.74867,2.4553,2.31115,2.0441,1.09387,0.0598543,0.000374515,0.389657,0.519491,0.0663873,0.408366,0.487318,-3.16829,-0.0289543,-0.262589,-0.860928,0.439105,-0.667453,0.521307,-0.211983,0.201218,0.526258,0.293064,2.22679,1.94778,1.24715,0.467417,-0.0102177,0.0477468,0.612973,1.40913,2.04701,2.21475,1.83035,1.08174,0.334899,-0.0450658,0.127605
-10.1077,0.942414,0.817341,2,3,0,11.6542,1.11437,1.02727,2.36689,1.58066,1.07755,0.573049,-0.454677,0.0918039,0.672461,1.81481,1.87198,1.73782,2.14884,0.730012,0.357195,0.229256,0.41681,0.490375,-0.218321,0.721033,0.201423,-2.8988,-0.300139,0.0251178,-0.54418,0.43714,-0.266058,0.31412,-0.028171,0.268106,0.460567,0.245477,2.14164,1.86925,1.18523,0.423995,-0.0423113,0.0142784,0.566099,1.34338,1.96612,2.12988,1.75461,1.02375,0.294621,-0.0763329,0.0922424
-10.1884,0.941437,0.817341,1,3,0,10.7881,1.04127,0.997243,2.34654,1.44584,0.868555,0.410311,-0.00239508,-0.0949267,0.682831,1.32747,2.44973,2.02099,1.50812,0.617671,0.232621,-0.185359,-0.336583,0.280988,-0.625557,0.844684,0.270516,-3.23747,-0.00685531,0.0238993,-0.333884,0.312603,0.0895556,-0.0252588,0.0509272,0.240694,0.544646,0.288392,2.03851,1.78399,1.14484,0.433535,-0.00218435,0.0506934,0.566318,1.29261,1.87451,2.02753,1.67686,0.993951,0.312647,-0.0339743,0.123543
-10.4878,0.966284,0.817341,2,7,0,10.6669,1.04214,1.06037,2.21824,1.50901,1.19725,0.413793,0.0649523,0.102265,0.590957,1.52188,1.93053,2.03746,1.61603,0.875249,0.836269,0.0413642,0.286146,0.433381,-0.311279,0.622964,0.636392,-3.79731,0.393241,-0.373677,-0.601024,0.413128,-0.116283,0.2623,-0.128964,0.113877,0.600091,0.337419,2.10251,1.84777,1.20809,0.49619,0.0601062,0.113028,0.629083,1.35598,1.93836,2.09151,1.74056,1.05707,0.3752,0.0282897,0.185939
-13.8217,0.687233,0.817341,2,7,0,14.2626,0.953289,1.13411,2.19437,2.04421,1.13104,0.58392,0.539172,0.183891,0.788367,1.45843,2.28498,2.24975,1.86374,1.01514,0.229995,0.211841,0.0609198,0.404036,-0.28196,0.260712,0.911006,-5.41468,0.830084,-1.304,-0.837102,0.41192,-0.0659766,0.320133,-0.399537,-0.315846,0.36512,0.258751,2.0874,1.85438,1.26924,0.618036,0.219132,0.267542,0.739599,1.40453,1.93726,2.07735,1.75631,1.1311,0.507362,0.190028,0.334236
-10.0579,1,0.817341,2,3,0,13.3528,1.08397,1.03136,2.23441,1.97951,1.03994,0.465398,-0.00528286,0.178216,0.427372,1.48704,1.60475,2.24875,2.05741,1.31214,0.382546,-0.790185,0.00146183,0.455078,-0.299701,0.721895,0.345794,-3.17829,-0.0422365,-0.0711086,-0.524167,0.419557,-0.162445,0.255714,-0.0401003,0.23059,0.531348,0.286362,2.11533,1.85036,1.18501,0.444535,-0.00905227,0.0459939,0.582763,1.33884,1.9446,2.10389,1.73885,1.02793,0.318689,-0.0421459,0.121831
-14.7796,0.611083,0.817341,2,3,0,15.0263,0.852486,1.06881,2.08375,1.48113,1.28033,0.742331,0.693332,0.413896,0.961642,1.02812,1.98108,1.47008,1.57821,0.943589,0.406927,0.0884384,0.189555,-0.188637,-1.04311,0.703689,0.909993,-5.7665,0.825668,-1.08075,-0.405084,0.0724121,0.321724,-0.321736,-0.158547,-0.319797,0.244089,0.228351,1.92129,1.71291,1.18964,0.607299,0.250577,0.293868,0.716008,1.31062,1.78702,1.9123,1.62521,1.06611,0.508328,0.22455,0.35351
-12.7606,1,0.817341,1,1,0,14.5348,0.911588,1.0615,1.44497,2.01875,1.25542,0.676623,0.329067,0.303527,0.61419,1.45074,2.23564,1.95367,1.41184,1.45305,0.576394,-0.046482,0.046228,0.0492658,-0.814835,0.699363,0.868063,-5.0612,0.800824,-0.801287,-0.443976,0.203857,0.240604,-0.135489,-0.133949,-0.144174,0.453342,0.304723,1.97309,1.75026,1.19071,0.567997,0.186542,0.232835,0.684242,1.32008,1.82951,1.96347,1.65648,1.05862,0.462164,0.158712,0.296612
-10.1076,1,0.817341,2,3,0,12.2964,1.09858,0.998744,1.95246,2.2489,0.888215,0.163604,0.197259,0.135153,0.250165,1.34148,1.97167,2.03662,1.37674,0.891128,0.755241,0.169926,0.129366,0.423769,-0.398826,0.820976,0.0452198,-2.78971,-0.426222,0.141917,-0.404053,0.396395,-0.0954321,0.160637,0.0476426,0.291581,0.427516,0.220073,2.09732,1.82879,1.15446,0.404011,-0.0556892,9.89357e-05,0.544102,1.31037,1.92429,2.08573,1.71577,0.995272,0.276469,-0.0892288,0.0769584
-10.2236,0.93893,0.817341,2,3,0,10.6895,1.0816,1.05324,2.22362,1.6548,1.12678,0.374942,0.0477025,0.321848,0.631788,1.55895,1.89474,1.98727,1.19099,1.18208,0.540193,-0.0447786,0.108373,0.482434,-0.213307,0.63021,0.488916,-3.38866,0.131001,-0.213969,-0.619723,0.436049,-0.239454,0.330088,-0.1059,0.187061,0.566702,0.311369,2.13483,1.87045,1.20655,0.467695,0.0151005,0.0700263,0.605621,1.36004,1.96448,2.12342,1.75918,1.04982,0.342125,-0.0179207,0.145698
-13.326,0.760178,0.817341,2,3,0,13.3746,1.28911,1.07661,2.36356,1.65266,1.04495,0.334641,-0.371402,-0.130567,0.189594,1.43417,2.3914,2.55609,1.75192,0.98095,0.180994,-0.0434016,-0.0355504,0.287828,0.308148,0.329259,-0.174649,-1.9999,-1.44684,0.146884,-1.03957,0.265958,-1.52197,0.608943,-0.18015,0.333351,3.16406e-05,0.033932,2.36572,2.05061,1.25933,0.378728,-0.1607,-0.0952363,0.543115,1.44228,2.16267,2.35212,1.91799,1.07253,0.229066,-0.200056,-0.00504689
-10.7868,0.987844,0.817341,3,7,0,13.6452,1.1847,1.03155,1.78793,2.29694,1.25003,0.740209,0.165807,-0.0818911,0.348346,1.33663,1.26736,1.5778,1.95757,1.04864,0.0711089,-0.254816,0.0381426,0.522938,-0.00163971,0.662302,-0.0718851,-2.40002,-0.875613,0.156137,-0.65505,0.447216,-0.610004,0.465006,-0.0397296,0.316101,0.257092,0.140993,2.21625,1.92666,1.19948,0.390191,-0.105548,-0.0453862,0.541264,1.3676,2.02965,2.20375,1.80479,1.0278,0.252651,-0.141717,0.0374987
-10.6488,1,0.817341,3,7,0,10.839,1.17497,1.02495,1.80876,2.30522,1.00028,0.612598,0.0111842,0.0637892,0.928548,2.01694,1.80423,1.96776,1.86304,0.615954,0.643801,-0.443677,0.144845,0.524346,-0.0500208,0.696154,-0.0835006,-2.42081,-0.851728,0.168829,-0.611428,0.45045,-0.528179,0.431195,-0.0211002,0.316272,0.268556,0.144518,2.19992,1.91271,1.1915,0.388866,-0.102799,-0.043132,0.538698,1.35825,2.01486,2.18753,1.79184,1.02124,0.252456,-0.138671,0.0390718
-10.6775,0.994636,0.817341,3,7,0,10.7965,1.17461,1.01225,2.05434,2.51577,1.46048,0.226238,-0.000551158,-0.342499,0.537223,1.61942,2.34967,2.72695,1.72716,1.12709,0.499011,-0.343798,-0.0280217,0.522029,-0.0974803,0.745164,-0.196557,-2.32794,-0.984972,0.228653,-0.553358,0.450495,-0.464887,0.393849,0.0135187,0.326233,0.220868,0.115884,2.18686,1.89974,1.17875,0.376356,-0.11516,-0.055511,0.526142,1.34544,2.00185,2.17447,1.7789,1.00854,0.239987,-0.151021,0.0266677
-13.5068,0.830132,0.817341,3,7,0,14.1706,0.883091,0.932595,1.37945,1.66835,1.02406,0.787093,0.210228,0.176362,0.682197,2.11847,1.68736,1.68736,1.41114,0.613837,1.061,0.0334255,0.147129,-0.822756,-1.85382,0.895473,0.410053,-4.03255,0.479089,0.0193503,0.0181489,-0.399906,0.378028,-1.19617,0.185805,0.166661,0.597951,0.339467,1.81569,1.59982,1.05777,0.45452,0.0849902,0.129835,0.567131,1.18309,1.67659,1.80637,1.50898,0.929803,0.351995,0.0580294,0.191619
-10.8671,0.973309,0.817341,2,3,0,14.7091,1.17396,0.987869,2.52399,1.97281,1.20311,0.377143,0.331786,0.00387841,0.78628,0.808876,1.99977,2.15422,1.19723,1.23157,0.347183,0.0835213,0.0211646,0.509038,-0.195065,0.821481,-0.430753,-2.15405,-1.25527,0.332893,-0.447287,0.443261,-0.350002,0.312311,0.0746439,0.339882,0.120253,0.0554686,2.16183,1.87487,1.15427,0.352328,-0.138916,-0.0792997,0.502031,1.32088,1.97692,2.14944,1.7541,0.984158,0.216034,-0.174757,0.0028335
-11.8454,0.887694,0.817341,2,3,0,12.4877,1.02733,1.11439,2.04994,2.42252,1.10311,0.463495,0.165606,0.286068,0.862761,1.48902,1.6928,2.57028,1.89766,0.987054,0.150614,-0.00399654,-0.00466675,0.490468,-0.132307,0.324688,0.848325,-4.45817,0.681295,-0.843594,-0.843698,0.444637,-0.270236,0.411659,-0.320257,-0.0660123,0.567164,0.336147,2.14172,1.8906,1.26001,0.558228,0.128341,0.180511,0.689234,1.40581,1.97991,2.13089,1.78492,1.11114,0.438958,0.0969762,0.252386
-11.3269,1,0.817341,2,3,0,11.8103,1.12159,0.93222,2.05894,2.10754,1.1874,0.430943,0.18055,-0.0851067,0.500007,1.22849,2.06466,2.00054,1.96662,1.36345,0.147436,-0.383812,0.00302146,0.324086,-0.649013,0.910831,-0.72403,-2.11551,-1.35087,0.456048,-0.181654,0.318016,0.0478843,-0.0923621,0.187747,0.345947,0.103135,0.0232021,2.05381,1.77965,1.0912,0.325032,-0.144296,-0.0873398,0.468056,1.25037,1.87715,2.04197,1.66426,0.928674,0.194819,-0.178538,-0.00887071
-12.6169,0.918223,0.817341,2,3,0,13.638,1.01839,0.886091,1.546,1.69425,1.20041,0.399095,-0.375389,-0.024399,0.62985,0.874627,1.74916,1.54529,1.15305,0.63779,0.432026,0.200478,-0.67491,-0.276164,-1.43186,0.850648,-0.616104,-2.50805,-0.815311,0.466918,0.038727,-0.0888123,0.342461,-0.848606,0.253877,0.339671,0.326271,0.127466,1.90449,1.65555,1.03044,0.334767,-0.0913802,-0.039664,0.464633,1.17497,1.74408,1.89374,1.55078,0.882872,0.216535,-0.122472,0.0315855
-10.0789,0.926105,0.817341,2,3,0,13.9937,1.0882,0.999789,1.87254,2.20514,1.33063,0.332561,-0.319315,0.248689,0.38879,0.889512,1.58014,2.40553,1.70996,1.02193,0.28623,-0.172566,0.0570829,0.405245,-0.431416,0.822104,0.0990351,-2.87933,-0.332386,0.11463,-0.396371,0.385942,-0.0630783,0.135276,0.0449481,0.281912,0.456727,0.236623,2.08799,1.82199,1.15404,0.410676,-0.0446813,0.0105797,0.549443,1.30847,1.91659,2.07651,1.71004,0.996349,0.284339,-0.077904,0.0867129
-10.2117,0.990671,0.817341,2,3,0,10.2414,1.03626,0.998737,2.35172,1.93147,0.941449,0.342232,0.2681,-0.0518766,0.635874,1.2479,1.88213,2.29182,1.57596,1.35644,0.494048,-0.212059,-0.291114,0.270483,-0.637917,0.842888,0.299865,-3.29225,0.037617,0.00383643,-0.334164,0.306902,0.0991334,-0.0345161,0.0471699,0.232724,0.554166,0.294889,2.03499,1.78169,1.14562,0.437742,0.00412026,0.0567435,0.569886,1.29268,1.87178,2.02406,1.67509,0.995461,0.317436,-0.0275167,0.129243
-10.5183,0.95142,0.817341,3,7,0,10.7217,1.02622,1.05243,2.00319,1.58367,1.22658,0.570688,0.559923,0.0860912,0.760786,2.06414,1.99,2.39981,1.84251,1.36941,0.518235,-0.0319049,0.335465,0.385143,-0.403537,0.669237,0.639509,-3.86599,0.427706,-0.3641,-0.544833,0.386535,-0.0336534,0.18836,-0.103912,0.107725,0.601322,0.33938,2.07864,1.8278,1.19789,0.496866,0.0674445,0.119558,0.627729,1.34353,1.91701,2.06782,1.72222,1.04918,0.377725,0.036114,0.191355
-10.0954,0.937555,0.817341,2,3,0,11.228,1.11301,1.02161,2.55004,2.12687,0.833335,0.243433,0.39436,-0.112021,0.683848,1.68768,1.95782,2.0097,1.51792,0.631772,-0.12633,-0.0106407,-0.0987762,0.482168,-0.246587,0.742894,0.164343,-2.86304,-0.338802,0.053243,-0.517553,0.432353,-0.237224,0.290473,-0.0123461,0.274677,0.449888,0.238262,2.13462,1.86255,1.17937,0.419067,-0.0466708,0.00984991,0.560997,1.33733,1.95931,2.12287,1.74805,1.01809,0.28985,-0.0806509,0.0877187
-10.7244,0.938016,0.817341,2,3,0,10.7502,1.06337,1.082,1.59359,2.06846,0.992399,0.433788,0.36029,0.104771,0.535376,0.855523,1.96806,2.04705,2.14123,1.70909,0.337936,-0.138571,0.765812,0.494371,-0.152522,0.494493,0.68125,-3.80901,0.405713,-0.466718,-0.732161,0.443717,-0.283926,0.385128,-0.201137,0.0949332,0.600232,0.33884,2.14537,1.88544,1.23273,0.506327,0.0613605,0.115361,0.641928,1.38364,1.97788,2.13415,1.77604,1.07864,0.382873,0.0288958,0.189757
-10.5092,0.939234,0.817341,3,7,0,11.5745,1.06878,0.959661,1.93235,1.33469,1.14581,0.382232,0.262843,-0.0384975,0.618953,1.36387,1.99202,2.09925,1.12514,1.04773,0.932473,-0.204132,-0.315067,0.250306,-0.717839,0.899288,-0.153308,-2.70561,-0.538044,0.26827,-0.224416,0.281197,0.117729,-0.131244,0.135985,0.312174,0.400745,0.194095,2.02844,1.76719,1.11116,0.381063,-0.066167,-0.0118924,0.517353,1.26283,1.8601,2.01716,1.65724,0.956283,0.256981,-0.0987968,0.062882
-12.0038,0.703178,0.817341,2,3,0,13.9174,1.2314,0.984241,2.33154,2.18193,1.14559,0.0477408,0.216196,-0.220291,0.310297,1.28488,2.17499,2.26745,1.79755,1.06356,0.560768,0.0317916,0.160088,0.523077,-0.0431803,0.809155,-0.808863,-1.74985,-1.96346,0.434382,-0.501108,0.449378,-0.604337,0.420369,0.0835651,0.346465,-0.189603,-0.100396,2.21564,1.91464,1.15879,0.317603,-0.197677,-0.135144,0.474631,1.33354,2.02169,2.20265,1.78796,0.980348,0.17464,-0.235272,-0.0489923
-10.7857,1,0.817341,2,3,0,12.1744,1.08793,1.08895,2.09142,1.88279,1.1091,0.519703,-0.589362,0.123008,0.816413,1.54438,2.602,1.92473,1.95082,1.44456,0.526139,0.0814676,0.234502,0.518198,-0.0563376,0.432984,0.653633,-3.6553,0.320155,-0.44306,-0.801519,0.450748,-0.422313,0.450407,-0.22529,0.117555,0.593139,0.332917,2.17688,1.91095,1.24316,0.49998,0.0447348,0.0999822,0.638713,1.39755,2.00553,2.1654,1.79903,1.08551,0.373674,0.0115202,0.176097
-11.3602,0.967305,0.817341,3,7,0,11.7428,1.03318,0.92367,1.95411,2.30472,0.957013,0.287677,-0.160854,0.141819,1.00511,1.17582,2.01137,1.71718,1.67337,0.614421,0.456785,-0.449664,-0.530034,-0.0201503,-1.09853,0.906207,-0.310828,-2.69111,-0.572834,0.356413,-0.0752336,0.0963076,0.272337,-0.500646,0.201509,0.322935,0.398609,0.182027,1.95685,1.7043,1.07012,0.364344,-0.0679892,-0.0155224,0.496095,1.21674,1.79412,1.94595,1.59801,0.920404,0.244395,-0.0995321,0.0567613
-11.5686,0.973107,0.817341,1,1,0,11.6961,1.02385,0.917625,2.17739,1.22255,0.889963,0.167064,0.331977,-0.0898547,0.902708,1.24637,1.65496,2.2673,1.93429,0.858903,0.206639,-0.198627,0.308288,-0.0902329,-1.18479,0.900517,-0.320528,-2.7143,-0.549423,0.36485,-0.0498556,0.0487409,0.296644,-0.585536,0.211015,0.322865,0.407814,0.185594,1.94147,1.6912,1.06275,0.363351,-0.0650777,-0.0130848,0.493911,1.20805,1.78021,1.93067,1.58587,0.914389,0.244485,-0.0963357,0.0585461
-10.1827,0.989506,0.817341,3,7,0,12.0401,1.03819,1.02034,2.45993,1.64323,1.19496,0.392597,-0.123325,0.104027,0.668211,0.914357,1.55723,1.83698,1.76698,1.05688,0.119478,-0.2722,0.433163,0.336538,-0.516958,0.783136,0.433359,-3.46658,0.174988,-0.119217,-0.422258,0.35175,0.0309793,0.0794681,-0.00948879,0.195677,0.577808,0.314461,2.05852,1.80475,1.1675,0.458298,0.0238685,0.0765898,0.590688,1.31483,1.895,2.04757,1.69795,1.01706,0.337768,-0.0078274,0.149224
-11.4143,0.81076,0.817341,3,7,0,12.6614,1.05839,0.919531,1.46544,1.72985,1.10001,0.203334,-0.223769,-0.136886,0.684332,1.34518,1.6122,2.14308,1.45225,0.807652,0.659767,-0.058667,0.15253,0.0690075,-1.00324,0.905845,-0.49036,-2.47007,-0.845916,0.410561,-0.084233,0.150699,0.234199,-0.417689,0.208221,0.33631,0.304939,0.12719,1.97792,1.71921,1.06955,0.346555,-0.0963282,-0.042581,0.481521,1.21976,1.81122,1.96675,1.61033,0.916185,0.223679,-0.128641,0.0314666
-10.0444,1,0.817341,2,3,0,11.2739,1.09352,1.01129,2.32986,1.49319,1.25355,0.608544,0.240485,-0.30777,0.509548,1.47097,2.22952,2.27739,1.61242,0.570912,-0.0775142,-0.203773,0.00560239,0.437494,-0.357959,0.786903,0.166109,-2.93201,-0.274586,0.0654654,-0.449817,0.406615,-0.122721,0.20008,0.0153726,0.271277,0.471664,0.247828,2.10481,1.83751,1.16629,0.419299,-0.038284,0.0172471,0.558744,1.32148,1.93257,2.09327,1.72502,1.00784,0.292344,-0.0716691,0.0937524
-10.0976,0.983521,0.817341,1,3,0,10.2039,1.09181,1.03879,1.92015,1.54492,1.12481,0.500882,-0.119696,0.119576,0.291037,0.750365,1.90782,2.3491,2.07792,0.890204,0.520085,0.120394,-0.0422152,0.477069,-0.241645,0.687711,0.366703,-3.17746,-0.0399455,-0.0963133,-0.567013,0.431833,-0.221872,0.302642,-0.061728,0.22667,0.530772,0.287374,2.13059,1.86371,1.19355,0.447718,-0.00914895,0.0462953,0.586946,1.34849,1.95863,2.11908,1.75139,1.03533,0.320963,-0.0424819,0.122681
-10.2075,0.96664,0.817341,3,7,0,10.4953,1.13144,1.01613,2.03311,2.04402,1.30742,0.635767,0.258649,-0.0719236,0.302464,1.46837,1.67482,1.93808,2.11732,0.711061,-0.14025,0.00668137,0.187438,0.496613,-0.211018,0.753124,0.0418597,-2.67633,-0.542814,0.122666,-0.516441,0.439165,-0.290193,0.314108,0.00278607,0.29645,0.384201,0.20151,2.14757,1.871,1.1765,0.403602,-0.0698498,-0.0123929,0.547884,1.33707,1.96936,2.13563,1.7546,1.01255,0.272245,-0.104393,0.0667658
