lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,y_tilde.1,y_tilde.2,y_tilde.3,y_tilde.4,y_tilde.5,y_tilde.6,y_tilde.7,y_tilde.8,y_tilde.9,y_tilde.10,y_tilde.11,y_tilde.12,y_tilde.13,y_tilde.14,y_tilde.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15
# Adaptation terminated
# Step size = 0.904706
# Diagonal elements of inverse mass matrix:
# 0.00629401, 0.00345513
-10.5014,1,0.904706,2,3,0,11.1443,1.08537,1.07378,2.48149,2.01652,1.22408,0.37225,-0.133441,0.0638261,0.5889,1.62185,2.04113,1.63611,1.41749,0.915055,0.280689,-0.437458,-0.120739,0.506987,-0.119805,0.523014,0.588262,-3.53976,0.242693,-0.342157,-0.722499,0.447726,-0.342338,0.403681,-0.172753,0.1488,0.584013,0.3251,2.15916,1.89385,1.22763,0.486196,0.0320207,0.0871383,0.624603,1.38166,1.9882,2.14771,1.78219,1.07035,0.360187,-0.00111577,0.163074
-11.2457,0.854752,0.904706,1,1,0,11.2574,1.09035,1.10825,2.30307,1.82691,1.60932,0.463385,0.437587,-0.181038,0.908617,0.620308,2.05688,2.13839,1.92646,1.50863,0.0781439,0.310665,0.0511828,0.524251,0.0164099,0.305667,0.727852,-3.81233,0.414825,-0.58107,-0.905051,0.448084,-0.526084,0.499989,-0.296058,0.0730477,0.600124,0.340017,2.1986,1.93208,1.26281,0.517974,0.0617159,0.117086,0.657015,1.41754,2.02687,2.1871,1.81991,1.10481,0.391387,0.0284274,0.19337
-11.0346,0.997578,0.904706,2,3,0,11.6722,1.03958,0.93591,1.91696,1.17153,1.21147,0.34477,-0.517592,0.0589976,0.708463,1.83484,1.9658,1.68536,1.53428,0.985024,0.260316,-0.0965399,-0.369478,0.0591283,-0.989655,0.911118,-0.226808,-2.73976,-0.511602,0.317995,-0.118123,0.152317,0.23857,-0.390776,0.18089,0.316299,0.415432,0.195536,1.97549,1.72138,1.08327,0.373118,-0.0618945,-0.0091025,0.505685,1.2308,1.81175,1.96452,1.61443,0.932624,0.252425,-0.0936328,0.0636292
-11.1518,0.976878,0.904706,2,7,0,11.7238,1.01546,1.08265,2.22198,2.05562,1.13956,0.568039,0.0308281,0.225279,0.572611,1.6167,1.81662,2.60935,1.60721,1.492,-0.168704,-0.0152993,0.616227,0.425268,-0.301781,0.528704,0.779915,-4.25589,0.60801,-0.623252,-0.66971,0.412921,-0.101406,0.280747,-0.203933,0.00751642,0.586926,0.342642,2.09811,1.8499,1.22659,0.532914,0.107993,0.15956,0.662406,1.3707,1.93817,2.0874,1.74543,1.07944,0.415021,0.0769906,0.230605
-10.7517,0.988402,0.904706,2,7,0,11.6098,1.01876,0.956585,1.77329,1.73944,1.11805,0.479214,0.20905,0.277346,0.12775,1.46207,1.86653,1.83441,1.72123,1.34454,0.333189,-0.51643,0.260009,0.0585595,-0.958872,0.907102,0.0538101,-3.07448,-0.164119,0.186969,-0.16566,0.161783,0.238413,-0.345102,0.141878,0.278748,0.512793,0.259834,1.97535,1.72632,1.10099,0.405061,-0.0212413,0.0304936,0.534974,1.24557,1.81489,1.9646,1.62152,0.953365,0.286785,-0.0523442,0.101769
-10.0461,0.759011,0.904706,2,3,0,13.0378,1.08439,1.02819,2.0673,1.64923,1.20062,0.483906,-0.450453,-0.035985,0.574541,1.1135,2.18718,2.20829,1.88836,0.549871,0.915799,-0.402524,-0.033444,0.450678,-0.312418,0.73364,0.323037,-3.14767,-0.0694817,-0.0512585,-0.510853,0.41673,-0.15201,0.244415,-0.0310329,0.236411,0.525067,0.282065,2.11258,1.84751,1.1819,0.441136,-0.0126281,0.0424396,0.579418,1.33579,1.94178,2.10114,1.73596,1.02476,0.315241,-0.0457346,0.118307
-10.5101,0.946215,0.904706,2,3,0,10.5321,1.08102,0.960145,2.25017,1.80439,1.25649,0.147686,-0.239228,-0.2808,0.533531,0.921076,2.09604,2.40545,1.40542,1.173,0.605099,-0.512162,0.104939,0.288755,-0.663892,0.897048,-0.209923,-2.6165,-0.641286,0.288187,-0.238366,0.305033,0.083305,-0.0844891,0.135078,0.31888,0.365599,0.174574,2.04116,1.77692,1.11337,0.37492,-0.077432,-0.0225358,0.512771,1.26679,1.87089,2.02976,1.66571,0.956728,0.249417,-0.110435,0.0530949
-10.9905,0.86034,0.904706,2,3,0,11.9913,1.08196,0.936745,2.40045,1.60868,1.06142,0.183285,0.703816,0.0931356,0.275984,0.994298,1.98524,2.05088,1.33778,0.679612,0.55518,-0.405856,0.530343,0.218942,-0.791709,0.911015,-0.444256,-2.42886,-0.890611,0.383483,-0.159359,0.253062,0.143218,-0.213672,0.179653,0.335406,0.282957,0.121186,2.01871,1.75423,1.09011,0.351009,-0.101738,-0.0467936,0.488981,1.24366,1.84829,2.00729,1.64293,0.933325,0.225396,-0.13477,0.0289032
-11.2228,0.974455,0.904706,2,7,0,11.6815,1.14908,0.948024,1.9999,1.47737,1.54508,0.453104,-0.442782,0.104688,0.325627,1.08515,1.54693,2.29684,1.6274,0.78121,0.191564,-0.221973,-0.150984,0.423346,-0.459572,0.899533,-0.713657,-2.0406,-1.46271,0.441573,-0.264169,0.385267,-0.0927414,0.079765,0.159376,0.346261,0.0496159,0.0023193,2.0971,1.81622,1.1109,0.325953,-0.154878,-0.0965259,0.472483,1.27397,1.91611,2.08498,1.69801,0.944392,0.192548,-0.18996,-0.0161335
-11.619,0.879929,0.904706,2,7,0,13.3138,0.990176,0.926264,1.86893,1.01189,1.09528,0.476018,0.175807,0.0125308,0.581177,1.40665,1.9586,1.51474,1.87652,0.726153,0.00980073,-0.23711,-0.389616,-0.213386,-1.29899,0.903766,-0.0716642,-3.05018,-0.199617,0.272086,-0.0472434,-0.0238699,0.329288,-0.682436,0.197055,0.292998,0.508881,0.250415,1.91644,1.6744,1.06662,0.390216,-0.0241229,0.0261602,0.516484,1.20714,1.76048,1.90599,1.57254,0.923134,0.27526,-0.054353,0.0954355
