# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = stan_file_model
# start_datetime = 2022-02-24 09:10:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmpqzc7lzv2/kqv3d2pp.json
# init = 2 (Default)
# random
#   seed = 73085
# output
#   file = /home/jakob/Documents/Studium/master_thesis/bayes/noisy_model/csv_files/stan_file-20220224101003_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,y_tilde.1,y_tilde.2,y_tilde.3,y_tilde.4,y_tilde.5,y_tilde.6,y_tilde.7,y_tilde.8,y_tilde.9,y_tilde.10,y_tilde.11,y_tilde.12,y_tilde.13,y_tilde.14,y_tilde.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15
-12.2294,0.918772,0.941809,2,3,0,12.7201,0.962077,1.06578,1.94619,2.20635,1.435,0.679842,0.0973429,-0.165484,0.684566,1.27568,1.62158,2.08023,1.3729,1.06865,0.396535,-0.0613802,-0.0344592,-1.87606,0.165852,0.0667433,0.678791,0.376951,0.47421,-3.57127,0.275151,0.762176,0.5706,-0.248243,0.222643,-1.23296,-0.0666759,0.123982,2.02786,1.79269,1.20215,0.544943,0.142362,0.191218,0.667627,1.33868,1.87632,2.01771,1.69371,1.06274,0.433249,0.11299,0.258528
-12.1739,0.964855,0.941809,2,3,0,12.6529,1.0284,1.01927,1.90279,1.83963,1.10667,0.794126,0.307148,0.202279,0.505538,1.44241,1.9967,1.90287,1.55736,0.844131,0.368134,0.172854,0.417915,-1.64573,0.159541,0.12665,0.434714,0.472873,0.189701,-2.61058,0.370014,0.707775,0.578768,-0.23759,0.42226,-1.72902,-0.727415,0.282903,2.04766,1.79628,1.16504,0.462527,0.0321948,0.0844189,0.593668,1.31098,1.88568,2.03681,1.69049,1.01602,0.343134,0.000797864,0.156368
-12.4005,0.893617,0.941809,2,3,0,12.9167,0.963863,1.07681,1.87752,1.67474,0.6595,0.210571,0.223538,0.216909,0.226845,1.41687,1.90171,2.18004,2.26717,0.393301,0.570342,0.0807351,-0.122398,-1.72579,0.1435,0.0458139,0.69577,0.359835,0.489002,-3.71479,0.230882,0.688283,0.57688,-0.289513,0.167545,-1.1832,-0.0227581,0.102806,2.04067,1.80507,1.21343,0.555007,0.151678,0.200625,0.677919,1.35022,1.88886,2.0305,1.70591,1.07376,0.443105,0.122251,0.268059
-12.4762,0.861969,0.941809,2,3,0,13.7227,0.956469,0.960171,2.22199,1.84833,0.615294,0.483114,-0.226608,0.462537,0.711059,1.24054,1.56188,2.13071,0.976108,1.17613,0.605404,-0.149711,0.309598,-3.36715,0.287641,0.201848,0.346531,0.472277,0.212393,-2.26399,0.552724,1.05851,0.377933,0.0504686,0.595719,-1.7995,-0.644457,0.281704,1.91664,1.68284,1.09575,0.442371,0.0421367,0.0907082,0.56434,1.23149,1.76599,1.90655,1.58444,0.957147,0.331328,0.0129357,0.157625
-12.1179,1,0.941809,2,3,0,12.6323,1.02242,1.01399,2.40005,1.54405,1.79356,0.678228,-0.10062,0.120496,0.851655,1.31333,2.14674,2.31478,1.76659,1.06419,0.293981,0.00649143,-0.15039,-1.77519,0.176371,0.135212,0.426304,0.472881,0.190277,-2.57664,0.391334,0.767404,0.574876,-0.207925,0.441275,-1.73699,-0.722951,0.283149,2.03642,1.7865,1.15892,0.460489,0.0326554,0.0845762,0.590868,1.30402,1.87538,2.02563,1.68132,1.01076,0.341788,0.00144079,0.156108
-13.3185,0.740921,0.941809,2,3,0,13.6238,1.03849,1.0973,2.10425,1.8734,1.26433,0.529838,0.565511,0.123876,0.191899,1.38625,2.07764,1.79699,2.45395,0.743737,0.4867,0.277246,0.362011,-0.749953,-0.0344082,-0.0183559,0.65948,0.436485,0.397679,-3.56988,0.047747,-0.0118939,0.521861,-0.553805,0.0583593,-1.32989,-0.298331,0.188208,2.13579,1.88195,1.2445,0.535098,0.100541,0.153278,0.667526,1.39188,1.97222,2.12484,1.77511,1.09402,0.414532,0.068836,0.225933
-12.3928,1,0.941809,2,3,0,13.3364,1.04524,1.02954,2.11305,1.65763,1.00066,0.301494,-0.0940233,-0.0590214,0.605797,1.42405,1.85726,2.10441,1.2456,0.698443,0.887964,-0.0366986,0.18921,-1.34762,0.115678,0.107752,0.439418,0.472471,0.170974,-2.65081,0.320468,0.543974,0.577847,-0.309854,0.383282,-1.73378,-0.772358,0.28647,2.07478,1.81928,1.1777,0.46368,0.0262977,0.0793773,0.596969,1.32603,1.91015,2.06375,1.71175,1.02623,0.34233,-0.00561358,0.152505
-12.6153,0.978466,0.941809,2,3,0,12.7477,1.0456,1.05491,2.44783,1.97678,1.74183,0.484064,0.125495,-0.110708,0.705346,1.38362,1.82977,1.92738,1.55862,1.32691,0.184034,0.153603,0.083423,-1.08328,0.0596777,0.064998,0.533032,0.470305,0.25929,-2.96635,0.225784,0.338504,0.563388,-0.403263,0.275194,-1.58778,-0.601412,0.260153,2.10051,1.84492,1.20312,0.488854,0.0513223,0.10442,0.622189,1.3515,1.93582,2.08948,1.73736,1.0516,0.367463,0.0194001,0.177573
-11.9769,0.936538,0.941809,2,3,0,13.0812,1.00013,1.02418,1.95644,1.40661,1.60874,0.338925,0.168339,0.0054487,0.501615,1.06254,1.80181,1.88727,1.61326,1.14037,0.197826,-0.0734944,0.323807,-1.91838,0.187197,0.125351,0.511897,0.465225,0.293128,-2.8155,0.379642,0.812896,0.568003,-0.194126,0.403512,-1.59255,-0.509006,0.250925,2.02431,1.77984,1.16594,0.482739,0.0642325,0.115021,0.610276,1.30788,1.86679,2.01376,1.67695,1.02102,0.366626,0.0336984,0.184993
-12.0996,0.941978,0.941809,2,3,0,12.3732,0.991423,1.05085,2.07569,1.70051,1.49806,0.755617,-0.0974966,-0.0242655,0.534197,1.06948,2.00186,1.70208,1.76893,1.23113,0.264591,0.174709,0.768567,-1.70735,0.152987,0.0855385,0.609439,0.437856,0.388851,-3.20518,0.299235,0.705145,0.577337,-0.262356,0.292804,-1.41262,-0.297419,0.200279,2.04227,1.79993,1.19138,0.514127,0.0992653,0.149612,0.640553,1.33208,1.88612,2.03181,1.69794,1.04771,0.399025,0.0689971,0.218974
-12.409,0.933441,0.941809,2,3,0,12.7169,1.03869,0.985144,2.19637,1.90446,1.14814,0.405959,-0.0255189,-0.114141,0.394828,1.33787,2.06327,2.05518,1.57919,0.994238,-0.0253627,-0.193592,0.596881,-1.92407,0.202362,0.168044,0.250348,0.456308,0.0124794,-2.16092,0.457555,0.844964,0.56738,-0.151628,0.533497,-1.9786,-1.05397,0.312469,2.02384,1.76994,1.13237,0.42283,-0.0118118,0.0409352,0.555285,1.27978,1.86024,2.01288,1.66309,0.981861,0.302241,-0.0435232,0.113605
-12.2072,0.900919,0.941809,1,3,0,13.325,0.924705,1.05011,1.59006,1.14207,0.638791,0.33051,-0.234584,0.596232,0.940742,1.66366,1.73986,1.96144,1.43869,0.958629,0.343136,0.51753,0.365036,-2.54537,0.231039,0.102276,0.686829,0.338066,0.501457,-3.56842,0.365522,0.966637,0.510221,-0.123879,0.295186,-1.188,0.0320755,0.0885595,1.97481,1.74878,1.18118,0.549502,0.16256,0.209518,0.667421,1.31241,1.82916,1.96505,1.65365,1.04718,0.442147,0.134328,0.274213
-13.9367,0.748134,0.941809,1,3,0,14.0106,0.877097,1.11765,1.48465,1.31107,1.19717,0.601231,-0.253678,0.261782,0.476979,1.57486,1.81237,2.00067,1.32875,0.884334,0.770732,0.163102,0.348612,-2.28485,0.186385,-0.0127756,0.725478,-0.00216775,0.53205,-4.86089,0.163881,0.861819,0.54026,-0.236387,-0.0648436,-0.737216,0.415455,-0.233148,1.99475,1.78035,1.24198,0.64282,0.275798,0.320339,0.754667,1.36645,1.8566,1.98549,1.69012,1.11488,0.540991,0.24902,0.381703
-12.0989,1,0.941809,2,3,0,13.8934,0.94212,0.993493,2.22831,1.80781,1.40047,0.589576,-0.0883507,0.124738,0.578912,1.11168,1.93141,1.86901,1.59445,1.15467,0.389973,-0.46884,-0.254091,-3.08902,0.273911,0.173803,0.514446,0.447725,0.35675,-2.73237,0.500938,1.05089,0.428726,-0.00408768,0.508083,-1.55029,-0.34639,0.225823,1.93561,1.70532,1.12703,0.483461,0.0892304,0.137073,0.6036,1.26074,1.78722,1.92567,1.6084,0.990515,0.374083,0.0604675,0.202986
-12.0521,0.962487,0.941809,2,3,0,12.4443,0.930354,1.02481,2.08275,2.19751,0.894471,0.142703,0.590813,0.00804167,0.86533,1.42477,1.92437,2.01435,1.39153,1.17567,0.806122,-0.254819,0.168434,-2.8126,0.254469,0.138241,0.627551,0.394586,0.452686,-3.19511,0.434571,1.01936,0.473334,-0.0639437,0.400242,-1.33722,-0.113655,0.153816,1.95517,1.72775,1.15669,0.521151,0.131844,0.17909,0.63979,1.28872,1.80863,1.94535,1.63204,1.02187,0.41314,0.103441,0.24418
-12.0374,0.973178,0.941809,2,3,0,12.3197,0.936783,1.03553,1.6305,1.8903,0.759854,0.338442,-0.0036267,0.209581,1.02681,1.08812,1.92795,1.64613,1.40098,1.13843,0.649688,-0.0369461,0.301229,-2.57872,0.237592,0.121904,0.644795,0.387178,0.461671,-3.30221,0.399479,0.979779,0.505762,-0.104789,0.357793,-1.30315,-0.0920243,0.143028,1.97232,1.74333,1.16832,0.528391,0.136394,0.183966,0.64785,1.30126,1.82477,1.96243,1.64696,1.03257,0.419633,0.107794,0.249505
-12.0185,0.952067,0.941809,2,3,0,12.4157,1.00871,1.01304,1.91839,1.7918,0.912499,0.63495,-0.0104231,0.0952177,0.570902,1.17544,1.91692,1.31406,1.52884,0.742494,0.232697,-0.229186,-0.0337218,-1.9492,0.194472,0.139133,0.452621,0.471832,0.231237,-2.63402,0.405549,0.832328,0.56608,-0.176901,0.444488,-1.68946,-0.636816,0.272524,2.02175,1.77518,1.15602,0.466964,0.0448704,0.0960946,0.595594,1.29918,1.86287,2.01111,1.67141,1.00985,0.349856,0.0140745,0.166666
-11.9424,0.997816,0.941809,2,3,0,12.0603,0.973318,1.0032,2.04281,1.31595,1.41444,0.247189,0.166909,0.382027,0.819292,1.28644,1.95143,2.05163,1.90822,1.01681,0.87621,-0.509404,-0.0343484,-2.52262,0.243007,0.157947,0.488458,0.46267,0.303536,-2.69286,0.458761,0.984177,0.512208,-0.0812591,0.477658,-1.61168,-0.473981,0.248948,1.97652,1.7386,1.14117,0.47628,0.0689954,0.118422,0.600398,1.27929,1.82322,1.96625,1.63847,1.00012,0.363281,0.03928,0.186518
-14.68,0.496316,0.941809,1,3,0,15.3463,1.14378,1.04977,2.42524,1.90269,1.08346,0.79399,-0.332245,-0.172212,0.309393,0.950835,1.9392,2.15281,0.993017,1.00779,-0.13571,-0.241606,0.244856,-0.277275,-0.128378,0.0487389,0.289702,0.419155,-0.135022,-2.40443,0.129855,-0.491581,0.403097,-0.64497,0.299764,-2.00674,-1.37577,0.319437,2.19355,1.91396,1.2119,0.43057,-0.0480434,0.0100399,0.576424,1.37422,2.0134,2.18148,1.7963,1.04616,0.297781,-0.0829628,0.0900614
-12.217,1,0.941809,2,3,0,14.3717,0.945174,0.980546,1.76288,1.54149,0.820502,0.133975,0.650444,-0.0485828,0.528374,1.54887,1.67126,2.02875,1.55914,1.10895,0.599365,0.651735,-0.0725535,-3.23282,0.281127,0.186188,0.460113,0.460012,0.312323,-2.5588,0.524504,1.05756,0.403282,0.0216181,0.545431,-1.63556,-0.44178,0.24769,1.92572,1.69468,1.11452,0.468861,0.0733527,0.121351,0.58939,1.24866,1.77685,1.91575,1.59745,0.977558,0.359129,0.0444965,0.187477
-12.2758,0.985919,0.941809,1,1,0,12.3522,0.952103,0.973574,1.83126,1.85637,1.42734,0.240249,0.226205,0.158948,0.820557,1.30726,1.56658,2.10869,1.79113,0.835315,0.424451,0.189101,-0.0326147,-3.23345,0.282182,0.191565,0.416465,0.467303,0.271211,-2.4413,0.533371,1.05794,0.402973,0.027191,0.56384,-1.70268,-0.528301,0.263559,1.92568,1.69295,1.10853,0.458138,0.0597305,0.10808,0.57955,1.24365,1.77572,1.91563,1.595,0.970565,0.347602,0.0306627,0.174692
-12.1017,0.989162,0.941809,2,7,0,12.435,0.938294,1.04763,2.03778,1.65787,1.29155,0.749032,-0.0167547,-0.0819621,0.828955,1.1368,2.03283,1.71959,1.39723,1.05664,0.375034,0.0547283,0.116905,-2.39879,0.221073,0.103146,0.668783,0.368528,0.479864,-3.45721,0.361135,0.936675,0.527387,-0.142578,0.306354,-1.24577,-0.0408436,0.120048,1.98593,1.75657,1.18063,0.539671,0.147042,0.19469,0.659323,1.31379,1.83814,1.97603,1.66004,1.04467,0.430738,0.118396,0.260336
-12.0784,0.9381,0.941809,2,7,0,12.5505,0.987417,0.98622,2.00422,2.41719,1.0382,0.29518,0.050756,0.178373,0.777161,1.11401,1.74723,1.66744,1.38541,0.971728,0.336863,-0.0013831,0.31489,-2.56104,0.249855,0.174696,0.388588,0.472682,0.204957,-2.41805,0.489025,0.997751,0.507114,-0.0603686,0.529976,-1.7653,-0.67557,0.281625,1.97364,1.73227,1.12618,0.451666,0.0384814,0.0886245,0.577582,1.26631,1.81811,1.96322,1.63069,0.983099,0.33703,0.00833552,0.157707
-12.7257,0.834636,0.941809,2,3,0,13.3599,0.886546,0.989134,2.13426,1.58032,1.29653,0.3568,0.139693,0.275249,0.731917,0.951257,1.87297,2.09497,1.91616,0.986218,0.439483,0.359603,0.526901,-4.0009,0.295914,0.18593,0.595891,0.384123,0.46035,-2.967,0.538493,1.02924,0.247179,0.0848161,0.520603,-1.37373,-0.0756126,0.151659,1.87568,1.65897,1.1148,0.509188,0.138212,0.183233,0.62224,1.24061,1.73604,1.86633,1.56777,0.986331,0.406262,0.111146,0.245258
-12.5997,0.883051,0.941809,2,3,0,14.2206,1.03708,1.06182,1.8637,1.77467,1.32678,0.402393,0.127854,0.269704,0.852482,1.43326,2.2116,2.0329,2.34978,1.07456,0.682262,0.127742,1.02075,-1.09931,0.0585738,0.0545169,0.570077,0.464097,0.30554,-3.10124,0.207653,0.340827,0.564612,-0.408384,0.242798,-1.51721,-0.502305,0.2421,2.0989,1.8454,1.20882,0.500385,0.0664209,0.119086,0.632633,1.356,1.93555,2.08796,1.73871,1.05854,0.379984,0.034759,0.191642
-13.549,0.887719,0.941809,2,3,0,13.8093,0.979882,0.914821,1.65917,2.04714,1.07777,0.708005,-0.02761,0.19099,0.986051,1.06894,1.69418,1.7391,1.1379,1.01915,0.119792,0.0998037,0.0445333,-3.7009,0.29663,0.224204,0.0301534,0.44459,-0.0657945,-1.66624,0.593612,1.03636,0.30983,0.11025,0.670082,-2.18228,-1.1494,0.318998,1.8947,1.65518,1.05372,0.384346,-0.0256858,0.0240746,0.509301,1.19278,1.74037,1.88437,1.55438,0.911723,0.270585,-0.0556017,0.0926297
-13.0457,1,0.941809,2,3,0,13.6068,0.99518,0.93263,1.82822,1.08888,0.870305,0.436384,-0.27257,-0.126322,0.414652,1.29373,1.75186,1.81137,1.12679,0.989004,0.226143,0.321501,-0.0817515,-3.20222,0.2868,0.215769,0.0884639,0.447502,-0.0472047,-1.78522,0.57407,1.05883,0.407417,0.0553297,0.647176,-2.13157,-1.12817,0.317925,1.92781,1.68455,1.07369,0.393873,-0.0225607,0.0279766,0.520778,1.21492,1.77106,1.91731,1.58217,0.929484,0.278335,-0.0529436,0.097602
-13.4958,0.860276,0.941809,2,3,0,14.8217,1.1083,1.02135,1.90942,1.93935,1.20184,0.164969,0.155109,0.414616,0.810575,1.34733,2.10568,2.24244,1.85269,0.815284,0.624665,-0.057019,0.102851,-0.805571,0.0264,0.106586,0.242649,0.426319,-0.11578,-2.24499,0.28603,0.161704,0.531907,-0.431427,0.415473,-2.03913,-1.31894,0.319217,2.12965,1.85874,1.17845,0.421353,-0.0424153,0.0138665,0.562683,1.33573,1.95508,2.11796,1.74472,1.01784,0.292682,-0.0762517,0.091406
-12.198,0.901903,0.941809,1,3,0,14.4357,0.926092,1.05022,1.86347,2.29562,0.929071,0.775596,0.183341,0.259084,0.591621,1.35132,1.9141,2.21722,2.11771,0.914752,0.421038,0.329548,-0.290018,-2.52537,0.229596,0.101781,0.685741,0.340597,0.499934,-3.56206,0.363913,0.962611,0.512688,-0.126831,0.294695,-1.192,0.0264848,0.091022,1.97631,1.74994,1.18149,0.548866,0.161342,0.208371,0.666961,1.31292,1.83045,1.96654,1.65467,1.04729,0.441349,0.133069,0.273163
-12.0662,0.913226,0.941809,2,3,0,12.9592,1.01156,1.00208,1.90707,1.73241,1.29643,0.578336,-0.208166,0.22733,0.336752,1.30177,1.72259,1.99236,1.6033,0.73461,0.599974,0.279896,0.491185,-2.04791,0.207549,0.152727,0.400751,0.472844,0.182773,-2.48762,0.433761,0.872047,0.559302,-0.14932,0.481716,-1.76537,-0.73097,0.285741,2.01364,1.76638,1.14547,0.454457,0.0311696,0.0825387,0.583451,1.28902,1.85432,2.00297,1.66231,0.998884,0.337018,0.00028663,0.15331
-12.0291,0.956824,0.941809,2,3,0,12.4414,0.934069,1.02657,2.01313,1.92925,1.06334,0.523493,0.392797,0.176394,0.496139,0.967065,1.91904,2.26718,1.73902,1.05431,0.497095,0.223291,0.443909,-2.73706,0.249808,0.135136,0.626928,0.397434,0.449608,-3.19805,0.426986,1.0088,0.484288,-0.0751633,0.393501,-1.34083,-0.123303,0.15651,1.96064,1.73232,1.15897,0.5209,0.130039,0.177473,0.640013,1.29153,1.81352,1.95079,1.63623,1.02362,0.412457,0.101522,0.242823
-12.9966,0.76408,0.941809,2,3,0,13.2578,1.05787,1.06871,1.96419,1.08189,1.31267,0.435291,0.21682,0.253529,0.684005,1.41503,2.06809,2.57212,2.34316,0.650979,0.459473,-0.223932,0.69068,-0.833717,0.00287575,0.0356939,0.556464,0.469686,0.26794,-3.07886,0.153773,0.113884,0.535369,-0.488372,0.209788,-1.55528,-0.590549,0.255874,2.12658,1.868,1.21866,0.496014,0.0533472,0.107068,0.630914,1.36879,1.95996,2.11542,1.75917,1.06537,0.373198,0.0210504,0.18108
-16.2454,0.782081,0.941809,2,3,0,16.2589,1.13441,1.12535,2.13543,1.73047,1.37693,0.467251,0.186668,-0.0729368,0.622407,1.44063,2.0605,1.76861,2.51165,0.959251,0.651568,0.224095,0.0912903,0.153225,-0.368665,-0.119418,0.601551,0.47281,0.224448,-3.4104,-0.251419,-1.47261,0.182336,-0.97756,-0.107919,-1.51979,-0.719801,0.264937,2.25976,1.98246,1.28615,0.511221,0.0365285,0.094136,0.655881,1.44714,2.08108,2.24779,1.86576,1.12176,0.37952,0.00189503,0.173502
-15.624,1,0.941809,1,1,0,16.992,1.10822,1.12839,2.23878,1.77609,1.49615,0.601876,0.128765,0.0603165,0.488665,1.76961,2.18268,2.14081,1.22028,1.18866,-0.188579,0.13517,0.495271,0.0162591,-0.304989,-0.117657,0.644909,0.464987,0.311233,-3.60083,-0.225327,-1.17275,0.268433,-0.906123,-0.12786,-1.40854,-0.52696,0.232417,2.23661,1.96572,1.28548,0.528441,0.0647068,0.120984,0.669761,1.44275,2.06206,2.22492,1.85171,1.12489,0.39978,0.0308729,0.198518
-12.4189,1,0.941809,2,3,0,15.2359,0.95578,1.07749,2.28189,1.63034,1.68838,0.398242,-0.0689215,0.351745,0.720215,1.01644,2.0532,1.99194,1.69736,0.820356,0.587278,0.0535672,0.0996417,-1.81206,0.153517,0.0467056,0.703245,0.343122,0.50031,-3.77156,0.237245,0.725453,0.573691,-0.27377,0.163922,-1.15338,0.0169498,0.0854727,2.03327,1.79964,1.21297,0.560062,0.160116,0.208652,0.681943,1.34861,1.88273,2.02318,1.70131,1.07447,0.449098,0.130936,0.275521
-11.9274,0.986693,0.941809,1,3,0,12.5263,0.961676,1.01018,2.06939,1.80654,1.26235,0.680768,0.266381,0.388103,0.642669,1.37406,1.86235,2.06098,1.70606,0.935599,0.745202,0.0108426,0.40378,-2.58489,0.24502,0.151451,0.535411,0.449568,0.353823,-2.83958,0.449545,0.99187,0.504508,-0.0795728,0.453979,-1.52877,-0.362053,0.225403,1.97186,1.73679,1.14649,0.489562,0.0871487,0.135985,0.612195,1.28297,1.82039,1.96171,1.63785,1.00714,0.377914,0.0577887,0.203266
-11.9242,0.909137,0.941809,2,3,0,12.5631,0.987659,1.01636,1.65355,2.13594,1.02462,0.480458,0.0827213,0.250905,0.400541,1.85012,1.79664,2.25488,1.54568,0.69135,0.294861,-0.0547684,0.353856,-2.16732,0.212886,0.13868,0.508131,0.463014,0.303918,-2.78237,0.413121,0.897012,0.549858,-0.145401,0.432383,-1.59034,-0.480462,0.247465,2.00402,1.7626,1.15636,0.48168,0.0683934,0.118549,0.607626,1.29653,1.84846,1.9936,1.661,1.01324,0.367015,0.0382401,0.187648
-11.9242,0.680412,0.941809,1,3,0,13.2576,0.987659,1.01636,1.69149,1.59375,1.61737,0.498534,-0.0140512,0.202922,0.200516,1.33042,1.92972,1.92054,1.79957,0.751728,0.234666,0.113964,0.529824,-2.16732,0.212886,0.13868,0.508131,0.463014,0.303918,-2.78237,0.413121,0.897012,0.549858,-0.145401,0.432383,-1.59034,-0.480462,0.247465,2.00402,1.7626,1.15636,0.48168,0.0683934,0.118549,0.607626,1.29653,1.84846,1.9936,1.661,1.01324,0.367015,0.0382401,0.187648
