pol	phi	weight
-0.24936	99.0723	1
-0.226179	45.1062	1
-0.251787	-109.87	1
0.219096	-178.186	1
0.244169	131.933	-0.0714286
0.237849	-47.1565	1
-0.247489	32.6042	-0.0380952
0.231583	-43.7757	1
-0.243213	119.255	1
-0.251787	-156.395	-0.0380952
-0.247489	-87.7502	-0.0380952
-0.256105	-149.226	-0.0380952
-0.238954	90.5456	-0.047619
0.219096	27.5653	1
0.248404	64.1416	1
-0.245345	1.92695	-0.047619
-0.226179	-141.974	1
-0.226179	-125.674	-0.047619
-0.251787	-160.3	-0.047619
0.250523	150.768	1
0.248404	38.1592	-0.0380952
0.235758	-179.13	-0.047619
-0.226179	4.53143	1
-0.253941	-98.9715	1
0.250523	-22.1992	1
0.235758	47.063	-0.0285714
0.235758	-76.1663	1
0.248404	138.074	-0.0380952
0.250523	-169.207	1
-0.247489	140.91	-0.0380952
-0.247489	-145.534	-0.0380952
-0.243213	125.797	1
-0.247489	-101.549	1
-0.247489	30.7664	1
-0.230441	-115.396	1
-0.234699	50.5628	1
-0.243213	96.1088	1
-0.226179	-50.4043	1
-0.247489	39.8102	-0.047619
-0.256105	-15.8619	1
-0.238954	-119.642	1
0.242055	-91.5888	1
-0.230441	53.7624	1
-0.226179	-126.866	-0.047619
0.250523	4.08414	1
0.221173	24.3932	-0.0714286
0.231583	24.3932	1
-0.236823	45.8061	-0.047619
0.227419	2.96306	1
-0.238954	-46.9122	1
-0.253941	126.568	1
0.239953	119.507	1
0.239939	-112.126	1
-0.258266	6.52114	1
-0.226179	-151.432	1
-0.224044	109.114	-0.047619
-0.226179	-48.5412	1
0.239953	-54.9024	1
0.237849	148.135	1
0.231583	-0.842412	1
0.229497	-10.4978	-0.0380952
-0.230441	54.8188	-0.047619
-0.226179	19.6383	1
-0.258266	-54.4409	-0.0380952
-0.226179	-83.3044	1
-0.232567	32.2543	-0.0714286
0.250523	-71.8067	-0.0380952
-0.241079	-40.6175	1
-0.256105	109.125	-0.047619
0.244169	-106.968	1
0.227419	-16.9596	1
-0.228306	-94.4618	-0.0714286
-0.232567	24.9849	1
-0.234699	-15.5931	1
0.242055	107.098	1
0.227419	-83.2928	1
-0.226179	-116.473	-0.0380952
0.227419	-74.8251	1
0.229497	-105.957	-0.047619
-0.232567	-35.334	-0.0380952
-0.243179	-35.334	1
-0.234699	138.561	1
0.244169	138.738	1
0.221173	129.474	1
0.235758	129.474	-0.0714286
0.235758	-79.1768	1
0.231583	28.2409	-0.0190476
0.235758	-34.7217	1
0.231583	119.254	-0.047619
0.223258	-176.997	1
0.219096	-176.997	-0.047619
-0.253941	134.597	1
-0.253941	-38.8086	1
-0.247489	166.9	1
-0.251787	-68.4794	-0.0190476
-0.230441	-68.4794	-0.0190476
0.229497	112.923	1
0.227419	-5.73631	-0.0714286
0.235758	-5.73631	-0.0714286
-0.258266	-120.676	-0.047619
-0.253941	50.7734	-0.047619
-0.228306	37.4316	1
-0.241079	-7.15285	-0.0380952
0.219096	-125.734	1
0.244169	2.50061	1
0.246281	-63.0483	-0.0714286
-0.243213	-52.5556	1
-0.228306	-90.6212	-0.047619
-0.234699	-90.6212	1
0.225335	119.962	-0.0380952
0.233665	-126.959	1
-0.251787	-99.1428	1
-0.222284	-113.982	1
-0.236694	116.705	-0.0380952
-0.245046	-162.089	1
-0.238779	-14.0778	1
-0.222284	-14.0778	-0.047619
-0.222284	-176.695	-0.047619
-0.214101	-176.695	1
-0.214101	-176.695	-0.047619
0.230715	4.28378	-0.0190476
0.208618	-72.9205	1
-0.236694	-118.975	1
-0.234621	58.9058	1
0.228677	-23.0201	-0.0380952
-0.214101	-162.941	1
-0.216143	95.2303	1
0.214597	72.0657	-0.0190476
-0.226378	-85.1882	1
0.214597	69.0937	1
-0.232548	-38.5581	-0.047619
-0.236694	-92.8236	1
0.20663	2.49456	-0.0380952
0.226651	76.2511	1
-0.242956	118.052	1
-0.222284	168.03	1
0.214597	-124.021	1
-0.230488	-106.21	1
-0.222284	-53.8456	-0.0380952
-0.233705	27.4903	1
-0.245046	27.4903	-0.047619
-0.214101	112.148	-0.0380952
0.230715	-92.9406	-0.0714286
0.214597	161.512	1
-0.240862	-37.2871	-0.0380952
-0.224327	-14.2432	-0.0380952
0.236143	58.4073	1
0.230715	50.891	-0.047619
0.210612	66.765	-0.0714286
-0.242956	91.154	-0.0380952
-0.230488	91.154	1
0.22261	128.974	-0.047619
0.224624	-166.098	1
0.208618	-73.0898	-0.0380952
-0.230488	-165.952	1
-0.214101	-158.195	1
0.20663	146.173	-0.047619
-0.236694	-57.2737	-0.047619
-0.218193	57.4697	-0.0380952
0.214597	163.947	-0.0380952
-0.232548	-110.409	1
-0.240862	33.3341	-0.0380952
-0.236694	163.767	1
0.226651	58.5777	1
0.22261	58.5777	-0.047619
0.236842	97.948	1
0.214597	43.7497	-0.0190476
0.226651	-154.376	1
-0.245046	-104.931	1
0.234798	142.457	1
-0.232548	23.6841	1
-0.232548	-153.925	1
0.218594	-50.4608	-0.047619
0.22261	-2.01492	-0.047619
0.22261	98.3376	-0.0190476
0.223746	139.571	1
-0.238779	-113.831	1
-0.245046	30.0244	-0.0380952
0.228677	138.097	1
0.210612	-174.221	-0.0380952
-0.230488	-87.3396	1
-0.234621	98.0529	-0.047619
-0.218193	-173.383	1
-0.222284	-173.383	-0.0380952
-0.230488	-25.1371	1
-0.214101	-25.1371	-0.0380952
0.212601	-96.694	-0.047619
-0.222284	-104.544	1
-0.232548	-133.238	-0.0380952
-0.238779	19.6035	-0.047619
-0.231489	19.6035	1
0.236842	-166.381	-0.0714286
0.210612	-45.5803	1
-0.218193	-144.258	1
0.20663	-171.13	1
0.218594	10.1313	1
0.226651	10.1313	-0.0380952
0.22261	-113.56	1
0.234798	-102.116	-0.047619
0.228677	85.7752	1
0.218594	174.599	-0.0714286
0.232751	105.087	1
0.210612	105.087	-0.0380952
0.230715	3.11203	-0.047619
0.214597	3.11203	-0.047619
0.218594	94.0367	1
-0.222284	-4.36062	-0.047619
0.22261	-176.16	-0.0714286
0.212601	146.079	1
0.232751	-165.729	-0.047619
0.228677	144.006	-0.0380952
-0.214101	-104.943	1
0.214597	123.606	-0.047619
0.20663	123.606	1
0.218594	-57.8836	1
0.227983	-57.8836	-0.0714286
0.20663	-97.8221	-0.0380952
0.218594	140.889	1
0.218594	-172.5	1
-0.218193	-113.853	1
-0.214101	-113.853	-0.0714286
0.218594	61.2465	1
-0.216143	-155.468	-0.047619
-0.234612	80.3374	1
0.234798	-96.2023	1
0.230715	88.4634	1
0.224624	83.1346	1
0.208618	-79.1646	-0.0380952
-0.224327	85.5238	1
-0.236694	-85.8258	1
-0.240862	-110.283	1
-0.214101	-110.283	-0.047619
-0.224327	105.981	-0.0380952
-0.230488	109.656	-0.047619
-0.230488	109.656	1
-0.218193	67.583	1
0.224624	92.4156	1
0.203581	-122.071	1
-0.222284	-99.5389	1
-0.245046	-165.039	1
0.236842	-60.6028	-0.0380952
-0.222284	11.3703	1
-0.234621	4.06273	-0.0714286
-0.230488	-117.607	-0.047619
0.20663	-86.4256	1
-0.242956	153.066	-0.0380952
-0.234621	73.2988	-0.0380952
-0.218193	-120.224	-0.047619
0.230715	-24.8629	-0.047619
0.226651	-64.2332	-0.047619
-0.226378	53.4682	1
-0.230488	92.0913	1
-0.232548	130.769	1
-0.220235	104.296	1
0.236842	-0.716826	-0.047619
0.20663	-0.716826	-0.047619
0.214597	-0.716826	1
0.214597	57.7446	1
0.204637	95.6206	1
-0.234621	64.6843	1
-0.234621	173.249	1
0.234798	-25.2041	-0.0380952
0.230715	-67.7565	1
-0.214101	119.114	1
-0.238779	-146.473	1
-0.214101	-125.478	1
-0.214101	-149.134	-0.047619
0.214597	118.814	1
0.216591	147.355	-0.047619
0.218594	147.355	1
0.218594	146.286	-0.047619
0.210612	52.0775	1
-0.216143	125.407	1
0.208618	2.74321	1
0.210612	-57.2019	1
-0.236694	-37.7192	-0.0190476
-0.226317	-139.813	1
0.226651	51.388	1
0.22261	-171.869	-0.047619
0.226651	-171.869	-0.047619
0.214275	-171.869	1
-0.232548	-172.057	-0.0714286
-0.245046	138.351	1
-0.234621	-116.782	1
0.228677	-1.87738	-0.047619
0.230715	-7.18908	1
0.214597	-13.2063	1
0.210612	-13.2063	-0.047619
0.218549	-149.801	-0.0380952
0.218594	-71.6339	1
0.230715	-156.033	-0.0714286
0.236842	-170.502	1
0.22261	-170.502	-0.0380952
0.218594	-168.526	1
0.20663	150.158	1
-0.222284	-87.4999	1
-0.212052	-87.4999	-0.047619
-0.214101	-127.475	1
-0.240862	149.488	1
0.22261	153.986	-0.0380952
0.224624	11.8893	1
0.228677	89.8734	-0.047619
0.22261	-148.741	-0.0380952
-0.230488	93.6865	1
-0.214101	-98.8845	1
-0.220235	20.2501	-0.0714286
0.228677	-157.059	1
0.226651	66.086	1
-0.232548	163.88	-0.047619
-0.218193	15.4051	1
0.232751	157.282	-0.0380952
0.214597	-177.867	1
0.22261	-25.1216	-0.0380952
0.210612	-25.1216	1
0.210405	-60.7921	1
-0.234621	-58.9045	-0.047619
-0.222284	-58.9045	1
-0.238779	63.4935	-0.047619
0.214597	-161.566	-0.0380952
0.232751	159.83	-0.0380952
0.218594	87.2749	1
-0.21818	33.425	1
0.232751	123.292	-0.047619
0.20663	123.292	1
0.228677	42.2749	1
0.20663	4.79998	-0.0190476
0.232751	45.4093	1
-0.233876	107.37	1
0.208779	-70.9879	1
0.222703	-89.9822	1
0.218688	144.97	1
-0.227552	-29.4282	-0.047619
-0.227552	-69.4525	-0.047619
-0.223329	65.0562	-0.047619
-0.223329	-111.138	1
0.201069	113.587	1
-0.225437	76.5639	-0.047619
-0.240213	6.50022	-0.047619
-0.225437	-39.3038	1
0.212705	65.6971	1
0.206844	107.92	1
-0.229658	21.834	1
-0.248722	37.0381	1
0.226731	-51.5802	-0.047619
-0.231771	115.061	-0.047619
-0.235988	115.061	1
-0.240213	104.66	-0.047619
-0.235988	22.7769	1
-0.227552	111.529	1
-0.246583	-35.4406	1
0.230769	73.3854	-0.047619
0.210736	73.3854	1
0.226731	27.8579	1
-0.240213	177.957	1
-0.229658	-126.756	1
-0.231771	72.9905	1
0.226731	-51.881	1
0.226731	-15.9129	1
0.210736	-15.9129	-0.0380952
0.218688	-75.7193	1
-0.233876	68.5398	1
-0.231771	42.0931	1
-0.238096	58.1213	1
0.204915	-47.9015	1
0.230769	-94.6678	-0.0714286
0.201069	-94.6678	1
-0.246583	43.1528	-0.0714286
-0.231771	-35.5755	1
-0.253007	-87.3367	-0.047619
-0.246583	61.2246	1
-0.238096	105.637	1
-0.231771	72.7292	1
-0.233876	-42.25	1
0.210736	18.7036	-0.0714286
0.214693	18.7036	-0.0714286
0.214693	-104.613	1
0.210736	-67.9081	1
-0.242328	4.04	-0.047619
0.214693	53.0074	1
-0.253007	29.6209	-0.047619
-0.255152	-133.666	-0.0380952
-0.248722	-133.666	1
-0.248722	117.713	1
-0.248722	117.713	-0.047619
-0.253007	19.6201	-0.047619
-0.225437	-48.0576	1
0.222703	62.4323	1
0.220691	160.015	-0.047619
-0.240213	-105.245	1
-0.255152	66.844	1
0.202996	113.377	-0.0380952
0.210736	100.444	1
0.204915	82.4499	1
-0.250859	160.826	1
0.210736	-123.376	1
0.202996	173.164	-0.047619
0.226731	-41.6667	1
0.222703	149.235	-0.047619
0.222703	164.745	1
-0.253007	28.2186	1
0.218688	-58.7311	-0.0714286
0.208779	157.628	1
-0.235871	151.393	-0.047619
0.206844	-70.6031	1
0.202996	-70.6031	-0.0380952
0.209004	-132.148	1
0.220691	59.2565	1
-0.242247	67.6038	-0.0380952
-0.231771	-66.8967	1
-0.240213	-109.028	1
-0.225437	141.488	1
-0.235988	-55.2619	-0.047619
-0.230344	99.7464	-0.047619
-0.233876	-61.6383	1
-0.222548	115.063	1
-0.244456	21.3637	1
-0.240213	-24.4912	-0.0190476
0.202996	158.404	1
-0.240213	-39.474	1
0.210736	-40.9592	1
0.208779	7.34846	1
0.230769	131.851	-0.047619
0.216684	-92.0683	-0.047619
0.224712	-92.0683	-0.047619
0.228745	59.9049	1
-0.227552	-159.398	1
-0.227552	-32.14	-0.0380952
-0.223329	3.99837	1
-0.250859	-48.9921	-0.047619
-0.253007	-48.9921	1
-0.242328	-48.9921	-0.047619
0.220691	-89.9205	-0.0380952
0.222703	-33.189	1
0.202996	-86.3713	-0.0380952
0.201069	-48.2903	-0.0380952
0.210736	19.7405	-0.0380952
-0.248722	114.237	1
-0.238096	-158.644	-0.047619
-0.253007	-75.5453	1
-0.225437	-166.04	1
0.202996	-45.7027	1
0.22269	16.4452	1
0.228745	96.8362	-0.0380952
-0.255152	111.85	-0.0380952
-0.240213	131.082	1
-0.240213	169.86	1
-0.225437	169.86	-0.0714286
-0.240213	-62.4863	-0.047619
0.210736	-48.6581	-0.0714286
-0.240213	-10.058	-0.047619
-0.233876	-77.775	1
0.202996	-53.3557	1
0.210736	125.261	-0.0380952
0.202836	106.592	-0.047619
-0.227552	-94.8718	-0.0190476
-0.235988	-94.8718	-0.0190476
-0.244456	-94.8718	1
-0.235988	87.1909	-0.0380952
0.228745	81.3862	1
0.232789	81.3862	-0.047619
0.208779	155.031	1
0.206844	105.704	1
-0.253007	-30.5767	1
0.222703	-50.4597	1
-0.253007	-19.9368	1
-0.233719	-67.3781	1
-0.231771	-67.3781	-0.0380952
-0.240213	-67.3781	-0.0380952
-0.225437	-154.371	-0.0380952
-0.229658	-154.371	1
0.204915	-9.60076	1
-0.221214	125.64	1
-0.235988	98.1003	-0.0380952
-0.223329	-86.4403	1
-0.233876	161.786	-0.047619
0.226731	-105.688	-0.0380952
0.220691	-105.688	1
0.204915	-105.688	-0.0380952
0.222703	-48.908	1
-0.253007	-31.1207	1
-0.223329	-45.2817	-0.047619
-0.242328	-173.078	1
0.218688	166.671	-0.0380952
0.226731	134.894	1
0.210736	-6.98879	1
-0.223329	152.963	1
0.228745	-137.953	1
0.222703	-110.591	-0.0380952
-0.250859	120.716	1
-0.223329	39.8897	1
-0.244456	121.108	1
-0.223329	141.329	1
0.208779	40.5895	1
0.206844	91.7286	1
0.228745	24.1367	-0.0380952
0.204915	-64.3535	-0.0380952
0.228533	-53.9794	1
0.226731	106.109	-0.047619
0.206844	106.109	1
0.232472	-129.501	-0.047619
0.226731	-41.5751	-0.047619
0.210736	112.045	-0.047619
-0.235988	-68.1364	1
-0.255152	165.95	-0.047619
0.206844	-114.789	1
0.218688	-176.939	1
-0.231771	177.8	1
-0.248722	74.739	1
-0.240125	86.5364	1
0.236079	-18.9186	-0.0714286
0.238167	115.424	1
0.229846	12.4266	1
-0.253853	64.2828	1
-0.236673	64.2828	-0.0380952
-0.260363	-142.053	-0.047619
-0.2281	-142.053	1
0.244428	98.22	1
0.213598	166.415	1
-0.236673	135.488	-0.0190476
-0.2281	135.488	1
-0.253853	-134.538	1
-0.2281	70.2712	1
-0.230241	71.5745	1
0.217592	-116.226	-0.0190476
0.242341	104.167	1
-0.240952	48.9236	1
-0.251687	153.346	-0.0380952
0.213742	-41.6495	1
0.236079	144.016	1
0.24025	146.115	-0.047619
-0.234528	95.6683	-0.0714286
-0.240952	96.1959	1
-0.2281	110.551	-0.047619
-0.245235	78.841	-0.0714286
0.231918	87.7941	1
0.217592	-90.6062	-0.0380952
0.213598	-90.6062	1
0.234001	165.962	1
-0.232389	-154.484	1
0.221619	144.101	-0.047619
0.244428	87.4687	-0.0190476
0.221619	114.832	1
0.215592	-74.2164	1
-0.256017	73.9087	1
-0.256017	-135.518	-0.0380952
-0.236673	-135.518	-0.0380952
-0.256017	82.3328	1
-0.232389	116.977	1
0.234001	-142.715	-0.047619
0.242341	-117.233	1
-0.256017	42.3446	-0.047619
-0.243089	-166	-0.0714286
-0.230241	-166	1
0.215592	14.1886	-0.047619
-0.260363	-119.417	1
-0.232389	82.7107	1
-0.232389	-72.2846	1
0.213598	132.143	1
-0.253853	-115.627	1
-0.253853	-82.7898	-0.0190476
-0.2281	-109.473	-0.047619
0.227046	123.529	1
-0.240952	30.2007	1
-0.258192	-133.423	1
-0.253853	-71.2418	1
-0.225953	-97.7744	-0.0380952
-0.230241	-97.7744	1
0.231918	-100.288	1
-0.258192	-7.57475	1
0.236079	158.205	-0.0714286
-0.247378	23.219	-0.047619
-0.238809	141.974	1
0.213598	120.966	1
0.225711	-131.311	-0.047619
0.217592	89.2953	1
0.211592	-66.5615	1
-0.2281	82.1698	1
-0.2281	54.3949	1
0.221619	41.3223	1
-0.236673	171.938	-0.0380952
-0.247378	59.1855	1
-0.258192	-65.3373	-0.047619
0.213598	160.829	-0.047619
-0.234528	-73.0026	1
0.215592	25.6249	-0.047619
-0.230241	119.719	1
-0.230241	138.265	1
-0.260363	157.684	-0.047619
-0.232389	157.684	1
0.238167	118.571	1
0.217592	27.225	-0.0714286
0.24025	-34.0376	1
-0.245235	33.9785	1
-0.236673	-111.274	1
-0.236673	-168.494	1
0.213598	-95.6718	-0.047619
0.223654	-95.6718	1
0.217592	-52.7568	1
0.234001	-55.2654	1
0.234001	-117.124	1
-0.236673	92.8278	-0.0380952
-0.258192	-164.029	-0.047619
-0.234528	103.983	-0.047619
-0.240732	-99.9061	1
0.217592	-65.3822	-0.0380952
0.221619	-19.4583	1
0.229846	114.6	1
-0.240952	-94.2914	1
-0.232389	-138.468	1
0.242341	-33.1724	1
0.221619	133.73	1
0.238167	168.821	1
-0.2281	-140.452	-0.047619
-0.236673	110.407	1
-0.2281	-139.229	1
0.215566	130.495	1
0.238001	134.404	-0.047619
0.217592	122.026	-0.0380952
0.213598	-124.145	1
-0.256017	165.847	-0.0380952
0.231918	-144.107	-0.0714286
0.225711	163.295	-0.0380952
-0.253853	147.081	1
-0.256017	106.109	-0.047619
-0.249533	1.74236	1
-0.236673	99.6837	-0.047619
-0.249533	41.6691	1
-0.2281	69.8994	-0.0380952
-0.234528	-137.589	1
0.238167	128.144	1
0.236079	-174.682	1
-0.238809	50.9872	1
-0.236673	-0.405966	1
-0.230241	43.6029	-0.047619
-0.245235	-157.781	1
-0.256017	-22.7877	-0.0714286
0.213598	-143.094	1
-0.253853	-116.516	-0.0380952
-0.245235	-116.516	-0.0380952
-0.249533	-159.449	-0.047619
0.225711	125.307	-0.0190476
-0.240952	-119.277	-0.047619
0.221619	-130.578	-0.047619
-0.240952	51.7542	-0.047619
