pol	phi	weight
0.397005	-75.2615	1
-0.400216	-138.005	-0.0190476
-0.398605	7.61069	1
0.382452	146.518	1
0.37114	-68.1414	1
0.397928	-26.1686	1
-0.401772	13.0487	-0.0380952
-0.384166	-96.173	1
-0.406199	-150.994	1
-0.404515	-34.4475	1
0.401015	95.6937	1
0.392851	3.67958	-0.047619
0.382452	29.9051	-0.0380952
0.37114	29.9051	1
0.401015	79.6481	1
0.397005	-48.1904	1
0.399367	-48.2067	1
0.401015	119.406	1
-0.405504	-152.836	1
-0.400216	37.2806	1
-0.398605	165.802	-0.0380952
-0.404515	22.5913	1
0.397928	-142.463	1
0.380552	-90.8816	1
-0.408344	167.434	1
-0.404515	101.029	-0.0190476
-0.380327	31.1727	1
0.389564	-0.766191	1
0.395815	-0.766191	-0.0190476
0.387832	165.235	1
0.374969	88.8347	1
0.37114	138.858	-0.047619
0.369205	143.483	1
-0.401772	-17.0629	1
-0.406199	85.1381	1
-0.400216	38.594	-0.0380952
-0.391631	-114.879	1
-0.384166	66.6179	-0.0380952
-0.398605	14.2091	1
-0.407284	38.4428	-0.0380952
-0.400216	38.4428	-0.0380952
0.376866	62.2624	1
0.378753	-8.95335	1
0.395815	-167.599	-0.0380952
0.38415	-64.7798	-0.0380952
-0.400216	30.009	-0.0380952
-0.401772	126.926	1
-0.389147	5.59617	1
0.376866	-53.0243	-0.0190476
0.397005	-148.622	1
-0.407284	-137.701	-0.0380952
0.387832	-3.55421	-0.0380952
0.387832	174.727	1
0.374969	107.624	1
-0.406199	-47.7235	1
-0.389791	49.8589	1
-0.408346	-150.371	-0.0380952
-0.391624	-157.257	-0.0380952
-0.386056	-16.9238	1
-0.380327	105.574	1
0.380612	105.449	1
0.378753	-11.9328	-0.0380952
0.386066	161.421	-0.0190476
-0.393435	-78.1782	1
-0.380327	-154.72	-0.0380952
-0.395205	113.62	1
-0.393435	-80.2329	-0.0190476
-0.386056	-95.2329	-0.0190476
-0.401772	96.2688	1
-0.407284	129.53	1
0.387832	148.785	-0.0380952
0.374969	148.785	1
-0.393435	23.679	-0.0190476
-0.393435	23.679	1
-0.380327	48.4412	1
0.400191	31.1936	-0.0190476
-0.404515	75.9471	1
-0.380327	127.136	1
-0.407867	-98.995	1
-0.391631	-98.995	-0.0190476
-0.408346	59.3777	1
-0.404515	-66.7613	1
-0.384166	-66.7613	-0.0380952
0.397928	-169.606	1
-0.395205	-66.6096	-0.0380952
-0.387935	68.5789	1
-0.387935	14.1462	1
0.397928	-77.4703	1
0.386066	107.455	-0.0380952
-0.405504	-116.264	-0.0380952
-0.400216	57.0164	1
-0.382253	-121.827	1
0.39865	-105.144	1
-0.380327	-147.221	-0.0380952
-0.398605	-48.1716	1
-0.405504	-152.631	1
-0.403235	39.4057	1
0.401015	-67.8438	-0.0380952
0.389564	-67.8438	1
-0.379017	-133.528	-0.0380952
-0.398605	-21.1101	1
-0.387935	-175.329	1
-0.398605	-67.3759	-0.0380952
-0.380327	-77.8352	-0.0380952
-0.393435	33.2888	1
-0.398605	-62.655	-0.0380952
0.387832	-36.3365	-0.0190476
0.386066	96.5814	1
-0.401772	-68.3124	-0.0190476
0.382452	83.9692	1
0.37114	-86.1416	1
-0.407867	93.4704	1
-0.387935	179.446	1
0.37114	126.254	-0.0380952
0.386066	-14.0695	1
0.378753	-58.4947	-0.0190476
0.384267	-58.4947	1
-0.395253	72.4807	-0.0380952
-0.397738	-86.7599	-0.0190476
-0.393045	-155.653	-0.047619
-0.388809	-124.171	1
-0.372293	127.275	1
-0.381647	137.849	-0.0380952
0.375273	-11.2585	1
-0.391921	-26.2085	1
-0.38348	-155.508	1
-0.38707	102.841	1
-0.370384	31.6392	1
-0.38348	26.8838	1
0.383469	45.948	1
0.377077	2.70405	1
0.383469	2.70405	-0.0190476
0.38055	137.955	1
-0.395253	17.3977	1
-0.372293	-134.278	1
-0.38348	-30.8872	-0.0190476
-0.38348	122.323	-0.047619
-0.376074	-39.6097	1
-0.368472	-39.6097	-0.0380952
-0.391921	-113.908	-0.0380952
-0.366547	-113.908	1
0.383469	96.5015	1
