pol	phi	weight
0.376866	129.896	1
-0.408346	-55.4271	1
-0.404515	164.658	-0.0285714
0.369205	-85.7992	1
0.386066	157.968	1
-0.380327	137.801	1
-0.403235	-114.391	1
-0.403235	-39.5718	1
-0.382253	-156.257	1
-0.391631	-137.818	1
0.399367	-91.5215	1
0.382452	-125.26	-0.047619
0.395815	95.5024	-0.0666667
0.397928	50.1251	-0.0666667
-0.380327	-178.545	-0.047619
-0.406199	-87.4531	1
-0.387935	93.2124	-0.0380952
-0.407867	-166.235	-0.0666667
0.378753	26.0109	-0.0714286
0.382452	116.641	-0.0666667
-0.380064	-13.0728	-0.047619
-0.384166	-12.7722	1
0.369205	-45.3043	-0.047619
-0.391631	-52.7474	1
0.397005	10.9844	1
0.397928	-17.7958	1
-0.407284	-85.3505	-0.0666667
0.376742	-14.953	1
0.395808	-79.0206	-0.0190476
-0.401772	-158.745	-0.0666667
0.379981	-96.7604	-0.047619
0.399367	-131.811	1
-0.396926	128.756	1
0.401015	137.383	1
-0.395205	20.2591	-0.0380952
-0.405504	-62.4527	-0.0714286
0.389564	126.652	-0.0666667
0.401015	-10.3359	1
0.386066	-131.407	-0.047619
-0.380316	-39.8134	-0.047619
-0.384166	-48.2931	-0.0666667
0.37114	70.662	1
0.386066	149.165	1
0.401015	4.35657	-0.0666667
-0.396926	-49.2423	-0.0666667
-0.406199	-117.139	-0.047619
-0.407284	-117.139	1
-0.380327	-117.139	-0.047619
-0.387935	28.7249	-0.0380952
-0.398605	20.8854	-0.047619
-0.408346	177.66	-0.047619
-0.391631	-56.5201	1
0.389564	77.8173	1
0.386066	77.8173	-0.0666667
-0.384166	154.443	1
0.37114	37.4881	1
0.380612	47.9487	1
-0.387935	-117.752	1
-0.406199	79.4005	-0.0666667
-0.398605	-83.4011	1
-0.401772	-169.448	1
-0.405504	-6.58598	-0.047619
-0.384166	15.3996	1
0.400191	44.0069	-0.0666667
0.378753	44.0069	-0.0666667
0.375273	-93.554	1
0.354654	-64.5016	-0.0380952
0.36417	-66.7472	-0.0285714
-0.366547	-39.0455	-0.047619
0.366054	113.819	-0.047619
0.366013	113.819	1
0.354654	75.2605	-0.0714286
0.362284	144.835	-0.047619
0.358484	-117.444	-0.047619
-0.364621	179.19	1
0.377077	-55.6596	-0.047619
0.383469	-55.6596	-0.047619
0.38574	-55.6596	-0.047619
0.373459	6.5644	-0.047619
-0.376067	80.5253	1
0.383469	42.4558	1
-0.38707	85.8996	1
-0.362682	85.8996	-0.0380952
0.377077	161.142	-0.047619
0.373459	179.708	-0.047619
-0.366547	29.9183	1
-0.38707	140.66	1
-0.368472	-175.908	-0.0714286
-0.38348	41.8264	1
-0.372293	2.95613	1
0.38574	-40.3164	-0.0666667
-0.366547	100.429	-0.0380952
-0.368472	-61.1053	1
0.358484	-112.907	-0.0380952
0.373459	-112.907	1
0.354654	170.67	-0.0380952
-0.393148	-165.593	1
-0.379804	-124.582	1
0.358484	-70.1834	1
-0.365891	166.699	1
0.36417	164.417	-0.0714286
0.365963	164.417	-0.0714286
-0.370384	-140.914	1
