,ebin00costbin00,ebin00costbin01,ebin00costbin02,ebin00costbin03,ebin00costbin04,ebin00costbin05,ebin01costbin00,ebin01costbin01,ebin01costbin02,ebin01costbin03,ebin01costbin04,ebin01costbin05,ebin02costbin00,ebin02costbin01,ebin02costbin02,ebin02costbin03,ebin02costbin04,ebin02costbin05
5483,-0.0747754,-0.177066,-0.111217,-0.06697,-0.0857336,-0.0622912,-0.130393,-0.157607,-0.0269438,-0.0241259,-0.069322,-0.110883,-0.19746,-0.0536936,0.0466646,-0.163559,-0.0513509,0.127661
5484,-0.202987,-0.213775,-0.0423989,-0.0600704,-0.0656269,-0.0577991,-0.131964,-0.0855862,-0.0180841,0.0389636,-0.064833,-0.0798548,-0.195786,-0.0622759,0.0179633,-0.0237385,-0.0320449,0.148264
5485,-0.0341225,-0.149753,-0.111603,-0.0802924,-0.0650834,-0.0713685,-0.112552,-0.108769,-0.015594,-0.0113674,-0.0837289,-0.00996971,-0.12006,-0.061442,0.0275209,-0.146786,0.00989058,0.0166761
5486,-0.166941,-0.226303,-0.0681342,-0.0781731,-0.0235568,-0.140148,-0.124555,-0.151832,-0.0636788,0.020953,-0.0436835,-0.025041,-0.0804905,-0.0892736,-0.00578484,-0.0712212,-0.0873953,-0.00702638
5487,-0.164115,-0.125473,-0.0841773,-0.0537157,-0.0395076,-0.0375867,-0.108742,-0.112383,-0.0067377,-0.00903987,-0.0878259,-0.087668,-0.219574,-0.0354716,-0.0470987,-0.106608,-0.000513901,0.0685856
5488,-0.103053,-0.241002,-0.061474,-0.0840848,-0.0534926,-0.112606,-0.115711,-0.158601,-0.0302312,0.0147905,-0.0063583,-0.0236221,-0.103918,-0.0369981,-0.0440826,-0.093869,-0.104112,0.0594149
5489,-0.131868,-0.220106,-0.0780251,-0.100621,-0.0422758,-0.0849599,-0.110462,-0.156627,-0.00969706,-0.0158277,-0.120521,-0.103513,-0.108932,0.00467535,-0.0268178,-0.108833,-0.0981569,0.0525774
5490,-0.0903481,-0.183226,-0.0156294,-0.0301667,-0.0357321,-0.0911493,-0.117646,-0.0836353,-0.0328795,0.00758672,-0.0985278,-0.027952,-0.219062,-0.0650621,-0.0132098,-0.0809717,0.0189989,0.0251816
5491,-0.131743,-0.175164,-0.140327,-0.0889084,-0.0299275,-0.0925939,-0.0921703,-0.131557,0.00698089,-0.0542739,-0.0365673,-0.0140418,-0.115639,-0.0657197,-0.00910737,-0.135689,-0.036632,0.128892
5492,-0.123681,-0.155675,-0.00456687,-0.0872934,-0.0619715,-0.0597857,-0.136719,-0.0730091,-0.0496866,-0.0585409,-0.0809696,-0.085732,-0.147924,-0.0179177,-0.04288,-0.0696255,-0.0641205,0.0770501
5493,-0.116809,-0.189645,0.000563906,-0.0850025,-0.0542093,-0.0739463,-0.153147,-0.164569,-0.00228882,0.0859584,-0.0334711,-0.0131098,-0.186132,-0.116493,-0.00466236,-0.119693,-0.0220305,0.0361488
5494,-0.100348,-0.196764,-0.136074,-0.0620972,-0.0734836,-0.0763972,-0.0938892,-0.137572,-0.0478918,0.0900182,-0.0873178,-0.0915735,-0.0833877,-0.0123554,-0.0483924,-0.113397,-0.0454545,0.0738807
5495,-0.133134,-0.186899,-0.0782168,-0.0283115,-0.0172288,-0.089718,-0.0858076,-0.100443,0.00166785,-0.0729569,-0.0320615,-0.0302647,-0.171734,-0.0796854,-0.00418583,-0.12646,-0.0399897,0.0387624
5496,-0.0882876,-0.168611,-0.0820037,-0.112412,-0.0664266,-0.111731,-0.135108,-0.152142,-0.0239992,0.0479567,-0.06136,-0.0413321,-0.286369,-0.0517786,0.0127351,-0.0814882,-0.0976361,0.0774647
5497,-0.115611,-0.197891,-0.06912,-0.0999143,-0.0231102,-0.120943,-0.0840629,-0.0878655,-0.025977,0.0244502,-0.0924115,-0.0308201,-0.0654198,-0.0532824,-0.011705,-0.155295,0.0118348,0.0475816
5498,-0.154194,-0.191306,-0.132102,-0.0718705,-0.0140672,-0.163169,-0.126167,-0.168546,-0.0303205,0.0106099,-0.0274579,-0.00354306,-0.238913,-0.00567398,0.0431329,-0.16154,-0.119943,0.036993
5499,-0.155501,-0.180619,-0.045059,-0.0584589,-0.0389306,-0.0600866,-0.0975916,-0.07477,-0.00143483,0.00187754,-0.087251,-0.0627415,-0.0921059,-0.0521299,-0.0722529,-0.0404411,0.033644,0.0749355
5500,-0.0991484,-0.183446,-0.0964868,-0.092506,-0.025378,-0.0725516,-0.0959884,-0.148812,-0.00135815,-0.0157385,-0.0455404,-0.017177,-0.208942,-0.0579073,-0.0813964,-0.105752,-0.0733923,0.0540506
5501,-0.0615108,-0.17981,-0.0354862,-0.0451305,-0.00740658,-0.134356,-0.125296,-0.111714,-0.0218852,0.0255308,-0.0475455,0.00504455,-0.132075,-0.0534844,0.0194193,-0.0989895,-0.0122544,0.036327
5502,-0.098277,-0.16756,-0.115475,-0.057455,-0.088217,-0.0441569,-0.134789,-0.130561,0.0188331,0.0100406,-0.0639336,-0.113293,-0.279861,-0.0021164,-0.0322918,-0.149763,-0.0748839,0.040575
5503,-0.0910827,-0.212337,-0.0837248,-0.0807889,-0.00085169,-0.123528,-0.0923643,-0.134517,-0.0331631,-0.0187265,-0.0491701,0.0179762,-0.0276179,-0.0787407,-0.00809824,-0.144143,-0.0116959,0.095295
5504,-0.12522,-0.142541,-0.0561427,-0.0577286,-0.0677017,-0.0439443,-0.117776,-0.135686,-0.00966711,-0.023151,-0.0673457,-0.129283,-0.240681,-0.101132,-0.0018413,-0.138781,-0.0788837,0.0421772
5505,-0.140277,-0.193666,-0.0626739,-0.0473326,-0.0789355,-0.0850865,-0.105275,-0.106588,-0.011632,0.00448596,-0.0330691,-0.010357,-0.102021,0.0030511,-0.0207125,-0.0936022,-0.00790225,0.0999209
5506,-0.142369,-0.14508,-0.0861277,-0.0690151,-0.0156853,-0.081034,-0.183237,-0.154784,-0.00136904,-0.00839895,-0.0578904,-0.0558355,-0.215546,-0.0749591,-0.0438051,-0.11183,-0.0248715,0.119711
5507,-0.103073,-0.172604,-0.0656465,-0.0921583,-0.0477258,-0.069881,-0.0681867,-0.0900484,0.0187633,0.0243059,-0.0545885,-0.0507679,-0.121548,-0.132224,-0.0224989,-0.0991544,-0.0432573,-0.00611543
5508,-0.160353,-0.190921,-0.0372824,-0.0380904,-0.035963,-0.10039,-0.16121,-0.138487,-0.0565005,-0.020572,-0.0416588,-0.0473764,-0.185081,-0.0210672,-0.0407445,-0.123289,-0.042393,0.0208467
5509,-0.0834881,-0.170335,-0.0963679,-0.0843311,-0.0625364,-0.0660569,-0.118842,-0.0956102,-0.0190636,-0.0172508,-0.0653797,-0.0381917,-0.166381,-0.0352645,0.0245394,-0.118598,-0.0530472,0.0915289
5510,-0.156351,-0.194335,-0.0987858,-0.0792274,-0.0721126,-0.0941805,-0.136415,-0.0973613,-0.0290715,0.0238852,-0.0485721,-0.0850566,-0.148545,-0.0802477,0.0539086,-0.00652138,0.00403898,0.048493
5511,-0.107287,-0.159262,-0.0543666,-0.0457667,-0.0408018,-0.0810208,-0.058317,-0.152665,-0.0178741,-0.00994806,-0.068813,-0.022063,-0.23416,-0.0747512,-0.045216,-0.231484,0.00077354,0.0641096
5512,-0.0971113,-0.210674,-0.0877,-0.0869742,-0.0702704,-0.0878627,-0.160509,-0.128159,-0.0267202,0.00388112,-0.0396296,-0.063442,-0.123814,-0.057195,0.00911601,-0.143745,-0.0640949,-0.0196513
5513,-0.147255,-0.237554,-0.0896744,-0.077488,-0.0292528,-0.078129,-0.0545655,-0.100757,-0.0122944,0.0246783,-0.0265509,-0.0633571,-0.173167,-0.0728192,-0.0771387,-0.118792,-0.0588205,0.0947649
5514,-0.0873185,-0.132097,-0.109493,-0.0659094,-0.0375609,-0.0788657,-0.16171,-0.140434,-0.028667,0.0195097,-0.078027,-0.0939627,-0.159151,0.0136066,0.0281161,-0.0873126,-0.018762,0.0631577
5515,-0.118843,-0.229427,-0.0490879,-0.0599853,-0.0661402,-0.0983612,-0.0752377,-0.162544,-0.00879788,0.0916853,-0.0289166,-0.030279,-0.0725942,-0.0431205,-0.0494162,-0.0861424,-0.037694,0.0930137
5516,-0.165969,-0.132767,-0.0818046,-0.0814009,-0.0519777,-0.0616172,-0.154305,-0.123175,-0.0489498,-0.0786958,-0.0969223,-0.0786461,-0.226937,-0.0705824,0.0276835,-0.0663283,0.0242999,0.0226892
5517,-0.0365086,-0.232593,-0.0529943,-0.0535426,-0.0371198,-0.0703656,-0.105637,-0.108369,-0.0318567,0.0805914,-0.0836504,-0.0567881,-0.0899531,-0.0352289,0.0418935,-0.124605,-0.0864805,0.00135338
5518,-0.16025,-0.189758,-0.13663,-0.0842277,-0.0256852,-0.114362,-0.114645,-0.117639,-0.00528469,0.0773438,-0.0274533,-0.0578241,-0.199428,-0.0614329,-0.0554774,-0.104173,-0.0409889,0.111193
5519,-0.156857,-0.17618,-0.0147549,-0.0629517,-0.0469568,-0.0451129,-0.0998184,-0.123703,-0.0161248,-0.0517013,-0.0852907,-0.0451134,-0.162788,-0.0634661,0.0210119,-0.0646644,-0.0333101,0.111135
5520,-0.132491,-0.188065,-0.13076,-0.068016,-0.0546148,-0.069549,-0.0861767,-0.121689,-0.0553677,-0.0457807,-0.0359639,-0.0668654,-0.130369,-0.0431406,0.0221536,-0.124405,-0.0318561,-0.0315138
5521,-0.113331,-0.197037,-0.124396,-0.0672892,-0.0282442,-0.11164,-0.13901,-0.139222,-0.00731897,0.0222233,-0.093635,-0.0585255,-0.183369,-0.0239657,-0.0537244,-0.17082,-0.0773854,0.048442
5522,-0.136827,-0.168001,-0.0894363,-0.0606613,-0.0675389,-0.0288016,-0.139281,-0.111808,-0.0274418,-0.0092058,-0.0234121,-0.063933,-0.120315,-0.0602161,0.0534365,-0.0703955,-0.0900176,0.0430602
5523,-0.0921621,-0.163792,-0.0428161,-0.0937685,-0.0765226,-0.167403,-0.123172,-0.157811,-0.0516213,-0.00563742,-0.0621125,-0.049578,-0.181163,-0.0386989,-0.0157845,-0.125684,0.00332094,0.065718
5524,-0.138406,-0.179934,-0.0593544,-0.0833482,-0.0236621,-0.0602301,-0.126637,-0.0815682,-0.0368183,0.00146273,-0.0640566,-0.0218369,-0.15354,-0.0603209,-0.0848176,-0.0907057,-0.0449028,0.0619257
5525,-0.105421,-0.142354,-0.109793,-0.0667249,-0.0767905,-0.0909358,-0.114124,-0.0549795,-0.0243835,0.012812,-0.0588293,-0.0838713,-0.161178,-0.0508239,0.0278753,-0.109521,-0.0185429,0.0507973
5526,-0.145229,-0.238331,-0.104277,-0.0951814,-0.029278,-0.0633981,-0.11182,-0.117893,-0.0149358,0.0118397,-0.0686465,-0.0470611,-0.191629,-0.0454292,-0.0577785,-0.0951728,-0.0667292,0.0571561
5527,-0.152705,-0.165141,-0.107144,-0.0820373,-0.0552139,-0.0625453,-0.0728262,-0.117315,-0.0486634,0.028233,-0.0435812,-0.0643418,-0.136216,-0.0763491,-0.00634945,-0.0774623,-0.0460895,0.00130322
5528,-0.0834274,-0.206508,-0.044721,-0.0489259,-0.0409863,-0.0900122,-0.145303,-0.115946,-0.0340502,0.0357853,-0.0693402,-0.0475264,-0.204761,-0.0765414,-0.0333768,-0.130186,-0.0526307,0.117222
5529,-0.148466,-0.153583,-0.123042,-0.069574,-0.0518705,-0.0694045,-0.173419,-0.113383,-0.00497274,-0.0225309,-0.0432164,-0.0434724,-0.1134,-0.0401765,-0.110368,-0.0338558,-0.0732377,-0.0246122
5530,-0.158953,-0.210522,-0.0096827,-0.0443124,-0.0382897,-0.0829476,-0.0349622,-0.13643,-0.0144939,0.0206826,-0.0738136,-0.0742055,-0.205503,-0.0288841,0.0696801,-0.100304,-0.024314,0.0592027
5531,-0.0787239,-0.253807,-0.141573,-0.0733318,-0.0457518,-0.0849967,-0.180219,-0.110657,0.00250011,-0.0134357,-0.0735348,-0.02012,-0.0742806,-0.0254704,0.0169974,-0.0707949,-0.0314918,0.100729
5532,-0.0942714,-0.230154,-0.0282957,-0.0706208,-0.0361143,-0.0874853,-0.147841,-0.125004,-0.0151496,0.0269215,-0.0336863,-0.105497,-0.159319,-0.0166185,-0.0710457,-0.0488425,-0.047256,0.0491705
5533,-0.144706,-0.177831,-0.121162,-0.10756,-0.0448486,-0.029385,-0.0872674,-0.114287,-0.0260526,-0.0157772,-0.0457979,-0.0112164,-0.146942,-0.0538929,0.0533114,-0.0694197,-0.0396456,0.0189269
5534,-0.0889505,-0.156151,-0.0853383,-0.0119272,-0.0186349,-0.0903979,-0.0780768,-0.13761,-0.0198863,-0.0257199,-0.0677176,-0.0893628,-0.167255,-0.0516494,-0.0233884,-0.0913728,-0.0481114,0.14438
5535,-0.160468,-0.201552,-0.09145,-0.0725934,-0.0673541,-0.0810417,-0.158407,-0.120762,-0.0279816,0.0126788,-0.027123,-0.0789533,-0.0836652,-0.0466775,0.00807469,-0.128468,-0.0621246,-0.00850972
5536,-0.0797594,-0.187888,-0.0523006,-0.0578099,-0.0179063,-0.0850964,-0.088594,-0.0972509,-0.00708482,0.00728268,-0.0896829,-0.0659112,-0.198433,-0.0556343,-0.0216971,-0.157994,-0.0883375,0.102369
5537,-0.152171,-0.183109,-0.0485765,-0.0992863,-0.0791146,-0.0796756,-0.0907092,-0.153982,-0.0237028,0.0160058,-0.00995907,-0.062495,-0.123992,-0.0201308,-0.0115004,-0.0985344,-0.0649069,0.00142806
5538,-0.07154,-0.194486,-0.0535137,-0.0833615,-0.0127302,-0.0782796,-0.148856,-0.0691535,-0.0397637,0.000399097,-0.104172,-0.0294232,-0.211046,-0.02351,-0.00464303,-0.0898378,-0.0278796,0.0451859
5539,-0.0878511,-0.172382,-0.0847374,-0.089832,-0.0198116,-0.0741177,-0.123667,-0.0914138,-0.0263817,0.0609013,-0.067206,-0.0877513,-0.0882318,-0.0666443,0.0180285,-0.0617502,-0.0573915,0.0754297
5540,-0.165247,-0.210752,-0.0942106,-0.0458202,-0.0482563,-0.124565,-0.0964593,-0.133458,0.0036874,0.0250851,-0.0629063,-0.162884,-0.0871217,-0.03973,-0.0435826,-0.165961,-0.0949502,0.021512
5541,-0.0627029,-0.234981,-0.0503571,-0.104043,-0.0399423,-0.0525429,-0.172841,-0.12577,-0.0271958,-0.0302125,-0.0678417,0.0375603,-0.0779659,-0.0679155,-0.0307259,-0.118479,0.00949623,0.0910613
5542,-0.210667,-0.127087,-0.111309,-0.0330671,-0.0307118,-0.129702,-0.0831944,-0.101668,-0.0283938,0.0147026,-0.0439551,-0.125523,-0.250933,-0.0872679,0.00681508,-0.1664,0.0148516,0.115344
5543,-0.0259219,-0.234878,-0.0780822,-0.0982713,-0.074525,-0.0495732,-0.143253,-0.144579,-0.0261848,0.0352832,-0.0715996,-0.0373868,-0.0733775,-0.0175258,0.00822317,-0.107787,-0.100417,-0.0921464
5544,-0.0794265,-0.219513,-0.0779244,-0.0404671,-0.0203796,-0.050754,-0.104703,-0.133405,0.0314223,-0.044537,-0.0443209,-0.0512387,-0.136044,-0.0831203,-0.0537254,-0.100686,-0.00296408,0.104828
5545,-0.124896,-0.165668,-0.0135093,-0.0957721,-0.0605594,-0.0445861,-0.0973574,-0.133805,-0.077837,-0.0199063,-0.0602871,-0.0726971,-0.151917,-0.0192989,0.0272351,-0.120759,-0.0820774,0.0678231
5546,-0.133372,-0.12186,-0.123095,-0.0826354,-0.0341897,-0.126304,-0.0650317,-0.110582,0.00812695,-0.0193588,-0.0429913,-0.0734404,-0.0842484,-0.087,-0.0137684,-0.120085,-0.00251188,0.0529672
5547,-0.10172,-0.221281,-0.0832762,-0.06397,-0.0564561,-0.0797569,-0.12709,-0.135489,-0.0288044,-0.0076868,-0.0712718,-0.0468189,-0.0930231,-0.0764513,-0.0229808,-0.0563758,-0.0471955,0.0928993
5548,-0.120996,-0.200996,-0.0622921,-0.075519,-0.0397485,-0.070609,-0.0814599,-0.0899834,-0.0336903,0.0199352,-0.0595507,-0.0563739,-0.249511,-0.0292958,-0.0645645,-0.149622,-0.0692023,0.044172
5549,-0.0807878,-0.183741,-0.093153,-0.0770972,-0.0503586,-0.0961331,-0.145902,-0.111954,0.00294803,-0.0321231,-0.064832,-0.007252,-0.136707,-0.0382496,0.00997946,-0.135137,-0.0164447,0.15782
5550,-0.148253,-0.214574,-0.0715722,-0.0741573,-0.0503586,-0.0907856,-0.088037,-0.138722,-0.0409829,0.0469138,-0.0666336,-0.117695,-0.141255,-0.0900279,-0.0634178,-0.1768,-0.021223,-0.0353903
5551,-0.118973,-0.193698,-0.0820247,-0.0535519,-0.0277661,-0.0658365,-0.162243,-0.12278,-0.0134874,0.0345917,-0.0360632,-0.0137424,-0.198085,-0.0846131,0.0179189,-0.093191,-0.0338093,0.0158833
5552,-0.138082,-0.178523,-0.070252,-0.0627368,-0.0175998,-0.110959,-0.0721946,-0.115642,0.00602385,-0.0213318,-0.0700235,-0.0224468,-0.169626,-0.112313,-0.0416038,-0.124829,-0.0231201,0.0964737
5553,-0.0723072,-0.170715,-0.0223446,-0.087781,-0.0499024,-0.0875646,-0.140329,-0.111297,-0.0376146,0.0249941,-0.0426362,-0.0789416,-0.106909,-0.0176669,-0.00546343,-0.107899,-0.0361282,0.0245404
5554,-0.161131,-0.182688,-0.0925367,-0.0792092,-0.0357495,-0.0827235,-0.0836794,-0.132231,-0.0190062,-0.0225984,-0.0686952,-0.0290162,-0.187448,-0.0556224,-0.0262622,-0.0954435,-0.0434869,0.0522338
5555,-0.0755545,-0.184758,-0.0846072,-0.074571,-0.0324629,-0.0640812,-0.147159,-0.152128,-0.00972792,0.0356825,-0.0532295,-0.0171708,-0.200012,-0.0694759,-0.0147015,-0.143967,-0.0421549,0.00664997
5556,-0.0879674,-0.211922,-0.0709086,-0.0443306,-0.0641274,-0.107577,-0.046197,-0.0809916,-0.0108214,0.0444348,-0.0643358,-0.118266,-0.142321,-0.042212,0.0134846,-0.114129,-0.0559945,0.108662
5557,-0.0919039,-0.154348,-0.0950785,-0.106936,-0.046751,-0.0471736,-0.159215,-0.0994234,-0.0317881,0.0466212,-0.0508618,0.00832613,-0.187713,0.000905004,-0.0892366,-0.108645,-0.0544157,0.0032451
5558,-0.142191,-0.180162,-0.0510987,-0.0602711,-0.0363204,-0.111249,-0.180873,-0.155333,-0.0197172,0.0490214,-0.0577486,-0.0200061,-0.117849,-0.106941,-0.0298284,-0.0619186,-0.0212338,0.108384
5559,-0.0541442,-0.209266,-0.0985698,-0.0778006,-0.0338744,-0.0748272,-0.0309955,-0.104315,0.00604649,0.023135,-0.0636593,-0.0997014,-0.117849,-0.0166235,-0.00301829,-0.155416,-0.0512477,0.0780511
5560,-0.169439,-0.147985,-0.0642596,-0.0463657,-0.0396578,-0.0893605,-0.18071,-0.13064,-0.0433198,-0.000635748,-0.0508764,0.0121851,-0.187719,-0.101235,-0.0353235,-0.107809,0.000418753,0.0346303
5561,-0.129672,-0.163071,-0.0992149,-0.0770794,-0.0457729,-0.0626232,-0.0609321,-0.103892,0.0144812,0.025437,-0.072643,-0.083115,-0.149816,-0.024183,0.0247123,-0.0791635,-0.01127,0.0245342
5562,-0.113487,-0.200474,-0.0557773,-0.0548236,-0.0466939,-0.147565,-0.152187,-0.0993497,-0.0554814,-0.00414172,-0.0710637,0.00215917,-0.156113,-0.111043,-0.0753854,-0.103205,-0.0209284,0.0112417
5563,-0.144225,-0.229177,-0.0971331,-0.0677771,-0.0329901,-0.00664464,-0.143493,-0.145948,0.00409879,0.00356623,-0.0621226,-0.112445,-0.113306,0.0346743,0.0293255,-0.135553,-0.065602,0.0837852
5564,-0.105152,-0.1971,-0.0547173,-0.0644284,-0.0814861,-0.162351,-0.0792245,-0.0880506,-0.0462244,-0.0096962,-0.0206696,-0.00179929,-0.130659,-0.164016,0.0116612,-0.188981,-0.0205205,0.0685512
5565,-0.150303,-0.165997,-0.0919536,-0.063345,-0.017774,-0.0561492,-0.0966909,-0.147285,0.0335531,0.00281079,-0.0793664,-0.116917,-0.18071,0.0702061,-0.0443288,-0.0282769,-0.0228966,0.0444771
5566,-0.0884773,-0.145729,-0.056362,-0.0719171,-0.00911395,-0.128251,-0.0791394,-0.103232,-0.0951014,0.0303497,-0.036508,-0.0887617,-0.123605,-0.0225234,-0.00401016,-0.0802375,-0.0915477,0.0446823
5567,-0.079983,-0.156031,-0.087122,-0.0434366,-0.039277,-0.132401,-0.110168,-0.150165,0.0447766,0.028501,-0.0785603,-0.0727709,-0.197794,-0.0955733,-0.0159774,-0.0731531,-0.10868,0.0672116
5568,-0.203133,-0.222503,-0.033736,-0.0117478,-0.0503853,-0.113545,-0.086544,-0.0766656,0.0163218,0.00233681,-0.0448624,-0.046735,-0.105409,-0.00482197,-0.0305511,-0.117665,-0.102592,0.0686925
5569,-0.0397621,-0.14576,-0.10378,-0.0300327,-0.0387681,-0.0503973,-0.107717,-0.162827,0.0317593,0.00360707,-0.046115,-0.0521092,-0.106284,-0.10721,-0.0244984,-0.100339,0.0174165,0.0717614
5570,-0.165797,-0.121222,-0.0448721,-0.082593,-0.00429396,-0.121154,-0.111832,-0.0767437,-0.0612211,-0.0452216,-0.0520554,-0.0723908,-0.106506,-0.00125691,-0.0590422,-0.195022,-0.0690592,0.0459435
5571,-0.0950669,-0.194366,-0.0567038,-0.056565,-0.0984761,-0.144874,-0.150712,-0.0807439,0.00365824,0.0519928,-0.0473449,-0.0522616,-0.172904,-0.102254,-0.0366717,-0.164278,-0.0170042,0.106456
5572,-0.117256,-0.18643,-0.0983266,-0.0874324,-0.0178069,-0.0693633,-0.162557,-0.160842,-0.0564692,-0.0410988,-0.0654597,-0.0327123,-0.149105,-0.0634574,0.0227312,-0.183392,-0.0603369,0.132545
5573,-0.0742394,-0.163739,-0.0552662,-0.0264978,-0.0602329,-0.0505086,-0.115748,-0.0850754,-0.0582065,-0.0368994,-0.0118874,-0.0475963,-0.0801124,-0.0401846,0.0550394,-0.0532711,-0.0664266,0.111351
5574,-0.178965,-0.174285,-0.0590127,-0.141239,-0.0423093,-0.10838,-0.107886,-0.0925066,-0.0508175,-0.025828,-0.0304439,-0.077937,-0.236477,-0.0236003,-0.0713401,-0.150026,-0.0269706,0.144066
5575,-0.0777815,-0.163931,-0.0826146,-0.0672418,-0.0334005,-0.10558,-0.147846,-0.150263,-0.0142769,0.0366603,-0.0301639,-0.0922717,-0.0631963,0.0108422,0.0331524,-0.14769,-0.0594143,-0.0320746
5576,-0.0314855,-0.202571,-0.0912443,-0.0638034,-0.0487574,-0.105131,-0.0701442,-0.126724,-0.0223716,-0.0241584,-0.0830025,-0.0448134,-0.250924,-0.016926,0.0654933,-0.0864239,-0.045702,0.143283
5577,-0.195778,-0.127597,-0.0444774,-0.0315948,-0.0312352,-0.0457127,-0.100178,-0.11203,-0.0520025,0.0368842,-0.0454174,-0.0239902,-0.0784836,-0.0742198,0.0141696,-0.0988074,0.00600983,0.150682
5578,-0.0212331,-0.149201,-0.0934322,-0.0893271,-0.050472,-0.0825111,-0.123823,-0.094945,-0.0880044,-0.0191947,-0.0600037,0.00844801,-0.257963,-0.0237933,0.0160982,-0.123856,-0.00523668,-0.0203656
5579,-0.2096,-0.13115,-0.0823382,-0.0514724,-0.0707762,-0.0784065,-0.147334,-0.0939655,0.00401176,0.0381627,-0.0394167,-0.113694,-0.241337,-0.0562164,-0.0205726,-0.0872119,-0.0940763,-0.0205798
5580,-0.020129,-0.168479,-0.0772172,-0.0671945,-0.024129,-0.09338,-0.0732301,-0.119292,-0.0286156,-0.0186065,-0.0726436,-0.0624845,-0.116307,-0.060885,-0.0264433,-0.100522,0.0181215,0.119887
5581,-0.179922,-0.226205,-0.10285,-0.0703691,-0.0645892,-0.0716987,-0.130109,-0.109111,-0.0350998,0.0371666,-0.0376144,-0.0529062,-0.109359,-0.110175,-0.0418353,-0.129137,-0.0816595,0.00795929
5582,-0.0406011,-0.219259,-0.0543721,-0.0959209,-0.015119,-0.10286,-0.0845105,-0.132825,0.0223296,-0.024195,-0.0754553,-0.074677,-0.120056,-0.108243,0.0051679,-0.130161,-0.0354116,0.104962
5583,-0.199573,-0.145657,-0.1102,-0.0511669,-0.0365105,-0.0880998,-0.141907,-0.102904,-0.0741437,0.0404371,-0.0524919,-0.0734713,-0.150592,-0.0443822,0.0423103,-0.135471,-0.047791,0.0679223
5584,-0.0692086,-0.212662,-0.0513243,-0.0784632,-0.0481986,-0.0344722,-0.163539,-0.138023,-0.080529,0.0330405,-0.0512795,-0.0611506,-0.171631,-0.0635963,-0.070271,-0.0774261,-0.0157844,0.0295181
5585,-0.153702,-0.183072,-0.108329,-0.0956267,-0.0263432,-0.0907174,-0.0638932,-0.133355,-0.0677635,-0.00996436,-0.0631121,-0.019089,-0.132049,0.00623099,0.0526179,-0.0921817,-0.110489,0.074594
5586,-0.123672,-0.181827,-0.00840799,-0.0425968,-0.0654796,-0.0819654,-0.168015,-0.0878834,0.0150632,0.0372447,-0.0528377,-0.0781827,-0.169912,-0.0804556,-0.0650313,-0.0994818,0.0240684,-0.000135072
5587,-0.117147,-0.15224,-0.11561,-0.0118426,-0.0768435,-0.0734087,-0.109166,-0.127424,-0.0567191,-0.0195286,-0.0564234,-0.023247,-0.231944,-0.0197553,-0.0897128,-0.051155,0.0676881,0.0158955
5588,-0.116562,-0.175613,-0.100143,-0.0609365,-0.0207437,-0.0871938,-0.125251,-0.119109,0.00927332,-0.036826,-0.0947925,-0.0863222,-0.0663378,-0.0173006,0.0614108,-0.157857,-0.15358,0.101069
5589,-0.135835,-0.178644,-0.0347528,-0.102891,-0.0708174,-0.0629482,-0.0968023,-0.100775,-0.11154,0.0109897,-0.0150612,-0.0760197,-0.22394,-0.0774167,-0.039295,-0.101424,-0.0214153,0.0850964
5590,-0.0647175,-0.186181,-0.119127,-0.0626303,-0.0636649,-0.0894478,-0.115068,-0.203851,-0.0663934,0.00151165,-0.0788759,-0.0454392,-0.148761,-0.0247599,-0.0141526,-0.179255,-0.0795155,-0.0100385
5591,-0.19971,-0.190548,-0.0394269,-0.042543,-0.0542248,-0.0711229,-0.130788,-0.0412473,0.0030437,-0.0139741,-0.00402893,-0.0610043,-0.144688,0.0212549,-0.0191675,-0.0484469,-0.0987479,0.00872253
5592,-0.0187949,-0.197226,-0.10399,-0.0648492,-0.0424098,-0.107736,-0.106648,-0.149204,-0.0108105,-0.0659342,-0.111321,-0.049688,-0.18195,-0.125909,-0.0896874,-0.110776,-0.0796335,0.0763216
5593,-0.202217,-0.202753,-0.0845093,-0.0398922,-0.049421,-0.062766,-0.10751,-0.099476,-0.0156006,0.0477284,-0.0953371,-0.0370669,-0.134074,-0.0825115,0.0517665,-0.0705656,-0.126444,0.088504
5594,-0.110166,-0.216142,-0.0709527,-0.0551196,-0.0407847,-0.116891,-0.118908,-0.154027,-0.0307125,0.0297419,-0.0921629,-0.0820831,-0.0725486,-0.0187237,-0.0512287,-0.102309,0.0567045,0.0416107
5595,-0.135191,-0.151038,-0.0880902,-0.0983731,-0.0110357,-0.0808829,-0.131962,-0.092042,-0.00600321,-0.0160111,-0.02349,-0.043019,-0.241361,-0.0891817,-0.00502573,-0.0993345,0.0501215,0.0143188
5596,-0.0994358,-0.216149,-0.0658868,-0.116174,-0.0907615,-0.136666,-0.104803,-0.144072,-0.0390163,0.0454253,-0.0923297,-0.0681109,-0.225697,-0.00825484,-0.0316311,-0.116233,-0.136637,0.135666
5597,-0.141604,-0.163848,-0.0894746,-0.0794431,0.00191171,-0.0417164,-0.141326,-0.0990696,0.0190987,0.0424956,-0.0976585,-0.0361859,-0.0446981,-0.0345187,-0.0261323,-0.0543391,-0.0876413,0.00737858
