pol	phi	weight
0.182296	70.8747	1
-0.200842	78.87	1
0.188295	-73.2644	-0.0666667
0.192332	-73.2644	-0.0666667
0.210785	79.6639	-0.0666667
0.194363	30.3784	-0.0714286
-0.192562	-133.532	-0.0666667
-0.217668	-7.7563	-0.0666667
-0.205018	-7.7563	1
-0.217668	23.1426	-0.0666667
0.206651	169.165	-0.0380952
0.202534	169.165	-0.0380952
-0.213434	-26.4151	-0.0666667
-0.213434	-26.4151	-0.0666667
-0.217668	137.191	-0.0666667
0.198437	123.818	1
-0.202923	162.515	-0.0666667
0.184286	-148.002	1
-0.205018	-76.4266	-0.0666667
0.182296	154.018	1
-0.205018	-109.217	-0.0666667
0.190314	114.074	1
0.18629	111.736	-0.0666667
0.182296	62.9201	-0.0666667
-0.196689	-113.712	-0.0666667
0.214936	71.5012	1
0.198437	69.945	-0.0666667
0.18629	-8.06632	1
0.18629	164.21	1
0.204587	75.3587	1
0.197889	-78.0983	1
0.184286	105.265	1
-0.213434	-103.247	1
0.190314	-152.455	-0.0666667
0.214936	-113.624	-0.0666667
0.192332	30.0941	1
-0.217668	-131.315	-0.0666667
-0.190506	-131.315	1
0.208713	-3.40743	-0.0666667
0.184286	-3.40743	1
0.210785	71.1873	1
0.18629	95.3683	-0.0666667
-0.188465	110.175	1
-0.213434	59.9279	1
0.210785	179.518	1
0.192332	179.518	-0.0666667
0.202534	-64.348	1
-0.200842	-5.50543	1
0.18893	-16.0048	-0.0380952
0.206651	-109.648	1
0.198437	168.359	1
0.198437	52.7683	-0.0666667
0.194363	155.032	1
0.18629	-162.096	1
-0.211319	5.43909	1
-0.192562	-148.114	1
-0.217668	-88.0418	1
-0.205018	-150.975	1
0.190314	-112.41	-0.0666667
-0.194619	-60.5927	-0.0380952
0.206651	-173.745	1
0.204175	74.977	-0.0666667
-0.217668	138.377	-0.0666667
-0.198759	138.377	-0.0666667
-0.211319	137.436	1
-0.196689	-88.4399	-0.0666667
-0.221919	55.6876	-0.0380952
0.210785	12.5852	-0.0666667
-0.217668	64.7787	1
-0.194619	-65.603	-0.0666667
-0.196689	-65.603	1
-0.202923	82.7113	1
-0.209216	59.6024	-0.0380952
0.208713	-30.6949	-0.0380952
0.184286	109.199	1
-0.201866	-124.012	1
0.18688	-35.3215	-0.0666667
0.184929	-18.5514	-0.0666667
-0.177948	89.364	1
-0.177948	-169.49	-0.0666667
0.182991	12.1346	-0.0285714
0.171483	-90.3932	-0.0380952
-0.183837	-106.249	1
0.181342	-131.3	1
-0.20593	-57.0949	-0.0380952
-0.197821	-2.09913	-0.0666667
-0.189795	-2.09913	1
-0.20593	-103.496	-0.0666667
0.200662	81.6501	-0.0666667
0.179128	81.6501	-0.0666667
0.190794	-144.075	-0.0666667
0.194728	-144.075	1
-0.177948	36.6697	-0.0380952
-0.209545	-7.13899	-0.0666667
0.198629	156.408	1
0.190794	-166.248	1
-0.195803	23.6041	1
0.171483	-161.868	-0.0666667
0.179128	-161.868	-0.0666667
-0.181868	14.1127	1
-0.187801	14.1127	-0.0666667
0.190794	29.7801	1
0.17529	143.189	-0.0666667
0.179128	119.949	-0.0666667
0.192755	17.8583	-0.0666667
0.198682	122.908	1
0.17529	122.908	-0.0666667
0.192755	-39.0777	-0.0666667
0.173379	-90.624	-0.0666667
0.171483	-18.3467	-0.0666667
-0.177948	54.2682	-0.0666667
-0.177939	-177.949	-0.0666667
0.188831	-157.492	-0.0666667
-0.189795	107.745	-0.0666667
-0.193796	107.745	-0.0666667
-0.185819	107.745	1
0.177202	-29.802	1
0.171483	-29.802	-0.0666667
0.177202	-29.802	-0.0666667
0.173301	56.4859	-0.0380952
0.188831	165.202	-0.0714286
0.18688	165.202	1
0.17529	88.1756	1
-0.183837	28.7578	1
-0.193796	143.241	1
0.177202	-131.03	-0.0666667
0.194728	-31.8381	-0.0666667
0.18688	-71.547	-0.0666667
-0.181868	-112.68	-0.0285714
-0.20593	-105.641	1
0.202652	96.465	-0.0666667
0.174964	96.465	1
0.17529	-171.114	1
-0.181009	149.829	1
-0.193796	-53.2608	1
-0.183837	176.23	-0.0666667
0.194728	134.586	-0.0666667
-0.183837	71.4619	-0.0666667
0.18688	-139.39	-0.0666667
-0.193796	-149.47	-0.0666667
0.179128	-73.6566	-0.0666667
-0.185819	-47.1498	-0.0666667
0.171483	-27.6212	-0.0666667
-0.210011	-4.77454	-0.0666667
0.18688	71.4576	-0.0666667
0.179128	156.343	1
-0.181868	-23.3236	-0.0666667
-0.193796	-23.3236	-0.0666667
0.198682	18.9615	-0.0666667
0.18688	87.9076	-0.0666667
0.182991	20.8557	1
-0.201866	164.705	-0.0666667
-0.197821	164.705	1
-0.199838	-63.2227	-0.0714286
0.194728	-96.6168	-0.0666667
0.171483	8.04414	1
0.179128	92.9778	1
0.194728	92.9778	-0.0666667
-0.181868	-39.677	1
-0.181868	-21.4545	1
0.184929	-159.522	1
0.192755	-169.625	-0.0666667
-0.195803	-31.0998	1
-0.210011	23.3733	-0.0666667
-0.177948	-145.212	1
-0.181868	-145.212	-0.0666667
0.198682	-37.1555	1
-0.185819	61.4046	-0.0380952
-0.185819	-18.0796	1
0.184929	-145.269	-0.0666667
0.18688	69.9332	1
0.198682	-53.783	1
0.17529	-88.7904	1
-0.195803	31.2281	-0.0666667
-0.201866	43.1455	-0.0380952
0.171483	144.002	-0.0666667
-0.189795	-152.802	-0.0666667
-0.177948	12.4144	1
-0.199838	-148.295	-0.0666667
0.198682	143.402	1
0.177202	143.402	-0.0666667
-0.210011	-137.178	-0.0666667
0.190794	-40.8698	-0.0380952
-0.197821	166.392	-0.0666667
-0.183837	176.118	-0.0666667
0.184929	66.7446	-0.0666667
0.173119	66.7446	1
-0.187801	-38.1847	-0.0666667
-0.201866	-164.484	1
0.18688	-55.7308	-0.0666667
0.182991	-55.7308	1
-0.187801	12.1384	1
-0.181868	-19.1209	1
0.198682	60.3054	1
0.179128	50.7406	1
0.179128	43.6058	-0.0666667
0.1967	44.2494	1
0.1967	-138.624	-0.0666667
0.18688	147.503	-0.0666667
-0.195803	-50.2883	-0.0714286
-0.177948	-22.4557	-0.0666667
-0.187801	-135.246	1
0.182991	-92.9282	-0.0666667
0.190794	20.4384	1
0.171483	167.494	1
-0.185819	167.846	-0.0380952
-0.185819	167.846	1
0.182991	156.622	1
-0.193796	12.8699	1
-0.203892	99.912	1
-0.189795	150.133	-0.0666667
-0.193796	131.499	1
0.17529	-75.9602	-0.0666667
-0.177948	-33.3435	-0.0380952
0.179128	112.053	-0.0380952
0.171483	112.053	-0.0380952
0.188831	-7.02233	1
-0.181868	123.578	-0.0666667
-0.177948	123.578	1
-0.187801	98.9935	1
-0.181868	-17.8311	1
-0.17974	76.7629	1
0.198682	-56.6078	1
-0.199838	4.04069	1
-0.20593	67.2266	1
0.18688	-109.562	-0.0666667
0.182991	15.0671	1
-0.203892	-6.39943	1
-0.185819	63.4758	-0.0666667
0.17529	-28.867	1
0.194728	-177.713	1
0.17529	135.447	1
0.191358	-140.717	1
0.1703	-2.70624	1
-0.210702	-120.682	-0.0666667
-0.198231	-120.682	-0.0666667
-0.218934	97.1882	1
-0.198231	97.1882	-0.0666667
0.187476	-133.625	1
0.18554	-133.625	-0.0380952
0.18554	0.886976	-0.0714286
-0.192069	67.591	1
-0.198231	28.4848	1
0.189411	118.604	1
-0.200292	-97.9027	-0.0666667
0.1703	154.504	1
0.175969	-133.608	-0.0666667
-0.219043	37.1449	1
-0.185977	-111.965	-0.0666667
-0.210702	156.968	1
-0.185977	-67.262	1
-0.202366	-88.9101	-0.0666667
-0.217577	-162.806	-0.0666667
-0.216259	105.197	1
0.168429	132.331	-0.0666667
0.17978	-164.997	-0.0666667
-0.19412	-127.53	-0.0666667
-0.185977	35.7327	-0.0666667
-0.19412	35.7327	-0.0666667
-0.210702	-149.768	1
0.189411	-34.8638	1
0.183616	21.2555	1
0.172184	-179.441	-0.0666667
-0.200292	20.0735	-0.0666667
-0.214896	-152.897	1
-0.214896	108.888	-0.0666667
-0.200292	108.888	1
-0.202366	163.174	-0.0666667
0.187476	123.82	1
0.19914	168.5	-0.0666667
-0.210702	36.4828	1
-0.202366	150.967	-0.0666667
-0.214896	154.468	-0.0666667
-0.210702	51.9559	-0.0666667
-0.190033	-73.1329	1
-0.19412	65.8614	1
0.168429	142.722	-0.0190476
-0.210702	98.037	-0.0380952
-0.206524	160.686	-0.0666667
0.173683	156.593	1
0.195252	174.539	1
-0.219108	133.746	-0.0666667
-0.196169	133.746	1
-0.202366	136	-0.0380952
-0.196169	-53.9768	-0.0666667
-0.206524	76.6468	-0.0666667
-0.198231	74.2433	1
-0.185977	89.2487	-0.0666667
-0.185977	-147.512	-0.0666667
0.18554	-12.4593	1
0.181019	-57.9397	-0.0666667
0.193301	-57.9397	1
0.187269	-49.087	1
-0.214896	11.3544	1
-0.202366	2.392	-0.0380952
-0.198231	4.16961	-0.0666667
-0.208607	101.23	-0.0666667
0.177843	-120.078	1
-0.185977	-52.4172	1
-0.187998	-2.69304	1
-0.192069	-122.487	-0.0666667
-0.190033	-99.1229	1
-0.185977	142.831	1
-0.210702	168.005	1
0.187476	-82.2766	1
-0.216997	58.7587	1
-0.196169	-10.7189	-0.0380952
-0.214896	24.7524	-0.0666667
-0.202366	24.7524	1
0.17407	-39.0428	-0.0380952
0.17407	1.29288	1
-0.200292	-158.968	1
0.183616	19.8719	-0.0666667
-0.214896	-138.998	-0.0666667
0.183616	91.8212	1
-0.206524	66.1482	-0.0666667
0.175969	-103.355	-0.052381
0.195252	-103.355	-0.052381
0.175969	8.40422	-0.0666667
0.177868	8.40422	1
0.183616	8.40422	-0.0666667
-0.214896	-115.484	1
0.177868	-142.087	1
-0.196169	141.313	-0.0666667
-0.185977	85.1572	-0.0666667
-0.210702	-104.666	-0.0666667
-0.190033	179.437	-0.0380952
0.187476	-114.026	-0.0666667
-0.192069	159.975	1
-0.198231	106.572	1
-0.198231	80.6859	-0.0666667
-0.206524	-135.064	1
-0.206524	51.3965	1
0.191358	128.366	-0.0666667
0.187476	141.474	1
-0.216997	145.161	-0.0666667
0.175969	18.7623	1
-0.190033	-50.3655	1
-0.198231	-63.3088	-0.0666667
-0.196169	53.1932	-0.0285714
0.187476	-80.0201	-0.0666667
-0.202366	112.046	-0.0666667
-0.214896	-111.93	-0.0666667
-0.205133	-137.392	1
-0.210702	-137.392	-0.0714286
-0.19412	41.2731	1
-0.208607	30.0227	1
0.175969	-147.201	1
0.193301	-137.437	-0.0666667
0.177868	-8.1984	1
0.17978	-87.8207	-0.0666667
-0.211032	-58.1082	1
0.193425	-154.986	1
0.183479	-179.245	-0.0666667
-0.200507	-27.0733	1
-0.219537	-106.38	1
0.205534	-26.2323	1
0.181512	-26.2323	-0.0666667
-0.196339	-10.1292	1
0.205534	51.6684	1
0.197443	-101.858	-0.0666667
-0.190144	-75.5202	1
-0.208913	-72.6933	-0.0666667
-0.192199	-72.6933	1
-0.194268	-72.6933	-0.0666667
-0.194268	8.52359	1
-0.215276	-42.5492	-0.0666667
0.201482	-58.4724	1
0.179547	111.946	-0.0666667
0.187438	92.9939	-0.0666667
0.197443	-43.6329	1
0.205534	64.6646	-0.0666667
0.177597	64.6646	1
-0.202603	157.243	-0.0666667
-0.213148	157.243	1
-0.211032	-130.597	-0.0666667
0.183479	-144.363	1
-0.190144	-37.9623	-0.0666667
-0.215276	165.748	1
0.185459	-1.1364	-0.0666667
0.199457	28.1066	-0.0666667
0.181512	-102.907	1
0.185459	-102.907	-0.0380952
0.201482	3.14774	1
0.201482	66.3175	-0.0666667
0.193425	61.0489	-0.0666667
0.205534	58.5149	-0.0666667
-0.22167	-85.1226	1
-0.190144	96.469	-0.0380952
0.193425	42.9662	-0.0666667
0.197443	-131.619	-0.0666667
0.205534	109.592	-0.0666667
-0.206807	106.253	-0.0666667
-0.202603	173.918	-0.0666667
0.193425	61.506	-0.0666667
0.177597	61.506	1
0.185459	36.3775	1
0.201482	-8.48755	-0.0714286
-0.202603	46.4552	-0.0666667
0.179547	-167.033	-0.0666667
0.197443	-126.758	-0.0666667
0.203503	-126.758	1
-0.194268	25.8903	1
0.205534	-47.5231	1
0.193425	-47.5231	-0.0666667
0.203503	-30.2832	-0.0666667
0.193425	42.5632	-0.0666667
0.185459	-98.8479	1
0.205534	-84.0464	-0.0666667
0.185459	32.2744	-0.0666667
0.185459	74.1917	-0.0666667
0.195428	74.1917	1
-0.219537	-117.148	-0.0666667
0.18943	-114.771	-0.0666667
0.197443	-114.771	-0.0666667
0.18943	-114.771	-0.0666667
0.18943	-48.545	-0.0666667
0.177597	-72.1645	1
-0.194268	-134.571	-0.0666667
0.201482	-140.898	-0.0666667
0.205534	-63.3953	-0.0666667
0.18943	166.408	1
-0.206807	129.18	1
-0.204698	129.18	-0.0666667
0.202556	-49.8989	1
0.185459	-15.3537	-0.0666667
0.199457	26.1935	-0.0666667
-0.211032	98.4029	1
0.191421	50.8379	-0.0666667
0.197443	-176.863	1
0.193425	-176.863	-0.0666667
0.187438	140.969	1
-0.198423	-99.08	-0.0666667
-0.194268	-99.08	-0.0666667
0.201482	140.812	-0.0666667
0.189416	-137.351	1
0.18943	-63.9854	1
0.181512	169.188	-0.0666667
-0.194268	-53.8229	-0.052381
0.201482	124.74	-0.0666667
-0.194268	-100.753	1
0.201482	0.808196	-0.0666667
0.179547	56.382	-0.0666667
0.197443	44.8662	-0.0666667
0.201482	44.8662	-0.0666667
-0.202603	17.432	-0.0666667
0.181512	-122.735	-0.0666667
0.197434	92.0422	-0.0666667
-0.190144	120.873	-0.0666667
-0.218075	-135.411	1
0.197443	137.782	-0.0666667
0.181512	137.782	1
0.183479	-155.41	1
0.179547	-155.41	-0.0714286
-0.221079	-88.8982	1
-0.192199	-59.1898	-0.0666667
0.177597	-55.2874	-0.0666667
0.205534	-112.016	-0.0666667
0.195428	-112.016	1
-0.213148	-50.2313	-0.0714286
-0.192199	-50.2313	1
-0.20028	-54.7514	1
-0.208913	41.0712	-0.0666667
-0.204698	96.23	-0.0666667
-0.208913	87.9601	-0.0666667
-0.211032	-24.5248	-0.0666667
-0.190144	-24.5248	-0.0666667
-0.211032	-50.6766	-0.0666667
-0.190144	-50.6766	-0.0666667
-0.198423	-82.0195	1
-0.202603	-179.986	-0.0666667
-0.219537	-16.5819	-0.0666667
0.181512	-11.9736	-0.0666667
0.207557	109.681	-0.0666667
-0.194268	-59.4292	1
