pol	phi	weight
-0.345895	-153.137	-0.065
-0.332987	-153.137	-0.065
-0.330921	-128.219	-0.065
0.310652	-168.267	-0.065
-0.327765	102.148	-0.065
-0.351836	154.002	-0.065
-0.345895	154.002	1
-0.326176	59.5875	-0.065
-0.313523	59.5875	1
-0.348505	135.06	-0.065
0.335495	-16.4501	1
0.339808	114.801	-0.065
0.309101	114.801	1
0.346121	66.6268	-0.065
0.335495	-73.9853	1
0.311668	-92.8924	-0.065
0.329444	-92.8924	1
0.332496	155.583	1
-0.330921	25.4746	-0.065
0.335495	0.221106	-0.065
0.323195	0.221106	-0.065
0.346121	-137.138	-0.065
0.348114	-137.138	1
-0.3546	98.2237	-0.065
-0.338651	98.2237	-0.065
0.32926	24.2702	1
0.349649	94.7224	1
0.304424	-33.4809	-0.065
-0.319033	-29.7779	1
-0.356659	-151.636	-0.065
-0.333249	-151.636	-0.065
0.32618	-67.0891	1
-0.356841	-65.6535	-0.065
0.354271	107.836	1
-0.326191	174.66	-0.065
0.336759	-15.4093	-0.065
-0.350643	140.631	-0.065
0.316301	44.6025	-0.065
0.335227	9.45981	1
-0.359173	146.408	-0.065
0.330974	177.397	-0.065
-0.355837	166.37	1
-0.334823	-91.0535	1
0.337209	22.4779	-0.065
0.346059	70.6055	-0.065
0.352748	63.7268	1
-0.340382	-83.588	-0.065
-0.325999	-83.588	1
-0.358658	72.8007	-0.065
-0.341954	72.8007	-0.065
-0.313709	156.598	-0.065
-0.362387	156.598	-0.065
-0.350514	47.5328	1
-0.362556	-87.2756	1
-0.336247	107.684	-0.065
0.344629	9.09656	-0.065
-0.325691	-166.164	-0.065
-0.342656	0.872757	1
-0.351468	104.964	-0.065
-0.354414	104.964	1
-0.350398	7.92664	-0.065
-0.338205	7.92664	1
0.340198	-40.9245	1
-0.350398	139.224	-0.065
-0.338205	139.224	-0.065
-0.354923	-55.9972	1
-0.341199	-55.9972	-0.065
0.338854	-123.751	-0.065
0.330121	-123.751	-0.065
0.313055	123.855	1
-0.354923	-20.4308	-0.065
-0.320906	123.245	1
-0.325618	-134.646	-0.065
0.333119	-55.7064	-0.065
0.316199	-7.46852	-0.065
0.309918	43.6754	1
0.306815	64.6421	1
-0.317749	75.9769	-0.065
-0.344087	10.2609	-0.065
-0.354923	140.301	-0.065
-0.332019	140.301	1
-0.348395	84.4818	-0.065
-0.32549	-118.571	-0.065
0.342728	101.818	-0.065
0.320889	101.818	1
0.306815	32.1199	1
0.346894	96.8828	-0.065
0.342728	-164.993	-0.065
-0.353206	-124.047	1
-0.353206	-124.047	-0.065
0.344257	55.2194	-0.065
0.342728	55.2194	1
0.344987	50.192	-0.065
0.314626	59.8759	-0.065
0.303732	22.1892	-0.065
-0.338205	-107.091	1
-0.317749	146.507	-0.065
0.349422	-84.7423	-0.065
-0.316152	-71.0983	-0.065
-0.322501	-71.0983	-0.065
-0.351468	144.014	1
-0.348093	19.5991	1
0.342728	-94.2634	1
-0.341191	-155.78	1
-0.349312	-155.78	-0.065
0.323996	175.971	1
-0.324094	23.2932	1
0.349111	-3.58212	1
0.302176	-112.61	-0.065
0.349423	49.8665	-0.065
0.348373	49.8665	-0.065
-0.350398	-105.194	1
-0.320809	-105.194	-0.065
-0.324094	-66.5932	1
-0.353206	-88.902	-0.065
-0.33358	171.585	1
0.349111	-106.681	-0.065
-0.354876	93.9916	1
-0.350398	-96.0669	1
0.348373	-63.551	-0.065
-0.350444	-111.495	1
0.33604	142.11	-0.065
-0.330445	102.841	1
0.342728	-167.044	-0.065
0.326554	-12.572	-0.065
-0.350444	83.2182	1
-0.345469	138.631	-0.065
-0.344087	138.631	1
-0.353206	155.786	-0.065
-0.354566	49.8577	-0.065
-0.354923	90.5823	-0.065
-0.341199	90.5823	1
-0.354566	117.06	-0.065
-0.313038	-22.8926	-0.065
-0.320906	-94.9776	-0.065
-0.328863	-94.9776	1
-0.316184	148.59	-0.065
0.325698	16.4247	-0.065
-0.353206	-48.6698	-0.065
-0.351949	127.829	1
-0.314614	-62.9205	1
-0.354414	-127.748	1
-0.354762	53.9102	-0.065
-0.323328	158.399	1
-0.351468	93.2093	-0.065
-0.353981	-30.6868	1
-0.354414	-13.5093	-0.065
-0.353206	-13.5093	-0.065
-0.335136	-13.5093	-0.065
-0.346811	-55.5525	1
-0.32728	-55.5525	-0.065
0.317911	-12.8315	-0.065
0.330395	-12.8315	1
-0.353981	174.547	-0.065
0.327334	-117.96	1
0.345823	126.598	-0.065
0.334974	147.772	-0.065
-0.354414	-123.886	1
-0.346811	56.7984	-0.065
-0.313038	56.7984	-0.065
0.342099	-15.5251	-0.065
0.325774	-75.0779	-0.065
-0.312643	-163.542	-0.065
-0.344906	89.1072	1
-0.342101	89.1072	-0.065
0.348845	87.0884	-0.065
0.327636	87.0884	-0.065
-0.344906	51.2903	-0.065
-0.326062	51.2903	-0.065
-0.347518	157.003	-0.065
-0.341649	-161.385	-0.065
-0.318565	34.5092	1
0.350428	-83.2205	-0.065
0.315122	-83.2205	1
0.339818	142.276	-0.065
-0.323303	120.109	-0.065
0.350428	-141.564	1
0.350428	127.763	1
0.330847	-77.0921	-0.065
-0.323303	-137.467	-0.065
-0.306024	-137.467	-0.065
0.323034	-114.609	-0.065
0.334182	130.804	1
-0.338205	-96.0537	1
0.341986	112.44	-0.065
0.302078	-103.402	1
0.338303	11.3024	1
-0.339673	-150.664	-0.065
-0.316451	-150.664	-0.065
-0.312307	135.196	-0.065
-0.307146	-35.0249	-0.065
-0.352982	-46.2866	-0.065
0.303607	65.1698	-0.065
0.314505	167.422	-0.065
0.332745	-145.777	-0.065
0.300547	178.671	1
-0.308691	-155.833	-0.065
-0.34649	-135.907	-0.065
0.317609	-57.9433	1
0.316057	-57.9433	-0.065
-0.313366	160.589	1
-0.325956	8.7348	-0.065
0.33559	100.282	1
0.325289	100.282	-0.065
-0.319681	-39.1075	1
0.312945	44.6604	-0.065
0.348346	-99.3339	1
0.348346	-116.257	-0.065
0.311736	-116.257	1
0.30243	-68.2161	1
0.344659	-9.31279	-0.065
0.331721	-63.2849	-0.065
-0.323818	-127.301	1
-0.339309	-173.393	-0.065
0.30705	-146.56	1
0.342525	-73.1584	1
0.32263	80.2926	-0.065
0.310172	80.2926	1
-0.339309	90.3274	1
-0.353394	-168.864	-0.065
-0.341595	156.413	-0.065
-0.352167	156.413	-0.065
-0.344935	156.413	-0.065
-0.312771	156.413	1
-0.322225	3.57622	-0.065
0.342525	23.9112	-0.065
0.300892	53.6927	-0.065
0.297773	53.6927	1
0.343628	171.364	-0.065
0.30705	151.842	-0.065
0.313304	-36.5743	1
0.310172	3.15953	1
0.316428	-107.115	-0.065
-0.347467	-65.0145	-0.065
-0.339309	-114.953	-0.065
0.344659	-7.18076	-0.065
0.342525	88.0589	1
-0.323818	-166.83	-0.065
-0.347117	64.9599	1
0.311736	-0.413717	-0.065
-0.349617	173.777	-0.065
-0.312175	-34.5852	-0.065
-0.327984	-122.423	-0.065
0.303965	-74.544	1
0.305499	68.5834	-0.065
0.342525	51.1865	1
0.330234	54.0088	1
-0.352348	149.908	-0.065
-0.339264	-4.87234	-0.065
-0.327115	-26.4436	-0.065
0.34634	31.5889	1
0.303514	112.772	1
0.350638	-127.715	-0.065
0.312835	-159.713	-0.065
0.317545	116.915	-0.065
-0.336321	11.6725	1
-0.350179	91.2296	-0.065
-0.321823	100.057	-0.065
0.340182	-156.178	-0.065
0.303509	-156.178	1
-0.328677	42.2749	1
0.340182	160.546	-0.065
0.323782	160.546	-0.065
-0.351601	-112.897	-0.065
0.325332	3.20779	-0.065
0.306596	96.029	-0.065
-0.35185	-48.6506	-0.065
-0.336321	-123.868	1
0.349059	93.8759	-0.065
