pol	phi	weight
0.278214	-107.226	-0.0666667
0.256908	-26.8627	1
-0.279953	120.846	-0.0666667
-0.277788	-178.66	1
-0.260436	-178.66	-0.0666667
-0.271277	33.5414	1
0.261168	115.843	-0.0714286
-0.260436	-159.348	-0.0666667
-0.295034	-23.1543	-0.0666667
-0.266938	-23.1543	1
0.269694	53.6476	1
-0.27345	-51.8581	1
-0.279953	107.151	-0.0666667
-0.269111	-156.82	-0.0666667
-0.269111	-129.967	-0.0666667
0.273957	11.2516	-0.0666667
0.252652	26.6281	-0.0380952
-0.277788	-64.8356	1
-0.27345	-54.2918	-0.0190476
-0.264772	0.700085	1
-0.27345	98.7237	1
0.259035	-7.03357	1
0.265431	-34.8355	1
-0.271277	57.3559	-0.0666667
-0.2626	-77.0791	1
0.286642	97.1957	-0.0666667
0.267559	103.283	-0.0666667
-0.275616	-96.9383	1
-0.269111	-78.5386	-0.0666667
0.263296	-154.715	-0.0666667
-0.269111	-19.9245	1
0.263296	-121.141	-0.0666667
0.265431	89.2226	-0.0666667
0.269694	-58.9798	-0.0666667
0.269694	157.385	1
0.273957	157.385	-0.0380952
-0.290766	23.3633	1
-0.295034	10.7362	1
0.273957	121.033	1
0.286642	69.1666	1
-0.275616	7.74036	-0.0666667
-0.295034	38.2886	-0.0666667
-0.2626	38.2886	-0.0666667
-0.2626	151.506	-0.0666667
-0.275616	-100.755	-0.0666667
-0.263243	-165.525	1
-0.260436	68.5902	1
-0.264772	85.5607	-0.0666667
-0.290766	67.6001	-0.0666667
-0.282123	67.6001	1
-0.266938	-168.842	1
-0.2626	5.40225	1
0.284551	178.16	1
-0.277788	12.4324	-0.0666667
-0.260436	-29.5498	1
-0.282123	77.0365	1
-0.292175	77.0365	-0.0666667
-0.260436	-11.3214	-0.0666667
0.278214	4.73054	-0.0666667
0.278214	52.8462	1
-0.295034	-29.9961	1
-0.266938	-115.619	-0.0666667
0.271822	176.186	1
0.271822	145.944	-0.0666667
0.259035	81.6201	-0.0380952
-0.275616	142.366	1
0.265431	-81.6309	1
-0.2626	-155.666	-0.0666667
-0.290766	-32.61	-0.0666667
-0.286453	-76.1464	1
0.284551	-31.5014	-0.0666667
-0.27345	-13.675	1
0.286642	109.827	-0.0666667
0.265431	-84.2884	1
0.252652	76.0227	-0.0666667
-0.277788	-10.9965	1
0.273957	-114.344	-0.0380952
0.265431	-155.569	1
-0.277788	117.951	1
-0.264772	-171.633	1
-0.260436	-134.871	-0.0666667
0.254776	136.712	-0.0666667
0.256908	42.7957	-0.0380952
-0.276568	-28.7708	-0.0666667
-0.249241	-28.7708	1
-0.247146	-160.931	-0.0666667
-0.259754	58.036	1
0.271755	-61.4353	1
0.24917	34.9685	1
0.267704	-101.992	1
0.255357	28.2002	1
0.242608	-114.815	1
-0.263963	-47.8378	1
-0.259754	-136.363	1
-0.255547	137.855	-0.0666667
-0.280708	15.1693	-0.047619
-0.272379	15.1693	1
-0.255547	-67.599	1
-0.268173	-69.786	1
-0.249215	-49.4228	1
0.267704	142.871	-0.0666667
0.247115	141.184	-0.0666667
-0.272379	86.0193	-0.0666667
-0.282748	86.0193	-0.0666667
-0.253442	-71.3926	1
0.267704	70.2481	1
0.267704	152.934	-0.0666667
-0.268173	1.06993	1
0.271755	-54.938	-0.0714286
0.238895	-54.938	-0.0714286
0.24917	-54.938	1
0.255357	-146.462	-0.0714286
0.238895	-29.6803	1
-0.280708	-167.986	-0.0380952
-0.263963	44.3228	-0.0666667
-0.268173	87.8583	-0.0666667
-0.249241	87.8583	1
-0.280708	-73.8284	-0.0666667
0.238895	-56.3883	-0.0666667
0.255357	-3.83305	-0.0666667
0.247115	6.29178	-0.0666667
0.259482	-18.4644	-0.0380952
-0.266065	24.8305	-0.0666667
-0.259754	-153.334	1
0.245054	-26.2927	-0.0380952
-0.276568	54.7987	-0.0666667
-0.272379	-118.031	1
-0.278643	-161.071	1
0.238895	55.118	-0.0666667
-0.274474	22.9864	-0.0380952
-0.259754	-132.64	1
