pol	phi	weight
0.326127	-142.394	1
-0.359099	-151.213	1
0	-107.221	1
0.336428	-27.6433	-0.065
0.34051	39.8266	1
0.359418	-6.67878	-0.065
0.346419	-31.9203	1
0.324057	-31.9203	-0.065
0.348242	-176.921	1
-0.335	133.81	1
-0.339173	6.5516	1
0.312315	69.0364	1
-0.317767	56.1161	1
-0.317767	-34.9744	1
-0.352912	-4.94178	-0.065
0.283767	-107.738	1
-0.297045	79.4444	1
0.298069	11.2958	1
0.291926	-98.3804	1
0.338888	104.65	-0.065
-0.329361	-78.6677	1
-0.353707	-164.425	1
0.302793	28.389	1
0.276665	41.8406	1
0.306027	-18.1135	-0.065
0.278701	-32.0453	1
-0.35906	-25.2787	1
-0.335293	97.5749	1
-0.349877	97.5749	-0.065
0.343093	62.9461	1
0.352929	-18.339	-0.065
-0.351939	-91.1696	1
0.331116	-140.774	1
0.343093	-138.348	-0.065
0.345025	-138.348	1
0.295819	-138.348	-0.065
-0.361537	-45.7721	-0.065
-0.367059	-155.058	1
-0.333186	-155.058	1
-0.328965	-129.472	1
-0.324727	-85.3619	-0.065
-0.356822	-124.726	1
-0.32948	-124.726	-0.065
0.344653	40.8315	1
0.324607	40.8315	-0.065
0.305425	66.1868	1
0.35061	108.302	-0.065
-0.325178	110.313	-0.065
-0.302022	110.313	1
0.33993	-135.88	-0.065
-0.364897	-175.252	-0.065
-0.366873	-176.7	-0.065
-0.308308	-174.893	1
0.316668	80.7468	-0.065
-0.336747	111.77	-0.065
-0.361008	-112.768	-0.065
-0.336747	-112.768	1
-0.354955	-29.6028	-0.065
0.333958	-9.79937	1
-0.325524	0.219232	1
-0.324573	-123.641	-0.065
0.29192	-64.7798	1
-0.355094	-129.398	1
-0.323545	-103.344	1
0.322864	-29.5305	1
-0.335187	94.221	-0.065
-0.325661	164.287	1
0.3133	96.4359	1
0.28575	156.634	1
0.322864	154.643	-0.065
-0.312909	33.7973	1
0.293978	123.529	1
-0.317183	-113.673	1
0.320866	38.5572	1
