pol	phi	weight
-0.31601	122.366	1
0	-53.0648	1
0.350006	-85.3113	1
-0.364613	-29.8508	1
-0.34746	-78.9669	-0.065
0.348242	-136.898	-0.065
0.317814	68.2394	1
-0.311762	-110.391	1
0.298988	49.9618	1
0.316359	61.1078	1
0.300115	44.257	-0.065
0.343031	146.659	1
-0.354874	-99.8831	1
0.28784	-8.9054	1
0.304192	17.4135	1
-0.311575	86.7734	-0.065
-0.354874	-43.3963	1
-0.330048	-37.3867	-0.065
-0.32597	-37.3867	1
-0.338089	-33.3507	1
-0.308308	35.5995	1
0.294919	-2.2306	-0.065
-0.33974	-56.7336	1
0.311431	85.1797	1
-0.335601	-20.1656	-0.065
-0.343859	172.461	1
0.323288	109.175	-0.065
0.325255	109.175	-0.065
0.306027	109.175	-0.065
0.292894	109.175	1
0.292894	-144.412	-0.065
0.304461	-144.412	1
0.317374	-29.4394	1
-0.337389	-147.126	-0.065
-0.307752	138.829	1
0.32307	72.6039	1
-0.361537	174.679	1
-0.347812	174.679	-0.065
-0.347812	174.679	-0.065
0.289573	-113.669	1
-0.375934	99.1679	1
0.31571	-137.803	1
-0.371985	-47.9289	1
0.311661	71.382	1
-0.356822	-34.1668	1
0.35258	131.328	-0.065
0.294986	-119.778	1
-0.370068	-18.2522	-0.065
-0.335869	-18.2522	-0.065
0.356508	-59.1458	-0.065
-0.32306	-119.867	-0.065
-0.337676	47.6412	-0.065
0.325929	-176.16	1
0.309169	-108.784	-0.065
-0.325178	-84.3575	1
-0.304106	-128.591	1
-0.335601	160.036	1
0.319799	-106.412	1
-0.353707	-72.4815	-0.065
-0.341805	-72.4815	1
0.30092	156.705	-0.065
0.302989	156.705	1
0.298854	156.705	-0.065
-0.357233	-74.1553	1
-0.345911	123.123	1
0.341914	-149.501	-0.065
0.320008	-149.501	1
-0.318869	-106.357	-0.065
-0.318869	-106.357	1
0.347826	-61.5881	-0.065
-0.352928	-51.6326	-0.065
-0.356376	-162.019	1
-0.328323	-162.019	-0.065
0.326856	86.7145	1
0.344607	46.5876	1
-0.32143	120.389	-0.065
0.314998	-45.7524	1
0.304214	-38.8731	1
0.342651	-37.5075	1
-0.315051	-133.45	-0.065
-0.325661	107.753	1
-0.331799	-14.9862	-0.065
-0.32143	-14.9862	-0.065
0.3133	178.866	1
0.289867	-15.0152	-0.065
-0.363146	68.2957	1
-0.361146	166.369	-0.065
-0.363146	166.369	-0.065
0.346552	-74.6372	1
0.283105	-25.4803	-0.065
-0.349832	-150.484	1
-0.324721	-150.484	-0.065
0.291292	155.134	-0.065
0.335875	-164.134	1
0.328	-164.134	-0.065
0.339785	81.1403	1
0.310583	57.6237	-0.065
0.333915	178.303	1
0.328	-1.104	-0.065
0.326766	98.9686	-0.065
0.298123	98.9686	-0.065
-0.330033	131.277	1
-0.313186	131.277	1
0.340539	164.759	1
-0.325991	109.272	-0.065
-0.302808	109.272	1
-0.346087	149.564	-0.065
-0.317233	149.564	1
-0.324045	61.5878	-0.065
-0.30072	61.5878	1
0.342491	-166.157	1
-0.348069	127.157	1
-0.322273	-59.2193	1
-0.30072	-48.9772	1
0.312087	16.2492	-0.065
0.322792	16.2492	1
0.283797	16.2492	-0.065
0.306214	-59.024	1
-0.332054	3.84936	-0.065
-0.334075	3.84936	-0.065
-0.311119	3.84936	1
0.334664	54.6933	-0.065
0.306214	54.6933	-0.065
0.283797	54.6933	1
-0.338099	-161.254	1
0.334664	-33.6232	1
0.334664	37.666	1
0.322792	37.666	-0.065
0.320796	25.6964	1
0.309716	25.6964	-0.065
0.340539	-36.9963	1
-0.317233	-113.397	1
-0.317233	-113.397	-0.065
0.308066	-54.1407	-0.065
-0.311119	-123.612	-0.065
-0.322273	-75.0005	1
-0.319046	96.3872	-0.065
-0.328004	96.3872	1
0.304231	11.633	1
0.289945	11.633	-0.065
0.314837	2.28178	-0.065
-0.320663	-112.504	-0.065
-0.338099	-19.5202	-0.065
-0.3401	56.1754	-0.065
0.318803	21.5724	-0.065
-0.317233	169.042	-0.065
0.291995	108.012	1
-0.346087	109.119	1
-0.35005	110.431	-0.065
-0.315246	110.431	1
-0.304887	139.21	1
0.302198	15.4308	1
0.309716	-100.743	1
-0.302808	-31.4913	1
0.300165	-99.6518	1
0.306214	160.668	1
0.338587	132.709	-0.065
-0.338099	36.8377	-0.065
-0.298636	36.8377	1
-0.342103	-73.8853	1
0.306214	-3.99169	1
-0.324045	87.4727	1
-0.328004	-132.754	1
-0.35005	-61.6798	1
-0.306969	-170.066	1
-0.331512	59.241	-0.065
-0.33952	59.241	1
-0.312742	-115.718	1
0.320371	-161.839	1
-0.294107	14.0855	1
-0.318173	-3.42489	-0.065
0.336125	56.1206	1
-0.331512	-36.9546	-0.065
-0.314733	-36.9546	1
0.324334	177.005	-0.065
0.287639	177.005	1
-0.296191	1.61274	1
-0.341878	-89.1102	-0.065
-0.347843	-134.45	-0.065
-0.322047	-134.45	-0.065
-0.322038	-22.6196	1
0.29158	-123.567	-0.065
0.306734	-15.7371	1
-0.333852	-35.5178	1
-0.349825	-35.5178	-0.065
-0.329811	111.519	1
-0.347843	-153.028	1
-0.292147	-153.028	-0.065
0.33532	145.019	1
-0.333852	88.996	1
-0.353765	40.2479	-0.065
-0.341878	40.2479	-0.065
-0.329811	40.2479	1
0.319514	-81.2067	1
-0.349825	97.6778	1
-0.341878	124.683	1
-0.329811	-7.99529	1
0.286678	-62.5389	1
-0.306752	-22.4538	-0.065
-0.308825	113.596	-0.065
-0.317018	113.596	1
-0.355724	-17.4492	-0.065
-0.310747	164.25	1
0.29688	-44.8718	-0.065
0.339229	-55.4546	1
0.294846	49.9193	1
-0.337875	172.361	1
-0.355627	-143.733	-0.065
-0.320444	-85.2418	-0.065
-0.315028	-85.2418	1
0.286666	-120.658	1
-0.294243	-173.868	-0.065
-0.29633	-173.868	1
-0.304993	23.7139	-0.065
-0.294601	23.7139	-0.065
0.322782	-94.7068	1
0.277281	-94.7068	-0.065
-0.330011	-61.4673	-0.065
0.287399	-30.4554	1
-0.336043	109.358	-0.065
-0.298764	109.358	1
0.293457	166.031	1
-0.344016	17.2529	1
-0.31523	-89.5636	1
-0.307584	-179.046	-0.065
-0.322224	-179.046	1
0.29916	-156.616	1
0.279192	-156.616	-0.065
-0.307584	49.7924	1
-0.368363	-20.5117	1
0.343377	-62.1069	1
0.292378	59.9713	1
-0.338825	42.4826	-0.065
-0.350095	-91.6939	1
-0.339755	-51.5301	1
0.319496	77.0823	-0.065
0.327504	77.0823	1
0.339437	-33.5359	1
-0.32374	45.2047	1
0.315879	115.324	-0.065
0.335477	-170.283	1
-0.356237	132.015	-0.065
-0.356237	132.015	-0.065
-0.366361	-17.1617	1
-0.350095	-17.1617	-0.065
0.335477	-164.092	1
-0.33769	121.236	1
0.314289	179.853	1
-0.34183	11.302	-0.065
-0.321317	11.302	-0.065
-0.34183	123.233	-0.065
-0.370364	-13.4518	-0.065
-0.352146	-127.673	1
0.337456	-154.841	-0.065
0.306784	-154.841	-0.065
0.323492	175.946	1
0.325497	31.7769	-0.065
-0.33769	123.557	-0.065
0.333488	-41.4384	1
0.345337	28.5322	1
-0.321268	166.627	1
0.296507	-158.262	1
0.308828	22.1951	-0.065
0.315879	22.1951	1
0.292378	22.1951	-0.065
-0.343768	-119.478	1
-0.317288	-119.478	-0.065
-0.311132	52.3682	1
0.339797	107.319	1
0.318138	107.319	-0.065
0.318138	160.129	1
0.296654	-146.026	1
0.201474	167.533	1
-0.215737	7.14533	1
-0.22823	135.06	1
0.193402	-157.172	1
0.198238	26.2018	1
0.236304	155.583	-0.065
-0.205776	-68.2856	1
0.233006	174.43	-0.065
0.237951	174.43	-0.065
0.223316	-131.967	-0.065
-0.204127	55.9801	1
0.204722	98.5971	1
0.229713	-133.373	-0.065
0.236304	-133.373	-0.065
-0.249651	77.1062	1
-0.231223	23.8932	1
0.206347	-155.647	-0.065
-0.249651	-75.2257	-0.065
-0.239579	89.352	1
-0.241342	-91.3044	-0.065
-0.227346	-91.3044	-0.065
-0.227357	34.1378	1
0.250738	-159.443	-0.065
-0.21039	-94.6311	1
-0.238025	-32.3175	1
-0.215457	-133.007	1
0.220076	53.8296	1
0.25242	107.836	-0.065
0.238956	-18.1294	1
0.225057	-18.1294	-0.065
0.244057	69.7647	1
0.216667	69.7647	-0.065
0.232359	-130.554	-0.065
0.223396	-130.554	1
-0.252004	37.9372	-0.065
0.238994	45.0749	-0.065
0.203311	45.0749	1
0.223396	-3.8644	1
0.254201	-88.7348	1
0.206635	-88.7348	-0.065
-0.223908	174.144	1
-0.223908	-177.614	1
0.249131	-56.5732	-0.065
0.230909	-56.5732	1
-0.23426	-101.826	1
0.250819	92.0816	1
0.236679	111.206	1
0.251061	-7.17763	1
-0.237759	19.5885	1
-0.220121	76.6592	1
-0.211628	-73.0933	1
-0.240536	-175.089	1
-0.201682	115.137	1
-0.250632	-159.643	-0.065
0.231324	127.307	-0.065
0.20169	127.307	1
-0.233819	-56.7597	-0.065
-0.230582	24.8246	1
-0.219977	24.8246	-0.065
0.241142	-10.4962	1
0.205976	-10.4962	-0.065
-0.208303	103.954	-0.065
-0.226469	73.8787	1
-0.214963	-64.2512	-0.065
0.203298	154.655	1
-0.242215	-172.567	1
0.196873	-164.993	1
0.192086	159.172	1
0.192086	-45.8842	-0.065
0.237866	-28.3535	1
0.217518	59.8759	-0.065
0.220124	59.8759	-0.065
-0.237176	-107.091	-0.065
0.223179	-84.7423	1
-0.224959	76.7472	1
0.211345	70.5008	1
-0.227832	54.2074	1
0.220124	60.2243	-0.065
0.195276	60.2243	-0.065
-0.213292	-12.4564	1
0.192086	25.0266	-0.065
-0.226469	48.0828	1
-0.227832	-61.1228	-0.065
0.241142	-167.044	1
-0.24558	0.554463	1
0.236232	-14.5457	1
-0.214963	41.5089	1
-0.223325	-163.449	1
-0.204987	-167.073	1
-0.230582	72.041	-0.065
0.227249	-113.65	1
0.200605	123.193	-0.065
0.202231	123.193	1
-0.203331	-67.7842	1
-0.224959	73.5172	1
0.230542	15.8349	-0.065
